tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2033454995;;Sandra Lara;;EMBARGAR
CC;;2040352435;;Silvia Herrera;;INHABILITAR
NUIP;;2085671344;;Cristian Valencia;;INHABILITAR
NUIP;;2082928641;;Carmen Bautista;;INHABILITAR
TI;;2039155067;;Roberto Gutierrez;;EMBARGAR
RC;;2019176074;;Liliana Lopez;;INHABILITAR
TI;;2037221369;;Javier Moreno;;INHABILITAR
CC;;2021998341;;Ricardo Mendez;;EMBARGAR
RC;;2062950187;;Luis Moreno;;EMBARGAR
NUIP;;2053660927;;Angela Velasquez;;INHABILITAR
CE;;2069763699;;Mariana Mejia;;INHABILITAR
CC;;2064937952;;Angela Lopez;;EMBARGAR
CE;;2059543335;;Cristian Lopez;;INHABILITAR
TI;;2011476962;;Manuel Ramirez;;INHABILITAR
TI;;2015708607;;Claudia Rivera;;INHABILITAR
TI;;2000615089;;Valentina Cardenas;;EMBARGAR
NUIP;;2096865366;;Raquel Herrera;;INHABILITAR
CC;;2063280435;;Roberto Aguilar;;EMBARGAR
CE;;2065732185;;Samuel Munoz;;EMBARGAR
NUIP;;2061665274;;Mariana Hernandez;;INHABILITAR
RC;;2031583775;;Esteban Arango;;EMBARGAR
CC;;2069526307;;Santiago Rodriguez;;INHABILITAR
CE;;2094869517;;Andres Vargas;;EMBARGAR
CE;;2087655474;;Nathalia Garcia;;EMBARGAR
CC;;2028624499;;Violeta Paredes;;INHABILITAR
RC;;2095901585;;Luis Montoya;;EMBARGAR
NUIP;;2081402908;;Beatriz Duarte;;EMBARGAR
CC;;2096285712;;Jose Beltran;;INHABILITAR
RC;;2096738090;;Ana Acosta;;EMBARGAR
CC;;2074978895;;Luis Vega;;INHABILITAR
CC;;2023980604;;Marcela Duarte;;EMBARGAR
CE;;2033455372;;Marta Rodriguez;;EMBARGAR
CE;;2095214060;;Samuel Gallego;;EMBARGAR
CE;;2031860808;;Mauricio Ramirez;;EMBARGAR
NUIP;;2028121381;;Alonso Velasquez;;EMBARGAR
CE;;2090727783;;Cristian Ruiz;;EMBARGAR
CC;;2047199345;;Juan Martinez;;INHABILITAR
CC;;2047471187;;Patricia Moreno;;INHABILITAR
RC;;2049367129;;Tatiana Gomez;;EMBARGAR
CE;;2034037740;;Alicia Munoz;;INHABILITAR
CE;;2029204775;;Rodrigo Beltran;;EMBARGAR
CC;;2091084004;;Carlos Rojas;;EMBARGAR
TI;;2062787899;;Tatiana Duarte;;INHABILITAR
NUIP;;2091763028;;Adriana Vega;;INHABILITAR
CE;;2023892132;;Ricardo Bonilla;;EMBARGAR
CC;;2029803844;;Diego Torres;;EMBARGAR
NUIP;;2062776883;;Andres Vargas;;INHABILITAR
TI;;2059053745;;Pedro Jaramillo;;EMBARGAR
RC;;2018981947;;Monica Bonilla;;EMBARGAR
CE;;2066117450;;Fernando Arias;;INHABILITAR
RC;;2060407251;;Roberto Vega;;INHABILITAR
CC;;2051090520;;Nathalia Zapata;;INHABILITAR
CC;;2033348834;;Liliana Lara;;INHABILITAR
TI;;2002636113;;Liliana Fernandez;;EMBARGAR
CC;;2040550472;;Paula Diaz;;INHABILITAR
TI;;2033921230;;Lorena Ospina;;EMBARGAR
CC;;2011105351;;Claudia Arias;;INHABILITAR
NUIP;;2037269833;;Pedro Fernandez;;INHABILITAR
TI;;2069751968;;Pedro Duarte;;INHABILITAR
CE;;2062261968;;Hector Prieto;;INHABILITAR
NUIP;;2066857831;;Carlos Fernandez;;INHABILITAR
TI;;2083231606;;Fernando Lopez;;EMBARGAR
NUIP;;2077621998;;Angela Munoz;;EMBARGAR
CE;;2030637524;;Oscar Castillo;;EMBARGAR
