tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2048732232;;Diego Gallego;;INHABILITAR
RC;;2075039416;;Andres Prieto;;INHABILITAR
RC;;2070715072;;Ana Velasquez;;INHABILITAR
CC;;2089254783;;Gabriel Lara;;INHABILITAR
TI;;2003377037;;Ivan Montoya;;INHABILITAR
RC;;2050741369;;Camila Beltran;;EMBARGAR
CC;;2088843195;;Gloria Martinez;;INHABILITAR
TI;;2089740651;;Camila Munoz;;INHABILITAR
TI;;2048140136;;Valentina Duarte;;EMBARGAR
CE;;2099431911;;Mauricio Duarte;;INHABILITAR
RC;;2008809675;;Laura Hernandez;;EMBARGAR
RC;;2080009978;;Sebastian Jimenez;;INHABILITAR
TI;;2002996019;;Andres Gutierrez;;EMBARGAR
RC;;2062615001;;Valentina Jaramillo;;INHABILITAR
RC;;2010304227;;Hernan Rivera;;EMBARGAR
CC;;2084668304;;Esteban Vega;;INHABILITAR
CC;;2081051731;;Laura Vega;;EMBARGAR
RC;;2057465525;;Rodrigo Paredes;;EMBARGAR
TI;;2079682003;;Roberto Gomez;;INHABILITAR
TI;;2014861779;;Valentina Ruiz;;INHABILITAR
RC;;2038328817;;Luis Castaño;;INHABILITAR
NUIP;;2095594408;;Catalina Castro;;INHABILITAR
NUIP;;2059323621;;Alicia Cardenas;;EMBARGAR
CC;;2000381236;;Lorena Montoya;;EMBARGAR
TI;;2029399269;;Juan Fernandez;;EMBARGAR
NUIP;;2083497030;;Monica Hernandez;;INHABILITAR
TI;;2070734884;;Valentina Zapata;;EMBARGAR
CE;;2049550276;;Diana Giraldo;;INHABILITAR
NUIP;;2047996017;;Samuel Giraldo;;EMBARGAR
TI;;2028630678;;Angela Zapata;;INHABILITAR
NUIP;;2039115685;;Alicia Ramirez;;INHABILITAR
CC;;2024626233;;Ricardo Giraldo;;EMBARGAR
NUIP;;2027091749;;Laura Jaramillo;;EMBARGAR
TI;;2055264177;;Alonso Ramirez;;INHABILITAR
RC;;2035488000;;Hector Sanchez;;EMBARGAR
NUIP;;2059899835;;Luis Castro;;EMBARGAR
CC;;2048654780;;Cesar Ruiz;;EMBARGAR
CE;;2078055237;;Lucrecia Montoya;;INHABILITAR
TI;;2083649698;;Ricardo Ospina;;EMBARGAR
CE;;2044621603;;Claudia Moreno;;INHABILITAR
CE;;2099112073;;Javier Acosta;;INHABILITAR
TI;;2095172440;;Gustavo Aguilar;;EMBARGAR
CC;;2027823712;;Laura Ramirez;;INHABILITAR
RC;;2012639745;;Hernan Bonilla;;EMBARGAR
NUIP;;2042042549;;Gabriela Mejia;;INHABILITAR
CE;;2040512944;;Liliana Gallego;;INHABILITAR
CC;;2088222110;;Manuel Mendez;;INHABILITAR
TI;;2048840861;;Javier Rios;;EMBARGAR
RC;;2097742203;;Andres Ruiz;;INHABILITAR
CE;;2083945558;;Angela Prieto;;INHABILITAR
CC;;2001575659;;Raquel Herrera;;INHABILITAR
CC;;2018615554;;Esteban Ortiz;;EMBARGAR
NUIP;;2015658485;;Pedro Ramirez;;EMBARGAR
CE;;2026160582;;Claudia Quiroz;;EMBARGAR
RC;;2080593020;;Juan Sanchez;;INHABILITAR
CE;;2067171431;;Gabriel Cano;;INHABILITAR
RC;;2077232381;;Liliana Duarte;;INHABILITAR
RC;;2075459874;;Cristian Lara;;EMBARGAR
CC;;2089273271;;Andres Bautista;;EMBARGAR
CC;;2052333676;;Sebastian Cano;;EMBARGAR
NUIP;;2082170866;;Fernando Cano;;EMBARGAR
NUIP;;2060311354;;Mariana Cardenas;;EMBARGAR
TI;;2043576454;;Ivan Prieto;;EMBARGAR
RC;;2050557801;;Santiago Arango;;EMBARGAR
CE;;2091516095;;Jose Salazar;;INHABILITAR
TI;;2049503969;;Oscar Moreno;;EMBARGAR
CC;;2053566763;;Samuel Herrera;;INHABILITAR
RC;;2053072122;;Mariana Cano;;EMBARGAR
NUIP;;2076717129;;Laura Munoz;;INHABILITAR
TI;;2008382805;;Felipe Ospina;;EMBARGAR
RC;;2015061086;;Sebastian Montoya;;INHABILITAR
RC;;2088756663;;Ricardo Torres;;EMBARGAR
TI;;2050526399;;Nathalia Bautista;;INHABILITAR
TI;;2046369941;;Lucrecia Vargas;;EMBARGAR
RC;;2006508331;;Alonso Ruiz;;EMBARGAR
CE;;2055537986;;Monica Acosta;;INHABILITAR
NUIP;;2082868601;;Andres Ortiz;;EMBARGAR
CC;;2078500041;;Marta Arango;;EMBARGAR
CE;;2082475711;;Roberto Ramirez;;EMBARGAR
CE;;2020847505;;Camila Valencia;;EMBARGAR
TI;;2004507096;;Ricardo Valencia;;EMBARGAR
NUIP;;2011084274;;Julia Diaz;;INHABILITAR
CE;;2014235676;;Raquel Ruiz;;INHABILITAR
RC;;2019430900;;Ricardo Montoya;;INHABILITAR
TI;;2061971461;;Rosa Cabrera;;EMBARGAR
RC;;2047953354;;Luis Prieto;;INHABILITAR
RC;;2014102125;;Juan Sanchez;;INHABILITAR
TI;;2029784405;;Ricardo Beltran;;EMBARGAR
CE;;2011421447;;Raquel Castillo;;EMBARGAR
CC;;2070388148;;Marta Ospina;;EMBARGAR
TI;;2017218158;;Pedro Bonilla;;EMBARGAR
TI;;2025582832;;Santiago Castro;;EMBARGAR
RC;;2075329095;;Claudia Ortiz;;EMBARGAR
CE;;2098688436;;Carlos Moreno;;EMBARGAR
CE;;2097861604;;Samuel Ortiz;;EMBARGAR
CE;;2085015083;;Diego Montoya;;EMBARGAR
CE;;2044843778;;Sebastian Bonilla;;EMBARGAR
CE;;2047947229;;Gloria Acosta;;EMBARGAR
CC;;2056727296;;Alicia Moreno;;INHABILITAR
NUIP;;2011035283;;Sebastian Acosta;;EMBARGAR
