tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2072401799;;Alicia Gallego;;INHABILITAR
RC;;2047903137;;Oscar Rios;;INHABILITAR
CE;;2061459454;;Hector Cano;;EMBARGAR
CC;;2014522875;;Gabriel Franco;;INHABILITAR
RC;;2027874743;;Silvia Bonilla;;EMBARGAR
CE;;2074922909;;Samuel Ramirez;;INHABILITAR
CC;;2044699842;;Felipe Vega;;EMBARGAR
TI;;2002944563;;Paola Vega;;INHABILITAR
NUIP;;2034580253;;Gabriel Torres;;EMBARGAR
CE;;2065308730;;Manuel Ortiz;;INHABILITAR
TI;;2030378368;;Catalina Bautista;;INHABILITAR
NUIP;;2008755409;;Carmen Robledo;;EMBARGAR
CE;;2015209067;;Marta Rivera;;INHABILITAR
TI;;2052872669;;Victor Moreno;;INHABILITAR
CE;;2084657917;;Manuel Giraldo;;EMBARGAR
NUIP;;2007180571;;Nathalia Vega;;EMBARGAR
NUIP;;2007790277;;Fernando Rios;;EMBARGAR
TI;;2012256023;;Jorge Ruiz;;EMBARGAR
TI;;2057231253;;Tatiana Castro;;INHABILITAR
RC;;2093810738;;Ivan Rojas;;EMBARGAR
CE;;2094784217;;Teresa Castaño;;EMBARGAR
RC;;2042427079;;Ricardo Duarte;;INHABILITAR
RC;;2005174938;;Roberto Cano;;EMBARGAR
NUIP;;2049977762;;Luis Castaño;;INHABILITAR
CE;;2012373360;;Hernan Mendez;;EMBARGAR
CE;;2001730508;;Monica Bautista;;INHABILITAR
TI;;2088050274;;Samuel Lopez;;EMBARGAR
NUIP;;2055278998;;Mauricio Rios;;INHABILITAR
RC;;2004657162;;Liliana Franco;;INHABILITAR
CC;;2049760540;;Santiago Ruiz;;INHABILITAR
TI;;2034221165;;Luisa Ramirez;;EMBARGAR
CE;;2058198187;;Felipe Munoz;;EMBARGAR
CC;;2001938914;;Carmen Lopez;;INHABILITAR
NUIP;;2042401763;;Ana Ospina;;INHABILITAR
RC;;2015786001;;Roberto Velasquez;;INHABILITAR
TI;;2061119006;;Teresa Molina;;EMBARGAR
RC;;2039768435;;Samuel Jaramillo;;EMBARGAR
CE;;2001351089;;Javier Acosta;;INHABILITAR
TI;;2087332247;;Angela Hernandez;;INHABILITAR
CE;;2086974831;;Tatiana Moreno;;EMBARGAR
TI;;2041015479;;Lucrecia Bautista;;INHABILITAR
CC;;2018156348;;Luis Quiroz;;EMBARGAR
TI;;2058220004;;Esteban Castaño;;INHABILITAR
TI;;2044327330;;Sandra Paredes;;INHABILITAR
NUIP;;2093479930;;Gabriela Diaz;;EMBARGAR
RC;;2047953115;;Jorge Giraldo;;EMBARGAR
CC;;2096445971;;Rodrigo Torres;;INHABILITAR
CC;;2082152309;;Felipe Bonilla;;INHABILITAR
CE;;2032038615;;Victor Torres;;INHABILITAR
TI;;2037167385;;Santiago Diaz;;EMBARGAR
CC;;2023139813;;Paola Paredes;;EMBARGAR
