tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2090204817;;Alicia Cabrera;;INHABILITAR
CC;;2003750303;;Samuel Fernandez;;EMBARGAR
RC;;2001634131;;Lucrecia Gallego;;EMBARGAR
CE;;2057507995;;Silvia Valencia;;INHABILITAR
CC;;2011071029;;Fernando Castaño;;INHABILITAR
CE;;2099731894;;Carlos Castro;;EMBARGAR
RC;;2073563572;;Liliana Franco;;EMBARGAR
TI;;2016373129;;Felipe Castillo;;EMBARGAR
CE;;2055739351;;Marcela Vega;;INHABILITAR
NUIP;;2055875773;;Tatiana Cano;;EMBARGAR
CE;;2081236359;;Teresa Diaz;;EMBARGAR
CE;;2061719908;;Valentina Bautista;;EMBARGAR
RC;;2090182597;;Beatriz Montoya;;INHABILITAR
RC;;2062591526;;Esteban Ramirez;;INHABILITAR
RC;;2087628844;;Luis Ramirez;;EMBARGAR
NUIP;;2042949652;;Carlos Valencia;;INHABILITAR
NUIP;;2002283829;;Monica Ramirez;;EMBARGAR
CC;;2074756618;;Carmen Rios;;INHABILITAR
TI;;2034420120;;Mariana Prieto;;EMBARGAR
CE;;2014450058;;Julia Arango;;EMBARGAR
NUIP;;2096339085;;Eduardo Cabrera;;INHABILITAR
RC;;2022158559;;Jose Giraldo;;INHABILITAR
CE;;2005410791;;Liliana Castro;;EMBARGAR
CE;;2064858961;;Juan Aguilar;;EMBARGAR
NUIP;;2011261643;;Jose Ramirez;;INHABILITAR
TI;;2098215726;;Samuel Rodriguez;;INHABILITAR
CC;;2015316971;;Esteban Fernandez;;INHABILITAR
CE;;2050720414;;Cristian Castro;;EMBARGAR
RC;;2081163055;;Veronica Giraldo;;INHABILITAR
CC;;2009323002;;Victor Duarte;;INHABILITAR
RC;;2005256956;;Lucrecia Cabrera;;EMBARGAR
CC;;2077483746;;Ana Duarte;;INHABILITAR
TI;;2058367262;;Silvia Robledo;;INHABILITAR
RC;;2083035818;;Adriana Mejia;;EMBARGAR
NUIP;;2038764225;;Juan Ramirez;;INHABILITAR
NUIP;;2056794491;;Mariana Lopez;;EMBARGAR
NUIP;;2010105202;;Diana Cano;;EMBARGAR
CE;;2059727595;;Julia Ramirez;;EMBARGAR
CE;;2001323135;;Gabriel Diaz;;INHABILITAR
CE;;2003902574;;Rosa Mendez;;INHABILITAR
NUIP;;2049747695;;Hector Herrera;;INHABILITAR
TI;;2098041978;;Teresa Ramirez;;INHABILITAR
RC;;2079528350;;Sebastian Cano;;EMBARGAR
CE;;2012656971;;Julia Molina;;EMBARGAR
RC;;2085949213;;Luis Robledo;;EMBARGAR
NUIP;;2056412150;;Veronica Ospina;;EMBARGAR
CC;;2078140949;;Cesar Beltran;;EMBARGAR
RC;;2028698032;;Rosa Mejia;;INHABILITAR
RC;;2081878708;;Andres Cano;;INHABILITAR
NUIP;;2096613144;;Rafael Vega;;EMBARGAR
CE;;2020759031;;Marcela Duarte;;EMBARGAR
TI;;2037835970;;Pedro Ospina;;EMBARGAR
