tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2018312839;;Laura Moreno;;INHABILITAR
CE;;2023581004;;Victor Zapata;;EMBARGAR
CE;;2022621781;;Gloria Vega;;INHABILITAR
TI;;2060165920;;Gustavo Montoya;;EMBARGAR
RC;;2090516605;;Ricardo Ortiz;;EMBARGAR
CC;;2064415232;;Camila Ramirez;;EMBARGAR
RC;;2087692514;;Cristian Gutierrez;;INHABILITAR
CE;;2032539988;;Samuel Robledo;;INHABILITAR
NUIP;;2015001477;;Samuel Castro;;EMBARGAR
CC;;2067470765;;Veronica Arias;;INHABILITAR
CE;;2012834277;;Hector Arango;;INHABILITAR
CE;;2054278562;;Javier Castro;;INHABILITAR
CE;;2085624896;;Carmen Ruiz;;INHABILITAR
RC;;2092059946;;Andres Prieto;;INHABILITAR
CE;;2076645920;;Luis Rios;;INHABILITAR
CE;;2009879818;;Sebastian Mejia;;EMBARGAR
CE;;2011974523;;Samuel Castro;;INHABILITAR
NUIP;;2014132386;;Mariana Giraldo;;EMBARGAR
NUIP;;2063295603;;Claudia Lopez;;INHABILITAR
CC;;2057217581;;Samuel Acosta;;INHABILITAR
TI;;2026911736;;Luisa Mejia;;EMBARGAR
CC;;2072329647;;Miguel Salazar;;INHABILITAR
RC;;2044929056;;Jose Valencia;;EMBARGAR
TI;;2064844500;;Ivan Robledo;;INHABILITAR
TI;;2001121428;;Eduardo Moreno;;INHABILITAR
TI;;2069208774;;Valentina Cano;;EMBARGAR
NUIP;;2018752830;;Rafael Vega;;INHABILITAR
CE;;2045272506;;Diana Ramirez;;EMBARGAR
TI;;2092366642;;Carmen Sanchez;;EMBARGAR
NUIP;;2040179613;;Hernan Rivera;;INHABILITAR
TI;;2056345545;;Lucrecia Diaz;;EMBARGAR
NUIP;;2042795382;;Rosa Quiroz;;EMBARGAR
CE;;2050500463;;Javier Zapata;;EMBARGAR
CC;;2008387756;;Claudia Torres;;INHABILITAR
TI;;2049648573;;Mauricio Rios;;INHABILITAR
NUIP;;2014227033;;Mariana Arango;;INHABILITAR
RC;;2054634652;;Samuel Zapata;;INHABILITAR
TI;;2071032615;;Rodrigo Lopez;;INHABILITAR
CE;;2067094616;;Javier Montoya;;EMBARGAR
CC;;2014749534;;Diego Arias;;EMBARGAR
CC;;2064878560;;Santiago Lara;;EMBARGAR
NUIP;;2088229486;;Raquel Ruiz;;INHABILITAR
NUIP;;2063497266;;Luisa Rivera;;EMBARGAR
CE;;2099881603;;Violeta Ortiz;;INHABILITAR
RC;;2013150788;;Roberto Robledo;;EMBARGAR
RC;;2058595987;;Lucrecia Mendez;;EMBARGAR
CC;;2014538623;;Jorge Zapata;;EMBARGAR
RC;;2051643817;;Roberto Salazar;;INHABILITAR
CE;;2060233173;;Lorena Ruiz;;INHABILITAR
CC;;2021647645;;Camila Moreno;;INHABILITAR
CC;;2077732024;;Andres Paredes;;EMBARGAR
RC;;2047837902;;Lucrecia Gutierrez;;EMBARGAR
CC;;2093826916;;Ana Salazar;;INHABILITAR
CE;;2090074944;;Samuel Castro;;EMBARGAR
NUIP;;2030644479;;Liliana Valencia;;INHABILITAR
RC;;2010024082;;Alicia Ospina;;INHABILITAR
CC;;2066882603;;Juan Diaz;;EMBARGAR
NUIP;;2077690982;;Carlos Montoya;;EMBARGAR
CC;;2012769725;;Diana Gallego;;INHABILITAR
TI;;2024741411;;Ricardo Acosta;;EMBARGAR
TI;;2087325453;;Carlos Fernandez;;INHABILITAR
CC;;2099513018;;Santiago Rivera;;EMBARGAR
RC;;2097423274;;Violeta Bonilla;;INHABILITAR
TI;;2006959112;;Rosa Jimenez;;EMBARGAR
NUIP;;2052368858;;Gabriela Jaramillo;;EMBARGAR
TI;;2096761490;;Paula Castro;;INHABILITAR
TI;;2017819236;;Adriana Cano;;INHABILITAR
NUIP;;2004790957;;Laura Moreno;;EMBARGAR
CE;;2052877813;;Liliana Herrera;;INHABILITAR
RC;;2008925558;;Angela Moreno;;EMBARGAR
TI;;2041232460;;Lorena Vega;;EMBARGAR
NUIP;;2052463383;;Luis Cabrera;;INHABILITAR
NUIP;;2086706805;;Gustavo Arango;;EMBARGAR
CE;;2071314565;;Jose Bautista;;INHABILITAR
RC;;2067180607;;Violeta Beltran;;INHABILITAR
