tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2012931157;;Valentina Jaramillo;;INHABILITAR
RC;;2016777328;;Manuel Diaz;;EMBARGAR
TI;;2025740831;;Valentina Castillo;;INHABILITAR
CC;;2021571429;;Monica Moreno;;INHABILITAR
NUIP;;2067723123;;Juan Castro;;EMBARGAR
TI;;2008172600;;Eduardo Moreno;;EMBARGAR
CE;;2019895626;;Gabriela Herrera;;EMBARGAR
TI;;2057114061;;Luis Molina;;INHABILITAR
RC;;2076869923;;Patricia Fernandez;;EMBARGAR
NUIP;;2086074480;;Cesar Castro;;INHABILITAR
CE;;2063554015;;Gabriela Beltran;;EMBARGAR
RC;;2001053697;;Mauricio Giraldo;;EMBARGAR
TI;;2085942299;;Gustavo Herrera;;INHABILITAR
NUIP;;2010429183;;Jorge Vega;;EMBARGAR
RC;;2064635739;;Esteban Jimenez;;EMBARGAR
TI;;2004313833;;Juan Gomez;;EMBARGAR
CE;;2094646031;;Andres Sanchez;;EMBARGAR
TI;;2098694291;;Gustavo Montoya;;INHABILITAR
TI;;2090267004;;Silvia Robledo;;EMBARGAR
RC;;2024405334;;Marcela Torres;;EMBARGAR
TI;;2030267702;;Sebastian Gallego;;EMBARGAR
TI;;2020321241;;Samuel Castaño;;INHABILITAR
CE;;2074186020;;Catalina Ortiz;;INHABILITAR
TI;;2007393457;;Samuel Arias;;INHABILITAR
NUIP;;2097504397;;Gabriela Sanchez;;INHABILITAR
CC;;2044881955;;Gabriela Molina;;EMBARGAR
CE;;2030258302;;Diana Castro;;INHABILITAR
CC;;2085302163;;Ana Ortiz;;EMBARGAR
CC;;2032791931;;Roberto Bonilla;;INHABILITAR
TI;;2057440982;;Paola Arango;;INHABILITAR
TI;;2067970373;;Lorena Torres;;INHABILITAR
TI;;2065289130;;Alfredo Ramirez;;INHABILITAR
TI;;2036624558;;Luis Velasquez;;INHABILITAR
NUIP;;2018863225;;Lorena Cabrera;;EMBARGAR
CE;;2075290498;;Carmen Duarte;;INHABILITAR
RC;;2027576294;;Ricardo Mejia;;INHABILITAR
CC;;2080675665;;Sandra Diaz;;INHABILITAR
TI;;2045110774;;Felipe Rios;;INHABILITAR
NUIP;;2003288167;;Ana Herrera;;EMBARGAR
NUIP;;2021136716;;Ricardo Rodriguez;;EMBARGAR
RC;;2098846453;;Fernando Salazar;;INHABILITAR
RC;;2033041502;;Miguel Montoya;;EMBARGAR
CE;;2017776608;;Laura Velasquez;;INHABILITAR
NUIP;;2034051301;;Hernan Valencia;;EMBARGAR
TI;;2018626392;;Sebastian Vargas;;EMBARGAR
CC;;2071904705;;Laura Mendez;;EMBARGAR
NUIP;;2032104497;;Alfredo Ramirez;;INHABILITAR
TI;;2017230159;;Miguel Beltran;;INHABILITAR
TI;;2026204742;;Camila Murillo;;EMBARGAR
CC;;2082689649;;Liliana Salazar;;EMBARGAR
NUIP;;2070056250;;Alonso Aguilar;;INHABILITAR
CC;;2055795917;;Eduardo Moreno;;INHABILITAR
NUIP;;2004369998;;Nathalia Aguilar;;EMBARGAR
CC;;2032448935;;Esteban Velasquez;;EMBARGAR
CE;;2062042452;;Felipe Rojas;;EMBARGAR
TI;;2018574994;;Mariana Sanchez;;EMBARGAR
RC;;2046161008;;Paula Garcia;;EMBARGAR
CE;;2075738965;;Julia Vega;;EMBARGAR
RC;;2060930321;;Camila Duarte;;EMBARGAR
TI;;2017444192;;Marcela Diaz;;INHABILITAR
TI;;2004167309;;Gabriel Paredes;;EMBARGAR
RC;;2090058388;;Diana Lara;;INHABILITAR
CE;;2058984757;;Silvia Jaramillo;;INHABILITAR
NUIP;;2014979020;;Manuel Cano;;INHABILITAR
NUIP;;2051531423;;Angela Hernandez;;INHABILITAR
RC;;2013122187;;Sandra Gutierrez;;INHABILITAR
NUIP;;2083968311;;Miguel Molina;;EMBARGAR
RC;;2016047750;;Rafael Montoya;;EMBARGAR
CE;;2032835641;;Luisa Salazar;;INHABILITAR
NUIP;;2066054117;;Beatriz Montoya;;EMBARGAR
CE;;2041521175;;Andres Salazar;;INHABILITAR
CE;;2042928908;;Veronica Gallego;;INHABILITAR
CC;;2028273295;;Teresa Cabrera;;EMBARGAR
RC;;2016089276;;Jorge Vega;;INHABILITAR
CC;;2092691775;;Andres Gallego;;EMBARGAR
RC;;2081145964;;Monica Duarte;;INHABILITAR
RC;;2073387337;;Samuel Martinez;;EMBARGAR
NUIP;;2057130940;;Lucrecia Rios;;INHABILITAR
NUIP;;2075838743;;Carmen Gutierrez;;INHABILITAR
NUIP;;2005840281;;Victor Garcia;;INHABILITAR
CC;;2033232842;;Diego Jimenez;;INHABILITAR
CC;;2039123753;;Luis Bonilla;;INHABILITAR
TI;;2091492967;;Ivan Acosta;;EMBARGAR
NUIP;;2049917560;;Andres Cardenas;;INHABILITAR
CC;;2054437609;;Gabriela Vargas;;INHABILITAR
TI;;2008675123;;Liliana Herrera;;EMBARGAR
TI;;2066980946;;Diego Castro;;INHABILITAR
TI;;2012097999;;Tatiana Jimenez;;INHABILITAR
CE;;2068993259;;Paula Bonilla;;EMBARGAR
CC;;2086561299;;Andres Moreno;;INHABILITAR
RC;;2084291141;;Paula Bonilla;;EMBARGAR
CE;;2094644371;;Marcela Arias;;EMBARGAR
CE;;2058715515;;Cesar Arias;;INHABILITAR
CE;;2017229287;;Marta Fernandez;;EMBARGAR
CE;;2021517186;;Angela Sanchez;;INHABILITAR
RC;;2016090915;;Raquel Bonilla;;EMBARGAR
CC;;2069476973;;Gustavo Bonilla;;INHABILITAR
TI;;2019048834;;Raquel Hernandez;;EMBARGAR
CE;;2037256374;;Nathalia Garcia;;INHABILITAR
CE;;2057094667;;Ivan Murillo;;INHABILITAR
