tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2082538741;;Luis Gomez;;INHABILITAR
NUIP;;2018983289;;Andres Martinez;;INHABILITAR
RC;;2036476371;;Paola Duarte;;INHABILITAR
NUIP;;2091727007;;Patricia Ramirez;;INHABILITAR
NUIP;;2001331994;;Veronica Ruiz;;INHABILITAR
NUIP;;2057088882;;Adriana Rojas;;EMBARGAR
CE;;2036557062;;Luisa Ramirez;;EMBARGAR
CC;;2061111407;;Victor Gomez;;INHABILITAR
CC;;2097570872;;Felipe Castro;;INHABILITAR
CC;;2044452915;;Alonso Moreno;;INHABILITAR
CC;;2031748763;;Cristian Cano;;INHABILITAR
CC;;2099676238;;Lorena Murillo;;INHABILITAR
RC;;2025989123;;Monica Cano;;EMBARGAR
TI;;2092811208;;Felipe Gomez;;INHABILITAR
RC;;2050276124;;Valentina Hernandez;;INHABILITAR
NUIP;;2021193895;;Ivan Sanchez;;EMBARGAR
CE;;2027685580;;Felipe Fernandez;;EMBARGAR
CC;;2066273762;;Liliana Cano;;INHABILITAR
CE;;2024661565;;Javier Herrera;;EMBARGAR
NUIP;;2080487864;;Carlos Gomez;;INHABILITAR
CE;;2021536012;;Sebastian Zapata;;INHABILITAR
NUIP;;2064967050;;Rafael Mendez;;EMBARGAR
TI;;2053070227;;Roberto Torres;;EMBARGAR
CE;;2026088172;;Rosa Duarte;;INHABILITAR
CE;;2095117845;;Roberto Cabrera;;INHABILITAR
CE;;2083369614;;Nathalia Ruiz;;EMBARGAR
RC;;2059708646;;Rodrigo Arias;;INHABILITAR
RC;;2067528100;;Angela Ruiz;;INHABILITAR
NUIP;;2026448796;;Paula Rodriguez;;EMBARGAR
TI;;2047130429;;Monica Arango;;INHABILITAR
CC;;2079125156;;Raquel Quiroz;;EMBARGAR
TI;;2058923399;;Liliana Moreno;;INHABILITAR
CE;;2089843707;;Laura Prieto;;EMBARGAR
CC;;2061250282;;Beatriz Rivera;;INHABILITAR
RC;;2084144036;;Hector Herrera;;EMBARGAR
CE;;2097340842;;Mariana Giraldo;;INHABILITAR
CC;;2098651598;;Nathalia Diaz;;INHABILITAR
TI;;2012002889;;Jorge Torres;;EMBARGAR
RC;;2021653180;;Paula Murillo;;EMBARGAR
CC;;2025236523;;Diego Ruiz;;INHABILITAR
RC;;2004456762;;Andres Hernandez;;EMBARGAR
TI;;2048532886;;Ricardo Prieto;;INHABILITAR
RC;;2068903518;;Adriana Rivera;;EMBARGAR
CE;;2074526546;;Luis Lara;;INHABILITAR
TI;;2039027895;;Ricardo Zapata;;EMBARGAR
NUIP;;2028738163;;Victor Lara;;INHABILITAR
TI;;2000666138;;Marta Velasquez;;INHABILITAR
RC;;2074111799;;Silvia Herrera;;INHABILITAR
NUIP;;2032718692;;Violeta Cardenas;;INHABILITAR
CC;;2004109389;;Silvia Torres;;INHABILITAR
CC;;2076025254;;Cesar Vega;;EMBARGAR
RC;;2094019803;;Ricardo Castro;;INHABILITAR
RC;;2064797017;;Jorge Gallego;;EMBARGAR
TI;;2054606540;;Liliana Vega;;INHABILITAR
RC;;2092100998;;Diana Arias;;EMBARGAR
