tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2078601814;;Andres Ospina;;INHABILITAR
RC;;2006655324;;Gabriel Cardenas;;INHABILITAR
RC;;2047665711;;Paola Jimenez;;EMBARGAR
TI;;2071916370;;Cristian Bonilla;;EMBARGAR
RC;;2013444606;;Raquel Munoz;;EMBARGAR
CC;;2021778370;;Liliana Jimenez;;INHABILITAR
CC;;2081188030;;Laura Arango;;EMBARGAR
CE;;2048105854;;Carmen Jaramillo;;INHABILITAR
TI;;2043233614;;Angela Vargas;;INHABILITAR
NUIP;;2044637662;;Felipe Herrera;;EMBARGAR
TI;;2057162018;;Andres Acosta;;INHABILITAR
TI;;2021324063;;Adriana Mejia;;EMBARGAR
TI;;2020851016;;Rodrigo Valencia;;INHABILITAR
RC;;2010445584;;Veronica Moreno;;INHABILITAR
RC;;2075920219;;Fernando Rios;;EMBARGAR
RC;;2032858003;;Julia Franco;;INHABILITAR
NUIP;;2024990043;;Luis Cano;;EMBARGAR
CC;;2058027715;;Catalina Vega;;EMBARGAR
RC;;2060170614;;Lucrecia Bautista;;EMBARGAR
NUIP;;2096262098;;Diana Cabrera;;INHABILITAR
TI;;2067105082;;Jose Quiroz;;INHABILITAR
TI;;2049269762;;Gabriela Rodriguez;;EMBARGAR
TI;;2095779992;;Patricia Castillo;;EMBARGAR
NUIP;;2050328900;;Teresa Jimenez;;INHABILITAR
CC;;2045379033;;Luis Cano;;EMBARGAR
RC;;2007106948;;Gabriela Beltran;;EMBARGAR
CE;;2045516785;;Raquel Ramirez;;INHABILITAR
NUIP;;2086726356;;Tatiana Quiroz;;EMBARGAR
TI;;2027764354;;Esteban Vega;;EMBARGAR
NUIP;;2016775284;;Lucrecia Ruiz;;EMBARGAR
NUIP;;2014118819;;Gabriela Castaño;;INHABILITAR
CC;;2069907026;;Hector Beltran;;INHABILITAR
CC;;2023824449;;Miguel Sanchez;;EMBARGAR
TI;;2045574372;;Carlos Rodriguez;;EMBARGAR
CC;;2047080097;;Camila Ortiz;;INHABILITAR
CC;;2063622819;;Silvia Ortiz;;EMBARGAR
TI;;2038235861;;Marta Bautista;;EMBARGAR
CC;;2002690523;;Julia Martinez;;EMBARGAR
NUIP;;2068813754;;Eduardo Giraldo;;EMBARGAR
TI;;2015279402;;Alicia Hernandez;;INHABILITAR
CE;;2043986862;;Raquel Castro;;INHABILITAR
CE;;2094643871;;Esteban Rios;;INHABILITAR
NUIP;;2056608083;;Mauricio Paredes;;INHABILITAR
RC;;2038592862;;Gabriel Giraldo;;INHABILITAR
TI;;2082983905;;Roberto Bautista;;INHABILITAR
RC;;2022829723;;Catalina Fernandez;;EMBARGAR
RC;;2087491244;;Claudia Salazar;;INHABILITAR
CC;;2029719338;;Sandra Vega;;INHABILITAR
CE;;2014551262;;Ivan Mendez;;EMBARGAR
NUIP;;2082354127;;Ricardo Vega;;EMBARGAR
CC;;2030314875;;Angela Cabrera;;INHABILITAR
CC;;2054844504;;Lucrecia Herrera;;EMBARGAR
NUIP;;2056253694;;Claudia Torres;;EMBARGAR
TI;;2047243179;;Rosa Fernandez;;EMBARGAR
TI;;2073610339;;Alfredo Mendez;;EMBARGAR
TI;;2030684351;;Oscar Giraldo;;INHABILITAR
TI;;2024697691;;Diana Vega;;EMBARGAR
RC;;2071119073;;Jose Montoya;;EMBARGAR
CC;;2062221494;;Jorge Jaramillo;;EMBARGAR
NUIP;;2079641992;;Jose Montoya;;EMBARGAR
CE;;2065206318;;Gabriel Valencia;;EMBARGAR
NUIP;;2031675136;;Liliana Castro;;EMBARGAR
TI;;2034554352;;Andres Vega;;INHABILITAR
RC;;2031320559;;Lucrecia Rios;;INHABILITAR
CE;;2004341852;;Marta Vega;;INHABILITAR
TI;;2014289491;;Valentina Aguilar;;INHABILITAR
CC;;2040050579;;Ricardo Cardenas;;EMBARGAR
CE;;2043065248;;Oscar Ramirez;;INHABILITAR
RC;;2099725422;;Miguel Munoz;;INHABILITAR
CE;;2066653387;;Esteban Torres;;INHABILITAR
RC;;2016016019;;Adriana Valencia;;INHABILITAR
TI;;2002563592;;Patricia Torres;;EMBARGAR
NUIP;;2078021867;;Sandra Gallego;;EMBARGAR
CE;;2030017264;;Victor Ortiz;;INHABILITAR
TI;;2009536851;;Ricardo Robledo;;EMBARGAR
TI;;2052190533;;Fernando Mendez;;INHABILITAR
CE;;2035620434;;Catalina Salazar;;INHABILITAR
TI;;2091964010;;Paula Duarte;;EMBARGAR
CE;;2080787540;;Gustavo Ospina;;INHABILITAR
CE;;2029731265;;Juan Murillo;;INHABILITAR
NUIP;;2032728392;;Laura Gutierrez;;INHABILITAR
RC;;2046150604;;Jose Castro;;EMBARGAR
NUIP;;2027918087;;Lucrecia Bautista;;INHABILITAR
NUIP;;2022559019;;Santiago Herrera;;EMBARGAR
RC;;2036877380;;Angela Gutierrez;;EMBARGAR
TI;;2020901706;;Diego Rodriguez;;EMBARGAR
CE;;2083005749;;Marcela Vargas;;INHABILITAR
TI;;2025767216;;Paola Robledo;;EMBARGAR
