tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2088115279;;Ricardo Zapata;;INHABILITAR
CE;;2025570224;;Felipe Diaz;;INHABILITAR
RC;;2012035616;;Nathalia Lopez;;EMBARGAR
TI;;2044692259;;Nathalia Mejia;;EMBARGAR
CE;;2089292793;;Violeta Jaramillo;;EMBARGAR
CC;;2012967244;;Paula Lara;;EMBARGAR
TI;;2067438426;;Raquel Hernandez;;INHABILITAR
TI;;2079461938;;Ivan Castaño;;INHABILITAR
RC;;2047822726;;Diego Gomez;;EMBARGAR
NUIP;;2007500616;;Rafael Rojas;;EMBARGAR
TI;;2077073012;;Samuel Mejia;;INHABILITAR
CC;;2099281695;;Catalina Torres;;EMBARGAR
NUIP;;2071417783;;Hector Martinez;;EMBARGAR
CC;;2007827931;;Veronica Salazar;;EMBARGAR
TI;;2046474598;;Jorge Franco;;INHABILITAR
CC;;2093967755;;Carmen Prieto;;EMBARGAR
CC;;2090324468;;Gabriel Salazar;;EMBARGAR
NUIP;;2004907517;;Patricia Ruiz;;INHABILITAR
TI;;2071800066;;Sebastian Gomez;;INHABILITAR
RC;;2053946577;;Cesar Ospina;;EMBARGAR
CC;;2092766665;;Juan Quiroz;;EMBARGAR
CE;;2050055814;;Luisa Montoya;;INHABILITAR
NUIP;;2010565482;;Javier Sanchez;;INHABILITAR
NUIP;;2056734510;;Sandra Ortiz;;INHABILITAR
TI;;2025828238;;Rosa Moreno;;INHABILITAR
CC;;2053849250;;Paola Molina;;EMBARGAR
TI;;2091897366;;Hernan Ospina;;INHABILITAR
NUIP;;2024701584;;Alonso Herrera;;EMBARGAR
CE;;2021904449;;Angela Ortiz;;INHABILITAR
CE;;2084230678;;Sebastian Sanchez;;INHABILITAR
CE;;2014072029;;Jorge Ruiz;;EMBARGAR
NUIP;;2043816178;;Luis Salazar;;EMBARGAR
CC;;2049975219;;Andres Lopez;;INHABILITAR
TI;;2016389783;;Ricardo Lopez;;INHABILITAR
RC;;2051310188;;Julia Quiroz;;EMBARGAR
RC;;2042223155;;Samuel Torres;;INHABILITAR
CC;;2032481158;;Esteban Diaz;;INHABILITAR
NUIP;;2065550705;;Santiago Rivera;;INHABILITAR
TI;;2015886027;;Felipe Gallego;;INHABILITAR
CC;;2011395974;;Catalina Castaño;;EMBARGAR
CE;;2043268165;;Liliana Giraldo;;INHABILITAR
NUIP;;2032817050;;Ana Munoz;;EMBARGAR
TI;;2093127867;;Lucrecia Cano;;EMBARGAR
CE;;2024131001;;Claudia Sanchez;;INHABILITAR
RC;;2093456869;;Patricia Diaz;;EMBARGAR
NUIP;;2097866758;;Violeta Vega;;EMBARGAR
CE;;2096631177;;Patricia Diaz;;INHABILITAR
CE;;2089474904;;Teresa Gutierrez;;EMBARGAR
NUIP;;2094937691;;Felipe Salazar;;INHABILITAR
NUIP;;2083688762;;Beatriz Gallego;;EMBARGAR
CE;;2078783950;;Mauricio Lopez;;EMBARGAR
CE;;2079576687;;Violeta Cano;;EMBARGAR
CC;;2063698875;;Luisa Beltran;;INHABILITAR
NUIP;;2071906382;;Pedro Giraldo;;INHABILITAR
CE;;2043192394;;Julia Arango;;INHABILITAR
NUIP;;2076685374;;Rafael Giraldo;;EMBARGAR
NUIP;;2049736383;;Patricia Paredes;;EMBARGAR
CC;;2023653462;;Mauricio Ruiz;;INHABILITAR
NUIP;;2071143123;;Luisa Acosta;;INHABILITAR
NUIP;;2019206119;;Luis Franco;;EMBARGAR
CC;;2083063571;;Laura Munoz;;EMBARGAR
RC;;2099503097;;Teresa Gallego;;EMBARGAR
RC;;2018637129;;Raquel Cano;;INHABILITAR
RC;;2003792733;;Rosa Castillo;;INHABILITAR
TI;;2006526445;;Julia Ramirez;;INHABILITAR
CE;;2087251845;;Marcela Zapata;;EMBARGAR
NUIP;;2063783820;;Diego Ospina;;EMBARGAR
NUIP;;2096431217;;Rosa Gutierrez;;INHABILITAR
CC;;2059647265;;Alicia Torres;;EMBARGAR
NUIP;;2055038514;;Monica Moreno;;INHABILITAR
CC;;2023668347;;Hector Arias;;EMBARGAR
NUIP;;2042216865;;Rosa Quiroz;;EMBARGAR
NUIP;;2017862991;;Miguel Vargas;;INHABILITAR
RC;;2056217484;;Ricardo Castro;;EMBARGAR
TI;;2039677327;;Oscar Torres;;EMBARGAR
NUIP;;2092314718;;Violeta Ortiz;;EMBARGAR
CC;;2007544947;;Marcela Arias;;INHABILITAR
TI;;2075986037;;Diego Valencia;;EMBARGAR
NUIP;;2067024281;;Lucrecia Castillo;;EMBARGAR
TI;;2049791144;;Catalina Mendez;;INHABILITAR
RC;;2028767100;;Gabriela Ospina;;EMBARGAR
TI;;2073960535;;Marcela Rojas;;INHABILITAR
NUIP;;2037318442;;Paola Gallego;;EMBARGAR
TI;;2007037977;;Diana Montoya;;EMBARGAR
CC;;2014881496;;Felipe Arias;;EMBARGAR
TI;;2084474571;;Diana Gutierrez;;INHABILITAR
CC;;2054099240;;Luis Valencia;;INHABILITAR
NUIP;;2019653063;;Pedro Castro;;EMBARGAR
CE;;2050980743;;Mauricio Quiroz;;EMBARGAR
TI;;2047047599;;Eduardo Martinez;;EMBARGAR
TI;;2013121333;;Catalina Jaramillo;;EMBARGAR
RC;;2092367248;;Sandra Quiroz;;EMBARGAR
NUIP;;2054699165;;Teresa Mejia;;EMBARGAR
CC;;2053486399;;Eduardo Valencia;;INHABILITAR
CE;;2067838770;;Julia Rojas;;EMBARGAR
NUIP;;2065842886;;Diana Jimenez;;EMBARGAR
CC;;2055316569;;Angela Cabrera;;EMBARGAR
TI;;2048278309;;Sebastian Ospina;;INHABILITAR
RC;;2016994585;;Felipe Salazar;;INHABILITAR
CE;;2093163100;;Camila Arango;;INHABILITAR
