tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2032148691;;Diana Giraldo;;EMBARGAR
RC;;2086481615;;Marcela Salazar;;INHABILITAR
RC;;2065066009;;Luisa Montoya;;EMBARGAR
TI;;2095400445;;Alonso Velasquez;;INHABILITAR
CE;;2046511619;;Andres Martinez;;EMBARGAR
TI;;2085179917;;Ana Beltran;;INHABILITAR
RC;;2054302722;;Gabriela Torres;;EMBARGAR
RC;;2050698350;;Ricardo Salazar;;EMBARGAR
RC;;2033212786;;Gabriela Montoya;;INHABILITAR
TI;;2027337764;;Manuel Moreno;;EMBARGAR
NUIP;;2083463472;;Ivan Ortiz;;EMBARGAR
CE;;2087458377;;Juan Munoz;;INHABILITAR
CC;;2045677367;;Fernando Hernandez;;INHABILITAR
CE;;2044439322;;Veronica Ramirez;;EMBARGAR
NUIP;;2057565646;;Ana Ruiz;;INHABILITAR
TI;;2068319690;;Marta Velasquez;;INHABILITAR
CC;;2004022579;;Juan Lara;;INHABILITAR
NUIP;;2034212692;;Patricia Moreno;;INHABILITAR
RC;;2071424431;;Cristian Rios;;INHABILITAR
TI;;2023555890;;Fernando Moreno;;EMBARGAR
CC;;2092045500;;Luis Valencia;;EMBARGAR
CC;;2060459909;;Felipe Diaz;;INHABILITAR
CE;;2028122939;;Felipe Salazar;;INHABILITAR
RC;;2079399471;;Paula Ortiz;;EMBARGAR
NUIP;;2055382521;;Lucrecia Herrera;;INHABILITAR
RC;;2021004791;;Jose Torres;;INHABILITAR
NUIP;;2079163796;;Paula Ortiz;;EMBARGAR
NUIP;;2043310172;;Raquel Paredes;;INHABILITAR
NUIP;;2071388077;;Lucrecia Giraldo;;EMBARGAR
NUIP;;2091859898;;Carlos Ramirez;;INHABILITAR
RC;;2059766957;;Laura Diaz;;EMBARGAR
NUIP;;2061479532;;Liliana Castillo;;INHABILITAR
CC;;2021935443;;Fernando Montoya;;EMBARGAR
NUIP;;2081202296;;Felipe Molina;;EMBARGAR
CE;;2004731394;;Violeta Gutierrez;;INHABILITAR
RC;;2022909693;;Gloria Ruiz;;INHABILITAR
RC;;2022412153;;Jose Lopez;;INHABILITAR
NUIP;;2039544560;;Eduardo Prieto;;INHABILITAR
CE;;2087018378;;Gloria Lara;;EMBARGAR
TI;;2068729459;;Ricardo Duarte;;INHABILITAR
TI;;2062189237;;Julia Castillo;;INHABILITAR
CC;;2056436232;;Ricardo Rivera;;EMBARGAR
CC;;2049312445;;Miguel Duarte;;EMBARGAR
NUIP;;2051797887;;Lucrecia Fernandez;;EMBARGAR
CC;;2024308964;;Fernando Vega;;INHABILITAR
CE;;2044167850;;Claudia Quiroz;;EMBARGAR
NUIP;;2034052550;;Fernando Velasquez;;EMBARGAR
CC;;2001468942;;Lorena Moreno;;EMBARGAR
NUIP;;2079479535;;Andres Herrera;;EMBARGAR
TI;;2036456669;;Valentina Salazar;;EMBARGAR
NUIP;;2025796814;;Gloria Ortiz;;EMBARGAR
TI;;2039200029;;Tatiana Vega;;EMBARGAR
CC;;2078632015;;Valentina Franco;;INHABILITAR
NUIP;;2022284718;;Laura Arango;;INHABILITAR
CE;;2038888679;;Teresa Montoya;;EMBARGAR
CE;;2033768983;;Violeta Gallego;;EMBARGAR
TI;;2010976804;;Cesar Duarte;;INHABILITAR
RC;;2066697188;;Ana Cano;;EMBARGAR
CC;;2034827002;;Carlos Giraldo;;INHABILITAR
CC;;2075414926;;Fernando Mejia;;INHABILITAR
CE;;2079500335;;Jorge Castillo;;INHABILITAR
RC;;2045291650;;Hector Herrera;;INHABILITAR
CC;;2015162617;;Felipe Robledo;;EMBARGAR
RC;;2063744421;;Rosa Duarte;;EMBARGAR
TI;;2022673620;;Alonso Ortiz;;INHABILITAR
RC;;2017620314;;Hernan Murillo;;INHABILITAR
TI;;2088960553;;Gustavo Castro;;INHABILITAR
CC;;2017631376;;Rodrigo Jimenez;;INHABILITAR
RC;;2017361596;;Lorena Cabrera;;INHABILITAR
CE;;2079117993;;Cristian Aguilar;;INHABILITAR
CE;;2046583494;;Rodrigo Herrera;;INHABILITAR
NUIP;;2001758920;;Gustavo Mendez;;EMBARGAR
NUIP;;2040436877;;Pedro Cano;;EMBARGAR
RC;;2048441904;;Catalina Cano;;EMBARGAR
RC;;2010893924;;Juan Rojas;;INHABILITAR
CE;;2056343781;;Lorena Cardenas;;EMBARGAR
CE;;2052178780;;Lucrecia Prieto;;INHABILITAR
CC;;2071135979;;Lucrecia Mendez;;EMBARGAR
