tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2078114192;;Violeta Diaz;;EMBARGAR
NUIP;;2046161446;;Roberto Zapata;;EMBARGAR
CC;;2017194264;;Rodrigo Salazar;;INHABILITAR
CE;;2038786040;;Camila Vega;;INHABILITAR
TI;;2049123723;;Hernan Quiroz;;EMBARGAR
CE;;2083571102;;Gloria Ramirez;;EMBARGAR
TI;;2024573318;;Julia Cabrera;;INHABILITAR
CE;;2062438864;;Gabriel Rios;;EMBARGAR
CC;;2017654590;;Marcela Gomez;;EMBARGAR
CE;;2072081244;;Hernan Castaño;;INHABILITAR
TI;;2074171438;;Eduardo Ruiz;;EMBARGAR
TI;;2076893240;;Teresa Ruiz;;INHABILITAR
TI;;2083263742;;Patricia Giraldo;;INHABILITAR
TI;;2078814760;;Ivan Bautista;;EMBARGAR
RC;;2070401009;;Pedro Torres;;INHABILITAR
NUIP;;2096778565;;Patricia Zapata;;EMBARGAR
NUIP;;2072686555;;Carlos Vega;;EMBARGAR
TI;;2074747816;;Raquel Paredes;;INHABILITAR
TI;;2024532139;;Paola Martinez;;EMBARGAR
RC;;2054587769;;Jorge Diaz;;EMBARGAR
NUIP;;2077406167;;Raquel Ramirez;;INHABILITAR
RC;;2018811298;;Rosa Rivera;;EMBARGAR
NUIP;;2013338500;;Rodrigo Salazar;;INHABILITAR
CC;;2026800217;;Rosa Montoya;;EMBARGAR
TI;;2072504716;;Esteban Lopez;;INHABILITAR
CC;;2091691540;;Alfredo Diaz;;EMBARGAR
CC;;2047723416;;Gabriel Jimenez;;EMBARGAR
RC;;2048142394;;Esteban Velasquez;;EMBARGAR
CE;;2094681447;;Silvia Quiroz;;INHABILITAR
TI;;2015133291;;Paula Hernandez;;INHABILITAR
NUIP;;2085395097;;Monica Hernandez;;EMBARGAR
CE;;2044533464;;Liliana Ruiz;;INHABILITAR
RC;;2080236342;;Tatiana Lopez;;INHABILITAR
TI;;2028063535;;Liliana Gallego;;EMBARGAR
CE;;2004042540;;Liliana Bautista;;EMBARGAR
CE;;2007196167;;Felipe Sanchez;;EMBARGAR
RC;;2014218781;;Samuel Lara;;INHABILITAR
CE;;2021362057;;Mauricio Cano;;EMBARGAR
CE;;2024837693;;Veronica Acosta;;INHABILITAR
NUIP;;2037582469;;Ricardo Rios;;INHABILITAR
NUIP;;2046438142;;Hector Fernandez;;INHABILITAR
CE;;2025102095;;Gabriela Sanchez;;INHABILITAR
CC;;2089188759;;Diego Paredes;;EMBARGAR
RC;;2073243341;;Cristian Arango;;EMBARGAR
CC;;2087002360;;Hector Castro;;INHABILITAR
CC;;2072402409;;Camila Rios;;INHABILITAR
NUIP;;2033082827;;Carmen Castro;;INHABILITAR
TI;;2025404855;;Liliana Montoya;;INHABILITAR
CC;;2089390789;;Roberto Castillo;;EMBARGAR
NUIP;;2035239871;;Angela Cano;;INHABILITAR
CE;;2086174510;;Laura Cardenas;;INHABILITAR
CC;;2046924158;;Adriana Arango;;INHABILITAR
RC;;2049981491;;Gabriela Rios;;EMBARGAR
CE;;2024531366;;Liliana Mejia;;EMBARGAR
CC;;2085060307;;Eduardo Cardenas;;INHABILITAR
TI;;2066214287;;Jose Vargas;;EMBARGAR
CE;;2049012545;;Cesar Mendez;;EMBARGAR
CC;;2053004524;;Paula Rivera;;INHABILITAR
RC;;2080907320;;Catalina Murillo;;INHABILITAR
NUIP;;2039991709;;Fernando Mendez;;INHABILITAR
RC;;2093855496;;Felipe Castro;;INHABILITAR
CC;;2090067555;;Jorge Salazar;;EMBARGAR
TI;;2062789529;;Miguel Gallego;;INHABILITAR
CE;;2046240317;;Cesar Arias;;EMBARGAR
CE;;2050985848;;Rafael Ortiz;;EMBARGAR
