tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2000329019;;Julia Cardenas;;EMBARGAR
NUIP;;2090544988;;Ricardo Vargas;;INHABILITAR
CE;;2010296767;;Rafael Mejia;;INHABILITAR
CE;;2038148751;;Jose Jaramillo;;INHABILITAR
CC;;2074969071;;Claudia Valencia;;EMBARGAR
CC;;2057774315;;Jose Vargas;;INHABILITAR
NUIP;;2031760502;;Camila Diaz;;INHABILITAR
NUIP;;2069230035;;Tatiana Ortiz;;INHABILITAR
CC;;2035697429;;Cesar Quiroz;;EMBARGAR
NUIP;;2049633851;;Liliana Murillo;;INHABILITAR
CC;;2067751404;;Teresa Cano;;EMBARGAR
CC;;2020918155;;Laura Ospina;;EMBARGAR
TI;;2035833015;;Carmen Acosta;;EMBARGAR
TI;;2040723185;;Angela Moreno;;EMBARGAR
TI;;2089448440;;Oscar Aguilar;;EMBARGAR
NUIP;;2091598265;;Paula Ramirez;;INHABILITAR
TI;;2009894524;;Felipe Prieto;;INHABILITAR
CE;;2022180719;;Laura Herrera;;INHABILITAR
CE;;2030308374;;Hector Gutierrez;;INHABILITAR
NUIP;;2019924039;;Rafael Franco;;INHABILITAR
RC;;2046447139;;Gloria Martinez;;INHABILITAR
NUIP;;2079254774;;Marta Gallego;;INHABILITAR
CC;;2033483137;;Luis Gomez;;INHABILITAR
TI;;2061138191;;Gabriel Ramirez;;INHABILITAR
CE;;2031125770;;Esteban Castro;;INHABILITAR
TI;;2082580133;;Angela Garcia;;EMBARGAR
NUIP;;2049687026;;Carmen Lopez;;INHABILITAR
CC;;2098365285;;Marta Torres;;INHABILITAR
NUIP;;2085949927;;Carlos Cano;;INHABILITAR
TI;;2005794311;;Catalina Paredes;;INHABILITAR
CE;;2029692904;;Tatiana Duarte;;EMBARGAR
CE;;2064084683;;Gloria Lopez;;EMBARGAR
TI;;2094157651;;Mariana Sanchez;;INHABILITAR
NUIP;;2075088299;;Gustavo Sanchez;;INHABILITAR
RC;;2064088199;;Eduardo Aguilar;;INHABILITAR
CE;;2003680043;;Gabriel Valencia;;EMBARGAR
CC;;2029084606;;Mauricio Munoz;;INHABILITAR
NUIP;;2075595644;;Alicia Bonilla;;INHABILITAR
TI;;2074894660;;Catalina Ortiz;;INHABILITAR
CC;;2073441633;;Veronica Zapata;;EMBARGAR
NUIP;;2070114035;;Hector Arias;;INHABILITAR
RC;;2067750255;;Diego Castillo;;INHABILITAR
TI;;2009425815;;Gabriel Rios;;INHABILITAR
RC;;2025737784;;Cesar Munoz;;INHABILITAR
TI;;2079224891;;Nathalia Lara;;EMBARGAR
RC;;2084538838;;Gustavo Franco;;EMBARGAR
