tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2096231378;;Angela Jimenez;;INHABILITAR
CC;;2012062460;;Laura Giraldo;;INHABILITAR
TI;;2014039669;;Julia Martinez;;INHABILITAR
RC;;2060538109;;Diana Vega;;INHABILITAR
NUIP;;2007631582;;Beatriz Zapata;;INHABILITAR
CE;;2035715752;;Javier Jimenez;;EMBARGAR
RC;;2026524652;;Patricia Rojas;;INHABILITAR
RC;;2017634883;;Laura Moreno;;INHABILITAR
TI;;2096007537;;Sandra Castro;;INHABILITAR
TI;;2043078429;;Alonso Salazar;;EMBARGAR
TI;;2036751439;;Marta Vega;;INHABILITAR
NUIP;;2009221242;;Manuel Molina;;EMBARGAR
RC;;2034409594;;Adriana Lara;;EMBARGAR
RC;;2001602411;;Ricardo Quiroz;;INHABILITAR
CC;;2043848178;;Violeta Rivera;;EMBARGAR
CE;;2013568362;;Valentina Salazar;;EMBARGAR
CE;;2095043810;;Carlos Arango;;EMBARGAR
CC;;2051641670;;Rafael Sanchez;;INHABILITAR
NUIP;;2045599770;;Mauricio Duarte;;INHABILITAR
NUIP;;2013809873;;Sebastian Vega;;INHABILITAR
RC;;2055907804;;Rafael Moreno;;EMBARGAR
TI;;2024507043;;Victor Ramirez;;EMBARGAR
NUIP;;2074408837;;Julia Lopez;;INHABILITAR
RC;;2012315596;;Lorena Herrera;;EMBARGAR
CE;;2099383264;;Diego Molina;;INHABILITAR
TI;;2068497226;;Carlos Mendez;;EMBARGAR
CC;;2009366829;;Jorge Salazar;;EMBARGAR
TI;;2018553306;;Gabriel Rodriguez;;INHABILITAR
NUIP;;2071491197;;Javier Ruiz;;INHABILITAR
TI;;2086783773;;Monica Diaz;;INHABILITAR
TI;;2021004739;;Lorena Garcia;;INHABILITAR
RC;;2022293332;;Gabriela Cabrera;;EMBARGAR
CC;;2075083159;;Victor Paredes;;EMBARGAR
NUIP;;2069744904;;Jose Velasquez;;INHABILITAR
RC;;2050622360;;Luisa Jaramillo;;EMBARGAR
CC;;2079679136;;Paula Lopez;;INHABILITAR
CE;;2053430353;;Tatiana Jimenez;;INHABILITAR
NUIP;;2035171266;;Nathalia Montoya;;INHABILITAR
RC;;2061896903;;Claudia Bonilla;;EMBARGAR
NUIP;;2009005680;;Andres Giraldo;;INHABILITAR
TI;;2096514724;;Rafael Martinez;;INHABILITAR
CE;;2028393599;;Mauricio Rodriguez;;EMBARGAR
TI;;2060759871;;Marta Torres;;EMBARGAR
RC;;2076086133;;Alicia Cano;;EMBARGAR
NUIP;;2014296495;;Santiago Arango;;EMBARGAR
NUIP;;2006245618;;Carmen Giraldo;;INHABILITAR
CE;;2099326438;;Monica Zapata;;EMBARGAR
CC;;2017649936;;Lorena Cabrera;;EMBARGAR
TI;;2068362489;;Paula Giraldo;;EMBARGAR
CC;;2031273841;;Diego Mejia;;INHABILITAR
CE;;2002064699;;Miguel Quiroz;;INHABILITAR
CE;;2054087362;;Catalina Gomez;;EMBARGAR
CC;;2067525520;;Alonso Duarte;;EMBARGAR
CE;;2061712064;;Cristian Sanchez;;INHABILITAR
TI;;2024413487;;Nathalia Martinez;;INHABILITAR
TI;;2074663087;;Violeta Ramirez;;EMBARGAR
CE;;2084826704;;Carmen Ruiz;;INHABILITAR
RC;;2035312062;;Rafael Rojas;;EMBARGAR
CE;;2012738095;;Esteban Gomez;;EMBARGAR
RC;;2015761275;;Liliana Salazar;;INHABILITAR
CE;;2019877376;;Ana Rojas;;EMBARGAR
RC;;2056579933;;Oscar Bautista;;INHABILITAR
TI;;2074650141;;Laura Gallego;;EMBARGAR
TI;;2080339545;;Eduardo Duarte;;EMBARGAR
NUIP;;2071695836;;Tatiana Lopez;;EMBARGAR
CC;;2017137087;;Claudia Salazar;;EMBARGAR
RC;;2031739899;;Cesar Salazar;;INHABILITAR
TI;;2047514805;;Luisa Ortiz;;EMBARGAR
