tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2060445742;;Raquel Ortiz;;INHABILITAR
CC;;2093330670;;Lorena Molina;;EMBARGAR
RC;;2091153377;;Samuel Valencia;;EMBARGAR
TI;;2011806101;;Claudia Torres;;INHABILITAR
RC;;2043333439;;Lorena Ospina;;EMBARGAR
CC;;2078566345;;Sebastian Munoz;;EMBARGAR
CC;;2065261231;;Jorge Lopez;;EMBARGAR
NUIP;;2093478569;;Paola Salazar;;INHABILITAR
CE;;2009693474;;Mauricio Torres;;EMBARGAR
CE;;2020980383;;Catalina Martinez;;EMBARGAR
NUIP;;2013872319;;Lorena Salazar;;EMBARGAR
TI;;2097684003;;Carmen Giraldo;;INHABILITAR
RC;;2065279246;;Fernando Sanchez;;EMBARGAR
TI;;2055715181;;Fernando Mejia;;INHABILITAR
RC;;2020792418;;Beatriz Rodriguez;;EMBARGAR
TI;;2099297547;;Mariana Vega;;EMBARGAR
CC;;2070067356;;Diego Rojas;;EMBARGAR
CC;;2012637060;;Ivan Ruiz;;INHABILITAR
CC;;2057392639;;Roberto Rojas;;EMBARGAR
CC;;2086263865;;Luisa Ortiz;;EMBARGAR
RC;;2009206233;;Samuel Vega;;INHABILITAR
CE;;2081170847;;Samuel Moreno;;INHABILITAR
TI;;2033208412;;Paula Rojas;;EMBARGAR
TI;;2066262903;;Cristian Jimenez;;EMBARGAR
TI;;2049478349;;Diego Rivera;;EMBARGAR
CE;;2032941159;;Patricia Vega;;INHABILITAR
CC;;2017878145;;Manuel Molina;;INHABILITAR
CE;;2079771461;;Andres Vega;;EMBARGAR
RC;;2078579384;;Liliana Paredes;;EMBARGAR
NUIP;;2078071103;;Tatiana Giraldo;;INHABILITAR
RC;;2094074737;;Jorge Castaño;;INHABILITAR
RC;;2015739705;;Gustavo Torres;;EMBARGAR
NUIP;;2018216055;;Beatriz Martinez;;EMBARGAR
CE;;2007110889;;Victor Quiroz;;INHABILITAR
TI;;2092911285;;Felipe Jaramillo;;INHABILITAR
TI;;2059576581;;Roberto Herrera;;INHABILITAR
CC;;2035453466;;Alfredo Ortiz;;INHABILITAR
RC;;2030564147;;Santiago Montoya;;EMBARGAR
CE;;2029492016;;Ricardo Cabrera;;EMBARGAR
CE;;2097593031;;Beatriz Rios;;INHABILITAR
NUIP;;2095615536;;Diana Velasquez;;INHABILITAR
TI;;2087779343;;Gustavo Sanchez;;INHABILITAR
CE;;2064231132;;Adriana Castro;;EMBARGAR
RC;;2097112978;;Julia Salazar;;EMBARGAR
CE;;2007155401;;Manuel Beltran;;INHABILITAR
NUIP;;2005709460;;Fernando Munoz;;INHABILITAR
CE;;2072095017;;Hector Prieto;;INHABILITAR
RC;;2016574517;;Paula Giraldo;;INHABILITAR
CE;;2046713646;;Samuel Aguilar;;EMBARGAR
TI;;2097824686;;Hernan Herrera;;EMBARGAR
CC;;2035251840;;Violeta Duarte;;EMBARGAR
CE;;2016702564;;Cesar Beltran;;INHABILITAR
NUIP;;2015427924;;Teresa Molina;;EMBARGAR
NUIP;;2024688584;;Ricardo Lopez;;EMBARGAR
NUIP;;2036157791;;Paola Acosta;;INHABILITAR
CE;;2049007886;;Cesar Ramirez;;EMBARGAR
NUIP;;2097332509;;Rodrigo Torres;;INHABILITAR
CE;;2044480580;;Andres Torres;;EMBARGAR
CC;;2084779980;;Paola Cano;;EMBARGAR
TI;;2068443139;;Laura Jaramillo;;INHABILITAR
CC;;2055724049;;Sandra Lara;;INHABILITAR
TI;;2090092745;;Eduardo Gallego;;EMBARGAR
CE;;2089715442;;Monica Cano;;INHABILITAR
CC;;2027425549;;Hector Rivera;;INHABILITAR
NUIP;;2072368079;;Gloria Montoya;;INHABILITAR
TI;;2006871076;;Catalina Ospina;;INHABILITAR
CE;;2031725429;;Alfredo Robledo;;EMBARGAR
RC;;2028472100;;Alfredo Quiroz;;INHABILITAR
CE;;2089005523;;Paola Salazar;;INHABILITAR
TI;;2067959265;;Santiago Herrera;;EMBARGAR
TI;;2010215133;;Gabriela Murillo;;INHABILITAR
CE;;2099592964;;Beatriz Vega;;EMBARGAR
TI;;2089281352;;Rosa Bonilla;;INHABILITAR
RC;;2090413569;;Felipe Quiroz;;EMBARGAR
NUIP;;2085699018;;Javier Gomez;;INHABILITAR
TI;;2076111516;;Luisa Bonilla;;INHABILITAR
CC;;2028546714;;Rodrigo Herrera;;EMBARGAR
CE;;2079258210;;Mariana Vargas;;INHABILITAR
CE;;2065600333;;Fernando Lara;;EMBARGAR
NUIP;;2043787858;;Marta Acosta;;EMBARGAR
RC;;2026956046;;Beatriz Velasquez;;INHABILITAR
CC;;2099509928;;Carlos Cano;;EMBARGAR
CE;;2031676903;;Carlos Bonilla;;INHABILITAR
CE;;2005184245;;Victor Ramirez;;EMBARGAR
NUIP;;2079500845;;Luis Ospina;;INHABILITAR
TI;;2047310470;;Valentina Ruiz;;EMBARGAR
CE;;2083293949;;Valentina Prieto;;EMBARGAR
CC;;2054089723;;Rosa Rios;;EMBARGAR
TI;;2014205911;;Juan Bautista;;INHABILITAR
TI;;2038060389;;Julia Velasquez;;EMBARGAR
CC;;2069917155;;Pedro Montoya;;INHABILITAR
NUIP;;2057243202;;Teresa Ortiz;;EMBARGAR
TI;;2044985834;;Diego Gutierrez;;INHABILITAR
TI;;2089181053;;Gustavo Rivera;;EMBARGAR
CC;;2040262190;;Alicia Paredes;;INHABILITAR
TI;;2041556569;;Alicia Rivera;;EMBARGAR
TI;;2083252655;;Eduardo Castillo;;INHABILITAR
TI;;2089977547;;Roberto Castro;;EMBARGAR
CE;;2006386660;;Mauricio Rivera;;INHABILITAR
CE;;2098785387;;Samuel Herrera;;INHABILITAR
