tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2084113713;;Valentina Ospina;;INHABILITAR
NUIP;;2075373902;;Tatiana Rojas;;EMBARGAR
RC;;2001698894;;Gabriela Martinez;;EMBARGAR
RC;;2021086733;;Santiago Lopez;;EMBARGAR
RC;;2069813204;;Gabriel Vega;;INHABILITAR
NUIP;;2083914617;;Roberto Martinez;;INHABILITAR
CC;;2053088630;;Ivan Hernandez;;EMBARGAR
NUIP;;2015779886;;Teresa Rodriguez;;INHABILITAR
RC;;2072327775;;Cesar Castro;;EMBARGAR
TI;;2067174121;;Claudia Vega;;EMBARGAR
NUIP;;2048005397;;Felipe Franco;;EMBARGAR
TI;;2022947847;;Luis Rojas;;INHABILITAR
CE;;2015911635;;Gustavo Prieto;;EMBARGAR
TI;;2073425754;;Mauricio Castro;;EMBARGAR
CE;;2059742516;;Gloria Cardenas;;INHABILITAR
NUIP;;2078688880;;Valentina Garcia;;INHABILITAR
TI;;2084665150;;Mariana Mendez;;INHABILITAR
RC;;2050509739;;Felipe Moreno;;INHABILITAR
CC;;2063087097;;Patricia Rios;;EMBARGAR
CC;;2085072678;;Teresa Herrera;;EMBARGAR
CC;;2055666324;;Veronica Velasquez;;INHABILITAR
CC;;2025670574;;Teresa Bonilla;;INHABILITAR
CC;;2090105692;;Rafael Salazar;;INHABILITAR
TI;;2031838277;;Manuel Duarte;;INHABILITAR
RC;;2090651303;;Diana Ramirez;;EMBARGAR
RC;;2067198552;;Lorena Martinez;;INHABILITAR
RC;;2011970085;;Camila Rivera;;EMBARGAR
CE;;2017269028;;Monica Duarte;;INHABILITAR
NUIP;;2067105364;;Sandra Velasquez;;INHABILITAR
CC;;2087200211;;Adriana Rivera;;EMBARGAR
CC;;2024073574;;Alfredo Herrera;;INHABILITAR
CE;;2086621810;;Raquel Fernandez;;EMBARGAR
TI;;2087388005;;Marcela Jimenez;;INHABILITAR
CE;;2070112556;;Gabriela Cabrera;;EMBARGAR
RC;;2092970808;;Carlos Gallego;;INHABILITAR
CE;;2065538799;;Esteban Acosta;;INHABILITAR
NUIP;;2011791429;;Beatriz Torres;;EMBARGAR
CE;;2081778301;;Veronica Jaramillo;;INHABILITAR
CC;;2069026331;;Sandra Quiroz;;EMBARGAR
TI;;2094260104;;Rosa Ramirez;;INHABILITAR
CC;;2011729365;;Diana Zapata;;EMBARGAR
CC;;2079230071;;Cristian Rodriguez;;EMBARGAR
NUIP;;2087614981;;Alfredo Aguilar;;EMBARGAR
CC;;2018804719;;Gabriela Sanchez;;INHABILITAR
CC;;2024069640;;Ana Moreno;;INHABILITAR
TI;;2061999735;;Violeta Vega;;EMBARGAR
TI;;2035995266;;Juan Rodriguez;;EMBARGAR
RC;;2044815620;;Sebastian Jaramillo;;INHABILITAR
CC;;2000053681;;Rafael Gomez;;EMBARGAR
NUIP;;2090039801;;Beatriz Montoya;;INHABILITAR
NUIP;;2046784078;;Camila Gutierrez;;INHABILITAR
CC;;2036417960;;Alfredo Hernandez;;INHABILITAR
CE;;2044195965;;Julia Beltran;;INHABILITAR
TI;;2089677767;;Rafael Cano;;INHABILITAR
RC;;2062793427;;Valentina Garcia;;EMBARGAR
CE;;2098046316;;Claudia Ruiz;;INHABILITAR
CC;;2089763642;;Victor Sanchez;;INHABILITAR
NUIP;;2004941406;;Adriana Vega;;INHABILITAR
TI;;2053711267;;Luis Garcia;;EMBARGAR
NUIP;;2028088130;;Ivan Diaz;;INHABILITAR
NUIP;;2011669732;;Sebastian Aguilar;;EMBARGAR
NUIP;;2076527528;;Luis Beltran;;INHABILITAR
RC;;2042085836;;Pedro Giraldo;;INHABILITAR
CC;;2018390978;;Luis Zapata;;INHABILITAR
NUIP;;2029595089;;Carlos Montoya;;EMBARGAR
CE;;2085311208;;Diana Vega;;INHABILITAR
TI;;2032407965;;Luis Gallego;;EMBARGAR
TI;;2062279345;;Carmen Prieto;;EMBARGAR
CE;;2051815325;;Victor Moreno;;INHABILITAR
RC;;2063248697;;Esteban Castaño;;EMBARGAR
RC;;2010297705;;Felipe Rios;;INHABILITAR
TI;;2050807637;;Jorge Velasquez;;INHABILITAR
CC;;2067340368;;Santiago Murillo;;INHABILITAR
TI;;2044396402;;Esteban Bonilla;;EMBARGAR
TI;;2039021439;;Alfredo Robledo;;INHABILITAR
CE;;2076029423;;Luis Duarte;;EMBARGAR
NUIP;;2004395431;;Samuel Castaño;;INHABILITAR
NUIP;;2054188452;;Cesar Martinez;;EMBARGAR
CE;;2063241346;;Alfredo Ramirez;;EMBARGAR
CE;;2071949324;;Rosa Acosta;;INHABILITAR
TI;;2051296524;;Roberto Lara;;INHABILITAR
CC;;2028790941;;Carlos Franco;;EMBARGAR
NUIP;;2068392269;;Carlos Ruiz;;INHABILITAR
TI;;2044938962;;Jorge Cardenas;;EMBARGAR
CC;;2029473534;;Luisa Montoya;;INHABILITAR
CE;;2053879372;;Catalina Bonilla;;EMBARGAR
TI;;2088838712;;Jose Ruiz;;INHABILITAR
NUIP;;2090336260;;Manuel Rios;;INHABILITAR
CE;;2043235952;;Cristian Martinez;;INHABILITAR
RC;;2015935802;;Cesar Fernandez;;EMBARGAR
CC;;2045045003;;Luis Beltran;;INHABILITAR
NUIP;;2015612630;;Carmen Ortiz;;INHABILITAR
RC;;2000207884;;Liliana Beltran;;INHABILITAR
RC;;2062917337;;Catalina Diaz;;INHABILITAR
TI;;2015022080;;Mariana Mendez;;EMBARGAR
CE;;2091325832;;Catalina Gomez;;EMBARGAR
NUIP;;2028995939;;Silvia Lara;;INHABILITAR
TI;;2036943742;;Diana Duarte;;EMBARGAR
CE;;2008345936;;Alonso Velasquez;;INHABILITAR
CE;;2099946805;;Patricia Salazar;;INHABILITAR
