tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2038313327;;Ivan Ramirez;;EMBARGAR
TI;;2034719535;;Javier Mejia;;EMBARGAR
RC;;2088618314;;Cesar Velasquez;;EMBARGAR
CC;;2053110842;;Ricardo Ortiz;;INHABILITAR
CC;;2049159504;;Adriana Ruiz;;EMBARGAR
CE;;2056833600;;Ana Cardenas;;INHABILITAR
TI;;2035601256;;Jorge Jaramillo;;EMBARGAR
NUIP;;2046425976;;Javier Ramirez;;EMBARGAR
RC;;2040050784;;Veronica Moreno;;INHABILITAR
CE;;2024255749;;Alonso Castro;;INHABILITAR
RC;;2039926455;;Pedro Moreno;;INHABILITAR
RC;;2044907251;;Liliana Aguilar;;EMBARGAR
RC;;2086801330;;Gustavo Zapata;;EMBARGAR
RC;;2023347210;;Marta Duarte;;EMBARGAR
NUIP;;2066112277;;Gloria Quiroz;;INHABILITAR
NUIP;;2088112514;;Jose Mendez;;EMBARGAR
RC;;2058963204;;Paola Acosta;;EMBARGAR
TI;;2097485932;;Javier Torres;;INHABILITAR
NUIP;;2022398704;;Carlos Ospina;;EMBARGAR
CC;;2088844764;;Mariana Aguilar;;EMBARGAR
RC;;2058605768;;Alicia Lopez;;INHABILITAR
RC;;2049531755;;Monica Moreno;;INHABILITAR
CE;;2008700717;;Andres Quiroz;;INHABILITAR
NUIP;;2084776520;;Luis Diaz;;EMBARGAR
NUIP;;2095362748;;Eduardo Mendez;;INHABILITAR
NUIP;;2007212602;;Lucrecia Cabrera;;INHABILITAR
RC;;2031922357;;Gabriela Acosta;;INHABILITAR
CE;;2035335019;;Luisa Ramirez;;EMBARGAR
TI;;2080884680;;Monica Torres;;EMBARGAR
CC;;2087154793;;Teresa Cardenas;;INHABILITAR
CC;;2045029467;;Cesar Velasquez;;INHABILITAR
CC;;2092042407;;Mauricio Lara;;EMBARGAR
NUIP;;2019841860;;Paola Cano;;EMBARGAR
NUIP;;2055144550;;Hector Torres;;EMBARGAR
RC;;2086745749;;Paola Vega;;INHABILITAR
CE;;2071702699;;Cristian Moreno;;INHABILITAR
RC;;2004725793;;Tatiana Bonilla;;EMBARGAR
RC;;2066739554;;Paola Rodriguez;;INHABILITAR
TI;;2056451124;;Diana Acosta;;INHABILITAR
CC;;2084768608;;Teresa Quiroz;;INHABILITAR
TI;;2024803978;;Manuel Beltran;;INHABILITAR
TI;;2067354642;;Mauricio Torres;;EMBARGAR
NUIP;;2089592034;;Andres Ospina;;EMBARGAR
RC;;2096666858;;Paula Herrera;;INHABILITAR
CC;;2068126296;;Luis Torres;;EMBARGAR
