tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2034296494;;Lucrecia Lopez;;EMBARGAR
NUIP;;2015429703;;Luisa Herrera;;INHABILITAR
NUIP;;2063634826;;Alonso Herrera;;INHABILITAR
NUIP;;2035601884;;Ana Sanchez;;INHABILITAR
RC;;2091560232;;Rafael Rivera;;EMBARGAR
CE;;2025761962;;Marcela Franco;;EMBARGAR
NUIP;;2000012496;;Silvia Acosta;;INHABILITAR
NUIP;;2050012330;;Nathalia Torres;;EMBARGAR
NUIP;;2057250162;;Diego Gallego;;EMBARGAR
CC;;2082701532;;Julia Rios;;INHABILITAR
CE;;2010411781;;Oscar Cardenas;;INHABILITAR
NUIP;;2039763280;;Luisa Moreno;;INHABILITAR
RC;;2049524427;;Teresa Ruiz;;EMBARGAR
CC;;2083509263;;Ana Zapata;;EMBARGAR
TI;;2081894354;;Roberto Moreno;;INHABILITAR
CC;;2090457698;;Violeta Salazar;;INHABILITAR
TI;;2002846824;;Alfredo Lopez;;INHABILITAR
TI;;2085886584;;Ana Mejia;;INHABILITAR
CC;;2088541756;;Nathalia Cardenas;;EMBARGAR
RC;;2073373813;;Beatriz Mejia;;EMBARGAR
CC;;2059123637;;Violeta Torres;;EMBARGAR
NUIP;;2006902095;;Hernan Garcia;;EMBARGAR
TI;;2018444462;;Gloria Cardenas;;EMBARGAR
CE;;2090142144;;Rodrigo Velasquez;;INHABILITAR
CE;;2038627576;;Hernan Vega;;EMBARGAR
CC;;2084947228;;Paola Acosta;;EMBARGAR
RC;;2086941343;;Diana Herrera;;EMBARGAR
RC;;2028516862;;Laura Castaño;;INHABILITAR
RC;;2019094273;;Alicia Duarte;;INHABILITAR
CE;;2062039798;;Paola Ruiz;;INHABILITAR
NUIP;;2058422543;;Diego Gallego;;EMBARGAR
CC;;2049878096;;Sandra Jimenez;;EMBARGAR
CE;;2020940102;;Laura Jimenez;;EMBARGAR
CE;;2049405436;;Eduardo Cano;;INHABILITAR
NUIP;;2006279392;;Mariana Ramirez;;INHABILITAR
CE;;2040917412;;Paola Ospina;;INHABILITAR
NUIP;;2006917455;;Oscar Moreno;;INHABILITAR
TI;;2070548913;;Cesar Duarte;;EMBARGAR
TI;;2046168130;;Adriana Montoya;;EMBARGAR
RC;;2061002676;;Liliana Martinez;;INHABILITAR
NUIP;;2035293613;;Gloria Rodriguez;;EMBARGAR
TI;;2046115395;;Fernando Robledo;;INHABILITAR
CE;;2065462272;;Miguel Sanchez;;INHABILITAR
TI;;2086879593;;Samuel Montoya;;EMBARGAR
RC;;2006020042;;Teresa Vega;;INHABILITAR
NUIP;;2029510259;;Andres Rodriguez;;EMBARGAR
NUIP;;2054164883;;Camila Ortiz;;INHABILITAR
CC;;2076222253;;Rodrigo Vega;;EMBARGAR
NUIP;;2012294353;;Angela Diaz;;INHABILITAR
RC;;2068826728;;Nathalia Acosta;;EMBARGAR
RC;;2059731140;;Ivan Vega;;INHABILITAR
TI;;2076657602;;Gabriel Bonilla;;INHABILITAR
CC;;2043858356;;Fernando Fernandez;;EMBARGAR
CE;;2080171383;;Veronica Garcia;;EMBARGAR
NUIP;;2039371286;;Alonso Ramirez;;INHABILITAR
CC;;2099662211;;Alonso Diaz;;EMBARGAR
TI;;2059024114;;Pedro Castro;;INHABILITAR
NUIP;;2098349245;;Fernando Ruiz;;EMBARGAR
RC;;2046476679;;Laura Martinez;;INHABILITAR
TI;;2070165896;;Angela Torres;;INHABILITAR
CC;;2094909387;;Victor Castro;;EMBARGAR
RC;;2049932137;;Ivan Ospina;;INHABILITAR
RC;;2036376337;;Angela Rios;;INHABILITAR
RC;;2026155206;;Ricardo Gallego;;EMBARGAR
CC;;2074212760;;Lorena Diaz;;INHABILITAR
NUIP;;2051881274;;Felipe Paredes;;EMBARGAR
CC;;2011845121;;Adriana Velasquez;;INHABILITAR
NUIP;;2022912953;;Paula Mejia;;INHABILITAR
CE;;2069188226;;Gustavo Sanchez;;INHABILITAR
TI;;2066399718;;Luisa Sanchez;;EMBARGAR
CE;;2096098833;;Ivan Garcia;;EMBARGAR
CC;;2097463720;;Miguel Beltran;;EMBARGAR
NUIP;;2033408566;;Samuel Salazar;;INHABILITAR
CE;;2058919139;;Jorge Cano;;INHABILITAR
TI;;2087460654;;Silvia Diaz;;EMBARGAR
CC;;2074700987;;Monica Bonilla;;EMBARGAR
NUIP;;2012600815;;Ivan Vega;;EMBARGAR
TI;;2092977593;;Beatriz Diaz;;EMBARGAR
TI;;2063767538;;Hernan Lara;;INHABILITAR
CC;;2073088869;;Cristian Bonilla;;INHABILITAR
NUIP;;2028739657;;Lorena Garcia;;INHABILITAR
TI;;2013370577;;Esteban Cano;;EMBARGAR
CC;;2097153315;;Gabriela Valencia;;INHABILITAR
TI;;2083591310;;Catalina Castaño;;INHABILITAR
TI;;2024536983;;Liliana Gallego;;INHABILITAR
CC;;2086994338;;Veronica Ospina;;INHABILITAR
NUIP;;2059355451;;Beatriz Lara;;EMBARGAR
TI;;2065391115;;Monica Robledo;;EMBARGAR
CE;;2010073927;;Miguel Lopez;;EMBARGAR
TI;;2025113076;;Gabriela Arias;;INHABILITAR
CC;;2032393192;;Sebastian Moreno;;EMBARGAR
NUIP;;2030899081;;Valentina Giraldo;;EMBARGAR
NUIP;;2095744287;;Rafael Jaramillo;;EMBARGAR
NUIP;;2093168538;;Mariana Moreno;;INHABILITAR
CC;;2016904067;;Gabriel Hernandez;;EMBARGAR
RC;;2068570217;;Jorge Salazar;;INHABILITAR
CC;;2020585925;;Sebastian Ruiz;;EMBARGAR
NUIP;;2078002190;;Catalina Gallego;;INHABILITAR
CE;;2066430498;;Esteban Acosta;;EMBARGAR
CE;;2044112306;;Felipe Bautista;;EMBARGAR
