tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2060812435;;Eduardo Diaz;;INHABILITAR
CC;;2079448374;;Diego Molina;;INHABILITAR
CC;;2024384912;;Luis Castro;;INHABILITAR
NUIP;;2095691706;;Gloria Herrera;;INHABILITAR
CC;;2085021122;;Laura Cano;;EMBARGAR
CC;;2023080630;;Camila Bonilla;;INHABILITAR
TI;;2079467609;;Diego Duarte;;INHABILITAR
NUIP;;2083229697;;Cristian Mendez;;INHABILITAR
CC;;2099830070;;Paola Cano;;EMBARGAR
CC;;2079889922;;Andres Valencia;;INHABILITAR
CE;;2092989412;;Diego Rodriguez;;INHABILITAR
CC;;2047398421;;Angela Ospina;;EMBARGAR
TI;;2021643529;;Cesar Ruiz;;INHABILITAR
TI;;2057712488;;Angela Ospina;;INHABILITAR
TI;;2015010815;;Cristian Cardenas;;INHABILITAR
TI;;2061888819;;Alicia Giraldo;;INHABILITAR
RC;;2073435213;;Laura Vargas;;INHABILITAR
RC;;2072207016;;Pedro Rojas;;INHABILITAR
CC;;2086611707;;Camila Arango;;EMBARGAR
RC;;2030730182;;Jose Ramirez;;INHABILITAR
CE;;2091915780;;Fernando Molina;;EMBARGAR
CE;;2038249218;;Manuel Cano;;INHABILITAR
NUIP;;2009473179;;Beatriz Gomez;;INHABILITAR
CE;;2024020803;;Gabriela Martinez;;EMBARGAR
TI;;2015491730;;Andres Rojas;;INHABILITAR
CC;;2086004759;;Claudia Montoya;;INHABILITAR
CE;;2043320096;;Laura Garcia;;EMBARGAR
TI;;2090860435;;Marta Salazar;;INHABILITAR
TI;;2030795954;;Fernando Martinez;;INHABILITAR
RC;;2018975567;;Hernan Torres;;EMBARGAR
CE;;2028887748;;Sebastian Diaz;;EMBARGAR
TI;;2010991039;;Oscar Bonilla;;INHABILITAR
CE;;2026210593;;Sandra Rios;;EMBARGAR
CE;;2013284377;;Luisa Garcia;;INHABILITAR
RC;;2091005202;;Rosa Jimenez;;INHABILITAR
RC;;2002044355;;Samuel Diaz;;INHABILITAR
RC;;2068592088;;Gabriel Ospina;;EMBARGAR
RC;;2076469810;;Mariana Rodriguez;;INHABILITAR
TI;;2048805275;;Felipe Lara;;INHABILITAR
NUIP;;2086983193;;Hernan Ortiz;;EMBARGAR
NUIP;;2050858435;;Jose Ortiz;;INHABILITAR
CC;;2072226510;;Veronica Martinez;;INHABILITAR
NUIP;;2090346762;;Teresa Valencia;;EMBARGAR
NUIP;;2001061237;;Violeta Giraldo;;EMBARGAR
CE;;2063472975;;Rafael Salazar;;EMBARGAR
TI;;2026266924;;Sebastian Robledo;;INHABILITAR
TI;;2001645477;;Fernando Rodriguez;;EMBARGAR
TI;;2008104415;;Mauricio Moreno;;INHABILITAR
CC;;2098519688;;Diana Gallego;;INHABILITAR
CE;;2032323015;;Alfredo Giraldo;;INHABILITAR
CE;;2006064111;;Ricardo Martinez;;EMBARGAR
RC;;2030309894;;Tatiana Torres;;EMBARGAR
TI;;2040638431;;Ivan Giraldo;;EMBARGAR
NUIP;;2064451275;;Cristian Cabrera;;EMBARGAR
CC;;2029854362;;Diana Quiroz;;INHABILITAR
CE;;2023169835;;Ana Diaz;;EMBARGAR
TI;;2063799932;;Eduardo Ruiz;;EMBARGAR
CC;;2071603123;;Rosa Lopez;;INHABILITAR
TI;;2016377251;;Paula Herrera;;EMBARGAR
CE;;2088923585;;Veronica Prieto;;INHABILITAR
NUIP;;2038452555;;Adriana Castillo;;EMBARGAR
CC;;2052485213;;Sebastian Giraldo;;EMBARGAR
TI;;2006870684;;Roberto Paredes;;EMBARGAR
NUIP;;2016555461;;Fernando Ruiz;;EMBARGAR
NUIP;;2097120973;;Beatriz Ramirez;;EMBARGAR
TI;;2074038650;;Raquel Gomez;;INHABILITAR
NUIP;;2082284963;;Valentina Herrera;;INHABILITAR
RC;;2020909747;;Teresa Gallego;;INHABILITAR
CC;;2029500168;;Felipe Diaz;;EMBARGAR
CE;;2057151204;;Santiago Beltran;;EMBARGAR
CE;;2051982400;;Beatriz Gomez;;INHABILITAR
CC;;2071063535;;Javier Ramirez;;INHABILITAR
RC;;2095155234;;Oscar Ruiz;;INHABILITAR
RC;;2044134725;;Liliana Rivera;;EMBARGAR
CE;;2043156798;;Esteban Giraldo;;EMBARGAR
RC;;2087972324;;Tatiana Beltran;;INHABILITAR
NUIP;;2022761974;;Hector Mejia;;EMBARGAR
CE;;2044414870;;Santiago Rivera;;EMBARGAR
NUIP;;2084220055;;Beatriz Giraldo;;INHABILITAR
CC;;2004168650;;Paula Quiroz;;INHABILITAR
NUIP;;2065739533;;Veronica Rios;;EMBARGAR
RC;;2029984687;;Ivan Rios;;EMBARGAR
RC;;2021864421;;Carmen Lopez;;EMBARGAR
CC;;2060422075;;Pedro Castro;;INHABILITAR
CE;;2066993443;;Silvia Montoya;;INHABILITAR
TI;;2011705546;;Jose Duarte;;INHABILITAR
CC;;2066578074;;Esteban Vargas;;EMBARGAR
CE;;2031117280;;Patricia Salazar;;INHABILITAR
NUIP;;2017434447;;Rodrigo Molina;;INHABILITAR
CE;;2016460818;;Raquel Hernandez;;EMBARGAR
CE;;2040217213;;Marta Castro;;INHABILITAR
RC;;2078335966;;Liliana Valencia;;EMBARGAR
CE;;2079294240;;Cesar Bonilla;;EMBARGAR
RC;;2073248903;;Carlos Gallego;;EMBARGAR
CC;;2062947034;;Miguel Duarte;;EMBARGAR
NUIP;;2050467295;;Manuel Rodriguez;;INHABILITAR
NUIP;;2058962085;;Julia Rios;;INHABILITAR
CC;;2054770076;;Ricardo Rios;;INHABILITAR
NUIP;;2076238060;;Ricardo Diaz;;INHABILITAR
RC;;2010860576;;Manuel Acosta;;INHABILITAR
