tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2071057775;;Cesar Quiroz;;EMBARGAR
TI;;2070235662;;Sebastian Moreno;;EMBARGAR
CE;;2032308808;;Marta Quiroz;;INHABILITAR
RC;;2004696731;;Roberto Franco;;EMBARGAR
CC;;2097072418;;Cesar Cabrera;;EMBARGAR
RC;;2032838074;;Laura Diaz;;EMBARGAR
RC;;2052546916;;Carlos Cardenas;;EMBARGAR
TI;;2045765576;;Liliana Beltran;;INHABILITAR
RC;;2045851587;;Angela Montoya;;INHABILITAR
RC;;2074665594;;Hernan Garcia;;EMBARGAR
NUIP;;2062155062;;Nathalia Ruiz;;INHABILITAR
TI;;2043135070;;Miguel Garcia;;INHABILITAR
CC;;2020894335;;Patricia Bautista;;INHABILITAR
RC;;2034577397;;Laura Murillo;;EMBARGAR
RC;;2005323126;;Carlos Moreno;;INHABILITAR
NUIP;;2056111914;;Manuel Torres;;EMBARGAR
RC;;2093823517;;Silvia Murillo;;INHABILITAR
CE;;2070109674;;Fernando Ramirez;;EMBARGAR
NUIP;;2003876237;;Santiago Molina;;INHABILITAR
TI;;2075092703;;Luis Herrera;;EMBARGAR
RC;;2097276246;;Hernan Torres;;EMBARGAR
CC;;2066258235;;Mauricio Montoya;;INHABILITAR
CC;;2082870678;;Rodrigo Ruiz;;INHABILITAR
NUIP;;2012701960;;Paola Munoz;;INHABILITAR
CE;;2006345297;;Marta Fernandez;;INHABILITAR
TI;;2011317772;;Sebastian Giraldo;;INHABILITAR
TI;;2014051546;;Luisa Ramirez;;INHABILITAR
CC;;2050623105;;Hernan Bonilla;;INHABILITAR
CC;;2086132526;;Jose Vega;;EMBARGAR
NUIP;;2001863595;;Fernando Cabrera;;INHABILITAR
TI;;2067391187;;Alonso Jimenez;;INHABILITAR
TI;;2027653914;;Sebastian Rodriguez;;INHABILITAR
CE;;2027236597;;Diana Garcia;;INHABILITAR
NUIP;;2008474480;;Sebastian Rios;;INHABILITAR
TI;;2028675925;;Ricardo Gutierrez;;EMBARGAR
NUIP;;2040267879;;Javier Fernandez;;EMBARGAR
CC;;2044288412;;Oscar Giraldo;;INHABILITAR
CC;;2071501045;;Ricardo Ramirez;;INHABILITAR
CC;;2096437414;;Teresa Acosta;;EMBARGAR
CC;;2032572129;;Sebastian Ruiz;;EMBARGAR
RC;;2052300437;;Victor Munoz;;EMBARGAR
CC;;2033972438;;Manuel Montoya;;EMBARGAR
TI;;2082251391;;Catalina Prieto;;EMBARGAR
CE;;2015117357;;Santiago Diaz;;EMBARGAR
RC;;2091351095;;Julia Rojas;;INHABILITAR
TI;;2011131677;;Manuel Giraldo;;INHABILITAR
CC;;2025019759;;Fernando Zapata;;INHABILITAR
TI;;2005880059;;Teresa Bonilla;;INHABILITAR
NUIP;;2051297109;;Felipe Cabrera;;INHABILITAR
RC;;2091559038;;Hector Cabrera;;INHABILITAR
TI;;2074948560;;Marta Moreno;;INHABILITAR
CC;;2041583307;;Carmen Diaz;;EMBARGAR
RC;;2041178323;;Catalina Ortiz;;INHABILITAR
NUIP;;2021543060;;Catalina Gomez;;INHABILITAR
NUIP;;2087954756;;Rosa Herrera;;EMBARGAR
RC;;2079068196;;Marta Giraldo;;INHABILITAR
TI;;2064798607;;Miguel Torres;;EMBARGAR
TI;;2007806021;;Sebastian Herrera;;INHABILITAR
RC;;2016160826;;Claudia Mendez;;EMBARGAR
NUIP;;2060789941;;Diana Fernandez;;EMBARGAR
TI;;2038390305;;Raquel Zapata;;INHABILITAR
NUIP;;2037891414;;Laura Prieto;;EMBARGAR
NUIP;;2012149047;;Ivan Castro;;INHABILITAR
CC;;2042144228;;Juan Gallego;;INHABILITAR
TI;;2077088938;;Lucrecia Molina;;INHABILITAR
TI;;2010042471;;Sandra Duarte;;EMBARGAR
CC;;2038406502;;Manuel Murillo;;EMBARGAR
RC;;2059153226;;Adriana Gallego;;EMBARGAR
CC;;2009724195;;Silvia Ramirez;;INHABILITAR
NUIP;;2075823410;;Ana Ramirez;;EMBARGAR
CC;;2037159850;;Veronica Murillo;;INHABILITAR
CE;;2013989301;;Veronica Duarte;;EMBARGAR
CC;;2041269290;;Veronica Vega;;INHABILITAR
TI;;2059297271;;Sebastian Montoya;;EMBARGAR
TI;;2045773436;;Roberto Molina;;EMBARGAR
CE;;2035795723;;Ricardo Paredes;;INHABILITAR
NUIP;;2044734804;;Luis Sanchez;;INHABILITAR
CE;;2019079978;;Gabriel Cano;;EMBARGAR
CC;;2024200756;;Eduardo Aguilar;;INHABILITAR
CE;;2069426693;;Andres Rodriguez;;EMBARGAR
RC;;2022577389;;Ivan Rodriguez;;EMBARGAR
CE;;2097195362;;Alicia Duarte;;INHABILITAR
NUIP;;2026402652;;Claudia Ruiz;;INHABILITAR
CC;;2062341782;;Gabriel Murillo;;INHABILITAR
CC;;2029878442;;Camila Rojas;;EMBARGAR
RC;;2029852897;;Gustavo Cano;;INHABILITAR
CC;;2060763409;;Monica Aguilar;;INHABILITAR
NUIP;;2092678633;;Laura Sanchez;;EMBARGAR
RC;;2026981492;;Alfredo Cardenas;;EMBARGAR
TI;;2034381949;;Hector Lara;;INHABILITAR
RC;;2020410069;;Manuel Fernandez;;EMBARGAR
TI;;2031120907;;Ricardo Ospina;;EMBARGAR
RC;;2015909741;;Gabriela Ruiz;;INHABILITAR
RC;;2048548102;;Paula Franco;;EMBARGAR
TI;;2016818289;;Laura Jimenez;;EMBARGAR
NUIP;;2093951291;;Hernan Cabrera;;INHABILITAR
CC;;2043202166;;Victor Bonilla;;INHABILITAR
CE;;2072742724;;Felipe Castaño;;EMBARGAR
CC;;2002863452;;Tatiana Ortiz;;INHABILITAR
CC;;2070474168;;Samuel Diaz;;EMBARGAR
