tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2005707160;;Paola Jaramillo;;INHABILITAR
RC;;2038770881;;Jose Mendez;;EMBARGAR
CC;;2050018495;;Violeta Giraldo;;INHABILITAR
TI;;2010503915;;Javier Gomez;;EMBARGAR
TI;;2078809182;;Liliana Garcia;;INHABILITAR
TI;;2090986284;;Hernan Montoya;;EMBARGAR
NUIP;;2019791990;;Rosa Acosta;;EMBARGAR
CE;;2081872949;;Rosa Moreno;;EMBARGAR
TI;;2042910559;;Sebastian Ramirez;;INHABILITAR
NUIP;;2009326442;;Luisa Cardenas;;EMBARGAR
RC;;2040354826;;Hector Arango;;EMBARGAR
CE;;2057781733;;Angela Lara;;EMBARGAR
RC;;2059305156;;Esteban Ortiz;;EMBARGAR
TI;;2009336546;;Angela Prieto;;EMBARGAR
TI;;2066642445;;Rafael Castro;;EMBARGAR
CC;;2084954136;;Paula Arango;;INHABILITAR
TI;;2090549576;;Luis Duarte;;INHABILITAR
RC;;2006136676;;Adriana Rivera;;EMBARGAR
NUIP;;2076614141;;Luisa Rios;;INHABILITAR
CC;;2058726239;;Alicia Torres;;INHABILITAR
NUIP;;2067670412;;Santiago Castro;;EMBARGAR
CE;;2083424581;;Gustavo Sanchez;;EMBARGAR
RC;;2035609222;;Rosa Rios;;EMBARGAR
TI;;2053724945;;Liliana Paredes;;INHABILITAR
CC;;2064257223;;Fernando Gutierrez;;EMBARGAR
CC;;2056486558;;Raquel Garcia;;INHABILITAR
RC;;2006065469;;Silvia Murillo;;EMBARGAR
RC;;2011540133;;Alfredo Moreno;;INHABILITAR
CE;;2070778773;;Teresa Salazar;;INHABILITAR
CE;;2022663398;;Gabriel Ramirez;;INHABILITAR
RC;;2071332571;;Mauricio Torres;;EMBARGAR
CE;;2060560009;;Paola Giraldo;;INHABILITAR
NUIP;;2034984764;;Rosa Lara;;INHABILITAR
NUIP;;2047392914;;Marta Moreno;;EMBARGAR
CE;;2000689552;;Miguel Bautista;;INHABILITAR
RC;;2015659243;;Hernan Duarte;;EMBARGAR
TI;;2092131880;;Felipe Moreno;;EMBARGAR
CC;;2015006994;;Laura Castro;;INHABILITAR
TI;;2086042807;;Violeta Ortiz;;EMBARGAR
CC;;2066418958;;Silvia Prieto;;EMBARGAR
RC;;2048230668;;Victor Ortiz;;EMBARGAR
NUIP;;2033006354;;Beatriz Rodriguez;;INHABILITAR
CC;;2057109942;;Manuel Salazar;;EMBARGAR
TI;;2030118384;;Alfredo Lopez;;EMBARGAR
CC;;2060625729;;Violeta Fernandez;;INHABILITAR
CE;;2050313610;;Gloria Diaz;;INHABILITAR
CC;;2059942504;;Julia Torres;;EMBARGAR
RC;;2038313613;;Alonso Gutierrez;;EMBARGAR
CE;;2036928872;;Luis Giraldo;;EMBARGAR
NUIP;;2090929086;;Nathalia Mendez;;EMBARGAR
CE;;2048859986;;Juan Velasquez;;EMBARGAR
NUIP;;2058564684;;Laura Aguilar;;EMBARGAR
CC;;2091014902;;Nathalia Acosta;;EMBARGAR
CC;;2044809775;;Rodrigo Valencia;;EMBARGAR
TI;;2043158332;;Cristian Duarte;;EMBARGAR
NUIP;;2056273332;;Ricardo Murillo;;INHABILITAR
CC;;2071778370;;Angela Moreno;;INHABILITAR
TI;;2059464704;;Gabriela Mendez;;INHABILITAR
CE;;2004280084;;Adriana Castaño;;INHABILITAR
RC;;2098371387;;Eduardo Montoya;;INHABILITAR
CE;;2020852734;;Lucrecia Giraldo;;EMBARGAR
RC;;2003977400;;Pedro Vargas;;EMBARGAR
CC;;2041506957;;Camila Robledo;;INHABILITAR
NUIP;;2026343378;;Rafael Jaramillo;;INHABILITAR
NUIP;;2058359127;;Cristian Ruiz;;INHABILITAR
CC;;2000286616;;Monica Rios;;INHABILITAR
TI;;2097520640;;Hector Moreno;;INHABILITAR
TI;;2030258521;;Carlos Rodriguez;;INHABILITAR
CE;;2077209748;;Tatiana Ruiz;;EMBARGAR
TI;;2098371474;;Tatiana Vargas;;INHABILITAR
NUIP;;2097039620;;Veronica Ruiz;;EMBARGAR
RC;;2010998374;;Veronica Vega;;EMBARGAR
NUIP;;2011708380;;Veronica Martinez;;EMBARGAR
TI;;2039641132;;Rafael Castillo;;INHABILITAR
RC;;2085588295;;Javier Castaño;;INHABILITAR
RC;;2041632632;;Laura Vargas;;EMBARGAR
TI;;2054658246;;Jorge Gallego;;EMBARGAR
CC;;2032591257;;Rodrigo Moreno;;EMBARGAR
NUIP;;2061188895;;Javier Acosta;;EMBARGAR
NUIP;;2098993623;;Adriana Hernandez;;EMBARGAR
CE;;2019482689;;Diego Vargas;;INHABILITAR
NUIP;;2077657952;;Laura Rivera;;INHABILITAR
TI;;2097720716;;Mauricio Mendez;;INHABILITAR
CE;;2005830442;;Gustavo Lara;;INHABILITAR
TI;;2056542365;;Carlos Sanchez;;INHABILITAR
CC;;2027493364;;Ricardo Herrera;;EMBARGAR
TI;;2008037746;;Santiago Castro;;INHABILITAR
TI;;2026671486;;Jorge Moreno;;INHABILITAR
NUIP;;2032199017;;Juan Bonilla;;INHABILITAR
NUIP;;2068343208;;Alicia Bautista;;EMBARGAR
TI;;2014681614;;Juan Ruiz;;EMBARGAR
RC;;2013656910;;Ivan Cardenas;;EMBARGAR
NUIP;;2042532660;;Gabriela Acosta;;INHABILITAR
