tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2029239081;;Gloria Salazar;;EMBARGAR
CC;;2013419203;;Patricia Gomez;;EMBARGAR
TI;;2013074815;;Alfredo Montoya;;EMBARGAR
RC;;2053072106;;Julia Hernandez;;INHABILITAR
NUIP;;2028021313;;Oscar Diaz;;INHABILITAR
TI;;2051248809;;Patricia Gallego;;INHABILITAR
NUIP;;2087754130;;Oscar Castaño;;INHABILITAR
NUIP;;2051271377;;Oscar Lopez;;EMBARGAR
CE;;2032518362;;Laura Zapata;;EMBARGAR
CE;;2069150485;;Monica Aguilar;;EMBARGAR
CE;;2048311075;;Eduardo Vargas;;EMBARGAR
CE;;2012533245;;Rosa Ramirez;;EMBARGAR
RC;;2083999782;;Diego Rios;;INHABILITAR
TI;;2040476315;;Luisa Ramirez;;EMBARGAR
NUIP;;2091623181;;Diana Salazar;;INHABILITAR
CC;;2092716855;;Tatiana Torres;;EMBARGAR
TI;;2035145894;;Alfredo Montoya;;INHABILITAR
CE;;2098388322;;Ricardo Ortiz;;INHABILITAR
NUIP;;2034625981;;Roberto Mejia;;EMBARGAR
CC;;2059598455;;Luis Gutierrez;;EMBARGAR
CC;;2079594267;;Javier Vargas;;EMBARGAR
TI;;2060807414;;Luis Garcia;;EMBARGAR
TI;;2002154070;;Sebastian Ruiz;;INHABILITAR
RC;;2077053856;;Cristian Gallego;;INHABILITAR
NUIP;;2021112557;;Lucrecia Moreno;;EMBARGAR
CE;;2039533200;;Carmen Arango;;INHABILITAR
CC;;2095169463;;Nathalia Vargas;;INHABILITAR
RC;;2056740554;;Mariana Ramirez;;EMBARGAR
NUIP;;2081114836;;Ricardo Arias;;INHABILITAR
NUIP;;2080581379;;Esteban Bonilla;;INHABILITAR
CC;;2009046696;;Rosa Ramirez;;EMBARGAR
CC;;2098516308;;Lorena Salazar;;INHABILITAR
NUIP;;2036279948;;Luis Lopez;;EMBARGAR
NUIP;;2013707829;;Alonso Arango;;EMBARGAR
NUIP;;2057843043;;Patricia Ramirez;;EMBARGAR
RC;;2060115963;;Jose Acosta;;INHABILITAR
TI;;2013139271;;Julia Herrera;;INHABILITAR
TI;;2088578747;;Tatiana Arango;;INHABILITAR
RC;;2042722039;;Alicia Salazar;;INHABILITAR
RC;;2053178751;;Esteban Castaño;;EMBARGAR
CC;;2078673124;;Ivan Valencia;;EMBARGAR
CE;;2096269883;;Juan Castaño;;INHABILITAR
