tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2050298192;;Marta Ruiz;;INHABILITAR
TI;;2087012258;;Cesar Martinez;;EMBARGAR
CE;;2001644729;;Silvia Arias;;EMBARGAR
TI;;2087274954;;Santiago Moreno;;EMBARGAR
RC;;2069082655;;Sebastian Arango;;INHABILITAR
TI;;2034927182;;Pedro Gallego;;INHABILITAR
TI;;2089565506;;Raquel Gallego;;EMBARGAR
CC;;2089271674;;Diana Salazar;;INHABILITAR
CE;;2003859571;;Ricardo Rodriguez;;INHABILITAR
CE;;2046849253;;Gustavo Castillo;;INHABILITAR
CE;;2080013497;;Camila Garcia;;EMBARGAR
CE;;2094049977;;Luis Robledo;;INHABILITAR
CE;;2099820764;;Luis Salazar;;EMBARGAR
TI;;2058336365;;Cristian Robledo;;INHABILITAR
TI;;2028747002;;Teresa Hernandez;;EMBARGAR
TI;;2075909339;;Gabriela Arias;;INHABILITAR
NUIP;;2087587289;;Marcela Lopez;;INHABILITAR
CE;;2099290711;;Luis Cabrera;;EMBARGAR
TI;;2015221232;;Esteban Rodriguez;;INHABILITAR
CE;;2064399652;;Javier Ruiz;;INHABILITAR
NUIP;;2093439268;;Pedro Gallego;;EMBARGAR
NUIP;;2020402242;;Felipe Ruiz;;EMBARGAR
TI;;2057732039;;Valentina Arias;;INHABILITAR
CC;;2072741654;;Carlos Acosta;;INHABILITAR
CE;;2003342987;;Monica Garcia;;INHABILITAR
TI;;2068736331;;Ivan Fernandez;;EMBARGAR
CC;;2078583689;;Valentina Sanchez;;INHABILITAR
RC;;2063609729;;Gabriela Rojas;;INHABILITAR
RC;;2032308263;;Laura Valencia;;INHABILITAR
TI;;2079412734;;Gabriel Giraldo;;INHABILITAR
TI;;2021626756;;Jorge Mendez;;INHABILITAR
TI;;2088821798;;Juan Aguilar;;EMBARGAR
CE;;2088943306;;Carlos Ruiz;;INHABILITAR
RC;;2040723610;;Victor Montoya;;INHABILITAR
CC;;2053494503;;Jose Beltran;;EMBARGAR
CC;;2073552228;;Luisa Jimenez;;INHABILITAR
CC;;2069638625;;Roberto Valencia;;EMBARGAR
CE;;2016720580;;Marta Castillo;;INHABILITAR
CE;;2000390250;;Hector Vega;;EMBARGAR
NUIP;;2053349460;;Gabriel Bonilla;;EMBARGAR
RC;;2081727148;;Teresa Giraldo;;INHABILITAR
CC;;2012586161;;Andres Ospina;;INHABILITAR
CE;;2038108801;;Lucrecia Molina;;INHABILITAR
CC;;2072031309;;Teresa Prieto;;EMBARGAR
TI;;2089130275;;Gabriel Ramirez;;INHABILITAR
CE;;2099473664;;Liliana Munoz;;INHABILITAR
RC;;2030903606;;Miguel Bautista;;INHABILITAR
NUIP;;2006464113;;Claudia Munoz;;EMBARGAR
NUIP;;2013253220;;Luis Gutierrez;;EMBARGAR
CC;;2081473545;;Hernan Robledo;;EMBARGAR
CC;;2044956976;;Carlos Giraldo;;INHABILITAR
CE;;2029911758;;Gloria Sanchez;;EMBARGAR
CC;;2048113727;;Diana Ruiz;;INHABILITAR
TI;;2024862702;;Rosa Cardenas;;INHABILITAR
CC;;2052342172;;Samuel Mendez;;EMBARGAR
RC;;2059423197;;Carlos Murillo;;INHABILITAR
TI;;2069393800;;Jorge Garcia;;EMBARGAR
CC;;2076651726;;Miguel Garcia;;EMBARGAR
NUIP;;2035832556;;Felipe Herrera;;INHABILITAR
TI;;2086240376;;Ivan Montoya;;INHABILITAR
CC;;2067750602;;Carlos Mejia;;INHABILITAR
CC;;2004504090;;Camila Quiroz;;EMBARGAR
RC;;2093464138;;Hernan Castro;;INHABILITAR
NUIP;;2032118809;;Hector Vargas;;EMBARGAR
CE;;2088859499;;Nathalia Giraldo;;EMBARGAR
NUIP;;2072930342;;Cesar Jaramillo;;INHABILITAR
TI;;2002855808;;Sandra Rodriguez;;EMBARGAR
NUIP;;2027498632;;Gustavo Garcia;;INHABILITAR
NUIP;;2061663616;;Hector Cano;;INHABILITAR
RC;;2035481077;;Rodrigo Jimenez;;INHABILITAR
RC;;2010190766;;Alonso Rojas;;INHABILITAR
NUIP;;2010588229;;Javier Ruiz;;INHABILITAR
CE;;2001490588;;Rodrigo Montoya;;INHABILITAR
RC;;2084600714;;Felipe Herrera;;EMBARGAR
CC;;2036061753;;Catalina Hernandez;;INHABILITAR
CC;;2040669792;;Carmen Duarte;;EMBARGAR
TI;;2011947736;;Gustavo Fernandez;;INHABILITAR
CC;;2013693682;;Gloria Jimenez;;INHABILITAR
TI;;2033018792;;Monica Duarte;;INHABILITAR
TI;;2001401408;;Alicia Fernandez;;EMBARGAR
TI;;2089091928;;Adriana Zapata;;EMBARGAR
CC;;2052352617;;Liliana Lopez;;INHABILITAR
CE;;2013726076;;Silvia Moreno;;INHABILITAR
CE;;2074105292;;Jose Sanchez;;EMBARGAR
NUIP;;2043137523;;Cristian Torres;;INHABILITAR
TI;;2003916528;;Paola Gomez;;INHABILITAR
RC;;2052795445;;Santiago Torres;;INHABILITAR
TI;;2043587703;;Miguel Vega;;EMBARGAR
NUIP;;2060364832;;Claudia Lara;;INHABILITAR
TI;;2087103500;;Lorena Cano;;INHABILITAR
NUIP;;2042881247;;Esteban Castro;;INHABILITAR
RC;;2021310080;;Lucrecia Ruiz;;EMBARGAR
TI;;2059084307;;Samuel Herrera;;INHABILITAR
CC;;2006319499;;Miguel Robledo;;INHABILITAR
CE;;2031290245;;Adriana Martinez;;INHABILITAR
CC;;2001193785;;Lucrecia Castaño;;INHABILITAR
NUIP;;2000500306;;Silvia Moreno;;INHABILITAR
CC;;2032666949;;Eduardo Velasquez;;INHABILITAR
TI;;2066868232;;Violeta Ospina;;EMBARGAR
NUIP;;2068416262;;Carlos Ospina;;EMBARGAR
