tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2005187163;;Carmen Martinez;;EMBARGAR
RC;;2093017008;;Diego Vega;;EMBARGAR
CC;;2039885310;;Gabriel Munoz;;INHABILITAR
CC;;2070524297;;Violeta Jaramillo;;EMBARGAR
TI;;2032760272;;Paola Cano;;INHABILITAR
CE;;2049797702;;Gustavo Munoz;;INHABILITAR
CC;;2067722705;;Alonso Moreno;;EMBARGAR
CE;;2001485952;;Claudia Aguilar;;INHABILITAR
CC;;2055823481;;Mauricio Gutierrez;;INHABILITAR
CC;;2034036654;;Felipe Munoz;;INHABILITAR
CE;;2010899764;;Jorge Ospina;;INHABILITAR
NUIP;;2041450162;;Violeta Torres;;INHABILITAR
RC;;2031912677;;Victor Martinez;;INHABILITAR
RC;;2029339453;;Pedro Molina;;INHABILITAR
RC;;2059225492;;Victor Cardenas;;EMBARGAR
TI;;2085929837;;Gustavo Franco;;EMBARGAR
NUIP;;2000196662;;Fernando Diaz;;INHABILITAR
CC;;2001884435;;Angela Torres;;EMBARGAR
NUIP;;2006540179;;Ivan Ortiz;;INHABILITAR
NUIP;;2030660764;;Andres Rodriguez;;EMBARGAR
CE;;2054209305;;Gabriel Montoya;;EMBARGAR
NUIP;;2097994500;;Valentina Diaz;;EMBARGAR
CE;;2021828814;;Tatiana Garcia;;INHABILITAR
CE;;2056077194;;Alicia Lopez;;EMBARGAR
TI;;2035312608;;Lucrecia Beltran;;INHABILITAR
NUIP;;2065582065;;Violeta Mendez;;INHABILITAR
TI;;2048679048;;Javier Giraldo;;INHABILITAR
NUIP;;2083422833;;Marcela Giraldo;;INHABILITAR
NUIP;;2073369367;;Diego Aguilar;;INHABILITAR
NUIP;;2006679891;;Felipe Moreno;;INHABILITAR
CE;;2043742288;;Felipe Acosta;;INHABILITAR
NUIP;;2002505405;;Carlos Murillo;;INHABILITAR
CE;;2048307313;;Alonso Giraldo;;INHABILITAR
NUIP;;2022451956;;Camila Torres;;INHABILITAR
CC;;2028151735;;Monica Gomez;;EMBARGAR
TI;;2068763784;;Oscar Lopez;;EMBARGAR
NUIP;;2085730822;;Patricia Mejia;;EMBARGAR
NUIP;;2021413068;;Santiago Moreno;;EMBARGAR
CC;;2095417621;;Lorena Castaño;;EMBARGAR
CC;;2058186097;;Liliana Cabrera;;EMBARGAR
NUIP;;2073891651;;Liliana Rojas;;INHABILITAR
CE;;2023810344;;Liliana Gutierrez;;INHABILITAR
CC;;2071908481;;Nathalia Montoya;;INHABILITAR
CE;;2003768900;;Santiago Cardenas;;INHABILITAR
CC;;2026187304;;Paola Cardenas;;EMBARGAR
