tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2064961650;;Alicia Gallego;;INHABILITAR
CE;;2095794389;;Oscar Diaz;;EMBARGAR
TI;;2063204532;;Gustavo Lara;;INHABILITAR
CE;;2008445782;;Rodrigo Valencia;;INHABILITAR
TI;;2014713442;;Liliana Ruiz;;EMBARGAR
NUIP;;2053857639;;Rosa Castillo;;INHABILITAR
NUIP;;2061469079;;Claudia Cano;;INHABILITAR
CE;;2000471238;;Valentina Moreno;;EMBARGAR
CC;;2067738390;;Catalina Arias;;EMBARGAR
CC;;2058512619;;Gabriela Beltran;;INHABILITAR
CE;;2033259180;;Eduardo Salazar;;INHABILITAR
RC;;2083344829;;Santiago Castillo;;EMBARGAR
NUIP;;2014703195;;Santiago Vargas;;EMBARGAR
NUIP;;2082459418;;Nathalia Ortiz;;EMBARGAR
NUIP;;2068714089;;Julia Rodriguez;;INHABILITAR
CE;;2060437763;;Liliana Paredes;;EMBARGAR
CE;;2079800682;;Fernando Valencia;;INHABILITAR
RC;;2055145685;;Lorena Cano;;INHABILITAR
CE;;2020189117;;Jose Cardenas;;EMBARGAR
RC;;2040321619;;Rosa Valencia;;EMBARGAR
CC;;2094447111;;Luis Salazar;;EMBARGAR
RC;;2049799119;;Carlos Ospina;;INHABILITAR
TI;;2077267984;;Camila Torres;;EMBARGAR
NUIP;;2079293918;;Rodrigo Vega;;INHABILITAR
NUIP;;2002153725;;Sandra Rodriguez;;EMBARGAR
CC;;2022702439;;Manuel Montoya;;EMBARGAR
CC;;2014620321;;Carlos Munoz;;INHABILITAR
CE;;2073894647;;Cristian Ruiz;;EMBARGAR
TI;;2010667940;;Oscar Cardenas;;EMBARGAR
TI;;2094130858;;Tatiana Herrera;;INHABILITAR
RC;;2016424518;;Felipe Mendez;;EMBARGAR
TI;;2069568798;;Felipe Salazar;;EMBARGAR
RC;;2028748783;;Cristian Bonilla;;INHABILITAR
CE;;2007699330;;Lorena Hernandez;;INHABILITAR
NUIP;;2040316144;;Tatiana Hernandez;;INHABILITAR
CC;;2025123171;;Rodrigo Rojas;;INHABILITAR
TI;;2054936796;;Diana Velasquez;;EMBARGAR
RC;;2082457792;;Gloria Castro;;EMBARGAR
RC;;2067449018;;Liliana Vega;;EMBARGAR
CE;;2052162551;;Gloria Ramirez;;INHABILITAR
CE;;2040234915;;Camila Lopez;;INHABILITAR
CE;;2067504494;;Tatiana Arango;;EMBARGAR
RC;;2055813366;;Rafael Herrera;;EMBARGAR
NUIP;;2041328481;;Roberto Lara;;INHABILITAR
NUIP;;2041103491;;Paula Moreno;;INHABILITAR
CE;;2014034025;;Rafael Ortiz;;EMBARGAR
RC;;2044817663;;Tatiana Quiroz;;INHABILITAR
RC;;2071305498;;Beatriz Montoya;;EMBARGAR
RC;;2007875598;;Alonso Molina;;EMBARGAR
TI;;2060930183;;Ricardo Giraldo;;INHABILITAR
NUIP;;2091555778;;Lucrecia Rojas;;INHABILITAR
NUIP;;2045135664;;Jose Martinez;;INHABILITAR
CC;;2037712136;;Liliana Acosta;;EMBARGAR
TI;;2015191172;;Monica Hernandez;;INHABILITAR
NUIP;;2071385898;;Paula Jaramillo;;INHABILITAR
RC;;2090384196;;Adriana Rivera;;EMBARGAR
