tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2005450865;;Gustavo Vargas;;EMBARGAR
CE;;2048096057;;Paola Montoya;;INHABILITAR
CC;;2013213538;;Luisa Gallego;;EMBARGAR
RC;;2035209011;;Gustavo Zapata;;EMBARGAR
RC;;2064791135;;Beatriz Valencia;;INHABILITAR
NUIP;;2061728940;;Gabriela Rios;;EMBARGAR
CE;;2028059207;;Roberto Giraldo;;INHABILITAR
RC;;2086500117;;Manuel Vega;;EMBARGAR
CC;;2009546113;;Angela Castillo;;EMBARGAR
CE;;2091320440;;Carlos Moreno;;INHABILITAR
TI;;2006549158;;Veronica Ortiz;;EMBARGAR
CE;;2001687895;;Camila Torres;;EMBARGAR
CE;;2050907458;;Manuel Velasquez;;INHABILITAR
CC;;2093624918;;Carmen Cano;;INHABILITAR
CE;;2052490452;;Jorge Diaz;;EMBARGAR
RC;;2057752873;;Marta Montoya;;EMBARGAR
NUIP;;2035823887;;Adriana Sanchez;;EMBARGAR
TI;;2036745122;;Rafael Arias;;EMBARGAR
NUIP;;2065586534;;Lorena Lopez;;INHABILITAR
CE;;2008927894;;Beatriz Paredes;;INHABILITAR
RC;;2012164095;;Beatriz Fernandez;;INHABILITAR
CE;;2081470844;;Felipe Acosta;;EMBARGAR
RC;;2016588942;;Paola Acosta;;INHABILITAR
RC;;2086427396;;Ricardo Gutierrez;;EMBARGAR
NUIP;;2031141120;;Luis Ortiz;;EMBARGAR
NUIP;;2047813832;;Veronica Rojas;;INHABILITAR
RC;;2083389985;;Roberto Gomez;;INHABILITAR
TI;;2098826556;;Adriana Rodriguez;;EMBARGAR
TI;;2066823923;;Ricardo Ruiz;;EMBARGAR
CC;;2032023597;;Carmen Munoz;;EMBARGAR
TI;;2044260310;;Julia Garcia;;INHABILITAR
RC;;2042252128;;Violeta Gutierrez;;EMBARGAR
CE;;2096551719;;Veronica Castillo;;EMBARGAR
RC;;2097232062;;Mauricio Diaz;;INHABILITAR
CE;;2082550611;;Santiago Moreno;;INHABILITAR
RC;;2078449538;;Esteban Jaramillo;;INHABILITAR
RC;;2047128987;;Marta Herrera;;INHABILITAR
NUIP;;2073355822;;Luis Cardenas;;INHABILITAR
CC;;2083276920;;Santiago Vargas;;EMBARGAR
CC;;2084876463;;Ricardo Ruiz;;EMBARGAR
RC;;2043319636;;Liliana Sanchez;;EMBARGAR
CE;;2076540755;;Sebastian Duarte;;EMBARGAR
