tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2031954687;;Javier Mejia;;INHABILITAR
CE;;2076727632;;Manuel Aguilar;;EMBARGAR
CE;;2015452365;;Cesar Valencia;;EMBARGAR
CC;;2096132131;;Carlos Torres;;INHABILITAR
CC;;2020707442;;Jose Giraldo;;INHABILITAR
RC;;2073639926;;Ana Fernandez;;EMBARGAR
RC;;2008340842;;Roberto Acosta;;EMBARGAR
NUIP;;2090965186;;Camila Vega;;INHABILITAR
TI;;2046564859;;Alfredo Robledo;;EMBARGAR
NUIP;;2001024158;;Valentina Rios;;EMBARGAR
TI;;2066093574;;Victor Salazar;;INHABILITAR
RC;;2092530922;;Sebastian Bautista;;INHABILITAR
NUIP;;2085086873;;Samuel Diaz;;INHABILITAR
NUIP;;2063950556;;Felipe Acosta;;EMBARGAR
NUIP;;2046882192;;Carlos Hernandez;;INHABILITAR
RC;;2072283017;;Alfredo Lopez;;EMBARGAR
CE;;2043892162;;Alonso Ramirez;;EMBARGAR
TI;;2052894726;;Diego Mendez;;EMBARGAR
NUIP;;2023630614;;Adriana Torres;;INHABILITAR
CE;;2058448963;;Sandra Velasquez;;EMBARGAR
RC;;2018383236;;Hector Zapata;;EMBARGAR
TI;;2010931026;;Mauricio Rivera;;EMBARGAR
RC;;2019887388;;Rodrigo Ospina;;INHABILITAR
CE;;2036847540;;Eduardo Robledo;;INHABILITAR
TI;;2010256838;;Andres Cano;;INHABILITAR
CE;;2033471882;;Marcela Giraldo;;EMBARGAR
RC;;2076681776;;Liliana Velasquez;;INHABILITAR
NUIP;;2005739921;;Felipe Jimenez;;EMBARGAR
CC;;2042822101;;Rafael Ortiz;;EMBARGAR
RC;;2049515768;;Sandra Castro;;EMBARGAR
CE;;2010120274;;Alicia Salazar;;EMBARGAR
CC;;2057943435;;Tatiana Munoz;;EMBARGAR
CC;;2058247936;;Veronica Arias;;EMBARGAR
RC;;2076390114;;Andres Rojas;;EMBARGAR
RC;;2075460907;;Hector Munoz;;EMBARGAR
CE;;2043295358;;Luis Beltran;;EMBARGAR
RC;;2056589682;;Luis Ortiz;;EMBARGAR
CC;;2041575173;;Camila Vargas;;EMBARGAR
RC;;2018286895;;Teresa Rivera;;EMBARGAR
NUIP;;2077547987;;Sandra Murillo;;EMBARGAR
TI;;2028234518;;Mauricio Castro;;EMBARGAR
TI;;2016091029;;Lucrecia Diaz;;EMBARGAR
RC;;2001588818;;Liliana Mejia;;INHABILITAR
CE;;2081652172;;Violeta Duarte;;EMBARGAR
TI;;2047449520;;Javier Gallego;;EMBARGAR
RC;;2029139802;;Carlos Ramirez;;INHABILITAR
CC;;2087711189;;Rodrigo Beltran;;INHABILITAR
TI;;2038927230;;Camila Murillo;;EMBARGAR
TI;;2042055677;;Ricardo Molina;;EMBARGAR
CE;;2074571447;;Hernan Lopez;;INHABILITAR
TI;;2027537008;;Patricia Moreno;;EMBARGAR
RC;;2090126501;;Javier Beltran;;EMBARGAR
CC;;2099517705;;Ana Duarte;;EMBARGAR
RC;;2054637099;;Liliana Ospina;;EMBARGAR
NUIP;;2062507942;;Eduardo Jimenez;;EMBARGAR
TI;;2048812404;;Rodrigo Vega;;INHABILITAR
CC;;2052062972;;Hernan Castro;;EMBARGAR
CE;;2064007488;;Pedro Mendez;;INHABILITAR
CC;;2004258903;;Teresa Cardenas;;INHABILITAR
RC;;2042360307;;Carmen Ruiz;;EMBARGAR
CE;;2064188839;;Manuel Herrera;;INHABILITAR
TI;;2069436546;;Cesar Fernandez;;INHABILITAR
RC;;2072522731;;Diana Diaz;;EMBARGAR
RC;;2016250807;;Santiago Castro;;EMBARGAR
CC;;2040578554;;Angela Ruiz;;INHABILITAR
CC;;2058340275;;Ricardo Lopez;;INHABILITAR
TI;;2079414694;;Ana Mendez;;INHABILITAR
NUIP;;2045642444;;Andres Quiroz;;INHABILITAR
RC;;2078147793;;Manuel Cabrera;;INHABILITAR
NUIP;;2042171227;;Rafael Cabrera;;EMBARGAR
RC;;2069562800;;Mauricio Vega;;EMBARGAR
RC;;2059217594;;Samuel Lopez;;EMBARGAR
CE;;2017331525;;Alonso Ruiz;;INHABILITAR
CC;;2025783712;;Ricardo Quiroz;;INHABILITAR
TI;;2007452748;;Liliana Molina;;INHABILITAR
CE;;2050356336;;Carmen Rios;;INHABILITAR
CC;;2010480279;;Felipe Murillo;;EMBARGAR
CC;;2086247166;;Liliana Valencia;;EMBARGAR
RC;;2095168907;;Patricia Vega;;INHABILITAR
CE;;2049929964;;Samuel Castillo;;EMBARGAR
NUIP;;2064299299;;Adriana Bautista;;EMBARGAR
TI;;2062881152;;Cesar Lopez;;INHABILITAR
TI;;2017900798;;Ricardo Fernandez;;EMBARGAR
CE;;2043126283;;Patricia Ruiz;;EMBARGAR
TI;;2010305145;;Claudia Torres;;EMBARGAR
CC;;2056308045;;Ana Martinez;;INHABILITAR
RC;;2075706191;;Beatriz Castillo;;EMBARGAR
RC;;2052638700;;Veronica Molina;;EMBARGAR
NUIP;;2043080923;;Jose Jimenez;;INHABILITAR
TI;;2055735301;;Claudia Paredes;;INHABILITAR
NUIP;;2020870447;;Tatiana Gutierrez;;EMBARGAR
CC;;2089095792;;Teresa Valencia;;INHABILITAR
NUIP;;2027140566;;Lorena Herrera;;EMBARGAR
CE;;2038885777;;Adriana Munoz;;EMBARGAR
TI;;2017331128;;Luisa Mejia;;INHABILITAR
TI;;2067804868;;Rafael Cano;;INHABILITAR
CE;;2031207420;;Alicia Sanchez;;EMBARGAR
RC;;2031103912;;Violeta Sanchez;;INHABILITAR
NUIP;;2006937667;;Santiago Ramirez;;EMBARGAR
CC;;2023960793;;Felipe Rodriguez;;INHABILITAR
