tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2087848163;;Patricia Jimenez;;INHABILITAR
RC;;2037880401;;Hector Acosta;;INHABILITAR
TI;;2066410316;;Liliana Moreno;;EMBARGAR
RC;;2056533373;;Lorena Ruiz;;EMBARGAR
RC;;2033386622;;Alicia Gallego;;INHABILITAR
NUIP;;2076754516;;Manuel Gallego;;EMBARGAR
RC;;2099703392;;Jose Ospina;;INHABILITAR
CE;;2082898521;;Felipe Lopez;;EMBARGAR
CC;;2046050565;;Paula Paredes;;INHABILITAR
CC;;2021662616;;Miguel Herrera;;EMBARGAR
CE;;2025096537;;Diego Martinez;;INHABILITAR
CC;;2090412416;;Cristian Bautista;;EMBARGAR
TI;;2017830793;;Monica Munoz;;EMBARGAR
TI;;2006890060;;Alicia Velasquez;;EMBARGAR
CE;;2052998973;;Violeta Herrera;;INHABILITAR
RC;;2081614074;;Marta Aguilar;;INHABILITAR
CE;;2007632874;;Alicia Giraldo;;EMBARGAR
RC;;2024859787;;Adriana Giraldo;;INHABILITAR
TI;;2085105676;;Santiago Beltran;;INHABILITAR
NUIP;;2043302538;;Gabriela Mejia;;INHABILITAR
CE;;2056724517;;Ricardo Rojas;;INHABILITAR
RC;;2051521328;;Pedro Castro;;EMBARGAR
CC;;2008098304;;Marcela Arias;;INHABILITAR
RC;;2041393675;;Hernan Ramirez;;INHABILITAR
RC;;2051486358;;Laura Giraldo;;EMBARGAR
CC;;2002440826;;Carmen Acosta;;EMBARGAR
TI;;2049315360;;Luis Arango;;INHABILITAR
RC;;2079244493;;Hernan Ruiz;;INHABILITAR
NUIP;;2005365364;;Luis Ruiz;;INHABILITAR
RC;;2046017763;;Hernan Bautista;;EMBARGAR
CC;;2015690864;;Felipe Mejia;;INHABILITAR
CE;;2075782601;;Gabriela Vega;;INHABILITAR
CE;;2062766102;;Sandra Rivera;;INHABILITAR
RC;;2023222468;;Carlos Cano;;EMBARGAR
TI;;2086122572;;Marta Diaz;;INHABILITAR
TI;;2027399010;;Hector Jimenez;;EMBARGAR
RC;;2064146645;;Paula Velasquez;;INHABILITAR
CC;;2048629757;;Santiago Franco;;INHABILITAR
CC;;2056885892;;Liliana Rivera;;INHABILITAR
CC;;2021670243;;Samuel Ortiz;;EMBARGAR
CE;;2019139053;;Ivan Cano;;INHABILITAR
TI;;2027199441;;Camila Molina;;INHABILITAR
CC;;2096198202;;Oscar Torres;;EMBARGAR
RC;;2021257005;;Gustavo Vega;;INHABILITAR
CE;;2068107571;;Mauricio Garcia;;EMBARGAR
TI;;2033731307;;Angela Herrera;;EMBARGAR
CC;;2014859350;;Alfredo Ramirez;;INHABILITAR
NUIP;;2081626636;;Miguel Giraldo;;INHABILITAR
NUIP;;2008722993;;Gabriel Herrera;;EMBARGAR
TI;;2097435680;;Diana Martinez;;EMBARGAR
NUIP;;2084344393;;Valentina Castro;;EMBARGAR
RC;;2078109880;;Lucrecia Gutierrez;;EMBARGAR
RC;;2043966222;;Marcela Zapata;;INHABILITAR
TI;;2051446028;;Nathalia Montoya;;EMBARGAR
NUIP;;2029708198;;Felipe Garcia;;EMBARGAR
TI;;2008741280;;Ricardo Giraldo;;EMBARGAR
CE;;2079107370;;Gustavo Moreno;;EMBARGAR
RC;;2007721291;;Alonso Giraldo;;INHABILITAR
NUIP;;2035817471;;Ivan Lopez;;INHABILITAR
NUIP;;2055159609;;Liliana Rojas;;EMBARGAR
CC;;2038649111;;Mauricio Valencia;;INHABILITAR
CE;;2058871663;;Felipe Molina;;EMBARGAR
CC;;2078982856;;Ana Vega;;INHABILITAR
NUIP;;2080887385;;Cristian Gomez;;INHABILITAR
NUIP;;2001402022;;Liliana Lopez;;INHABILITAR
RC;;2086114085;;Liliana Cano;;INHABILITAR
CC;;2065274770;;Gustavo Ramirez;;EMBARGAR
CC;;2049548987;;Fernando Gallego;;INHABILITAR
NUIP;;2018311257;;Fernando Castillo;;INHABILITAR
NUIP;;2055767186;;Laura Diaz;;INHABILITAR
TI;;2054268311;;Teresa Fernandez;;EMBARGAR
CE;;2037028995;;Felipe Quiroz;;INHABILITAR
CC;;2029730666;;Veronica Moreno;;EMBARGAR
TI;;2071972418;;Raquel Cano;;EMBARGAR
NUIP;;2016961274;;Mauricio Castro;;INHABILITAR
CC;;2031176988;;Jorge Castaño;;INHABILITAR
CE;;2077697010;;Mauricio Sanchez;;EMBARGAR
RC;;2052248341;;Rafael Paredes;;INHABILITAR
CC;;2007613974;;Esteban Rios;;INHABILITAR
NUIP;;2041748298;;Pedro Ramirez;;EMBARGAR
NUIP;;2066543763;;Laura Salazar;;INHABILITAR
CE;;2032580641;;Veronica Ramirez;;EMBARGAR
CE;;2067897415;;Javier Murillo;;EMBARGAR
NUIP;;2043948676;;Marta Castaño;;EMBARGAR
RC;;2021489467;;Alonso Moreno;;INHABILITAR
NUIP;;2021655082;;Jose Gallego;;EMBARGAR
RC;;2036332796;;Pedro Valencia;;EMBARGAR
TI;;2024340660;;Claudia Cardenas;;EMBARGAR
CE;;2070151846;;Hector Rivera;;EMBARGAR
CC;;2067400889;;Silvia Franco;;INHABILITAR
CC;;2013474386;;Miguel Murillo;;INHABILITAR
CE;;2032079339;;Ricardo Fernandez;;INHABILITAR
CC;;2055044367;;Laura Vargas;;INHABILITAR
CC;;2029266523;;Juan Ramirez;;INHABILITAR
CE;;2097972184;;Paola Franco;;EMBARGAR
RC;;2020049938;;Hector Arango;;EMBARGAR
NUIP;;2098102538;;Diego Molina;;EMBARGAR
TI;;2079481362;;Hector Rodriguez;;EMBARGAR
TI;;2004222245;;Eduardo Diaz;;EMBARGAR
CE;;2069415935;;Ricardo Diaz;;EMBARGAR
