tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2074105254;;Cesar Garcia;;INHABILITAR
CE;;2036278823;;Felipe Torres;;INHABILITAR
CE;;2036058403;;Rodrigo Mendez;;INHABILITAR
TI;;2016446297;;Manuel Lopez;;EMBARGAR
NUIP;;2069484272;;Carmen Ruiz;;INHABILITAR
NUIP;;2036737803;;Pedro Fernandez;;INHABILITAR
NUIP;;2002192153;;Teresa Jaramillo;;EMBARGAR
RC;;2094948485;;Oscar Jimenez;;INHABILITAR
CC;;2066380401;;Fernando Ospina;;INHABILITAR
CE;;2061813907;;Santiago Castillo;;EMBARGAR
CC;;2048592990;;Diana Aguilar;;EMBARGAR
TI;;2022334748;;Lucrecia Rivera;;INHABILITAR
TI;;2075007698;;Patricia Gallego;;EMBARGAR
CC;;2066316218;;Javier Castro;;EMBARGAR
RC;;2003825842;;Mariana Valencia;;INHABILITAR
CE;;2010956792;;Luis Moreno;;EMBARGAR
RC;;2064855324;;Diana Ospina;;INHABILITAR
CC;;2096679929;;Lorena Velasquez;;INHABILITAR
TI;;2083193614;;Ivan Ruiz;;INHABILITAR
CE;;2051326827;;Nathalia Fernandez;;INHABILITAR
RC;;2044523772;;Juan Sanchez;;INHABILITAR
NUIP;;2040527214;;Violeta Lopez;;EMBARGAR
NUIP;;2097796266;;Luis Hernandez;;EMBARGAR
TI;;2008451651;;Manuel Giraldo;;EMBARGAR
TI;;2099773864;;Victor Ortiz;;INHABILITAR
TI;;2065096121;;Rodrigo Arias;;EMBARGAR
CC;;2093299793;;Lorena Mendez;;INHABILITAR
CE;;2071878528;;Javier Moreno;;EMBARGAR
NUIP;;2086062476;;Oscar Mejia;;INHABILITAR
NUIP;;2060638236;;Sandra Herrera;;EMBARGAR
CC;;2051972918;;Angela Mendez;;INHABILITAR
CE;;2020149910;;Mariana Paredes;;INHABILITAR
NUIP;;2092034381;;Mariana Fernandez;;INHABILITAR
RC;;2074994075;;Paola Rojas;;INHABILITAR
CC;;2057561141;;Esteban Castro;;INHABILITAR
CE;;2078180272;;Marta Giraldo;;INHABILITAR
CE;;2008085427;;Manuel Aguilar;;INHABILITAR
TI;;2083716284;;Rodrigo Gutierrez;;EMBARGAR
NUIP;;2028852956;;Beatriz Giraldo;;INHABILITAR
CC;;2002093023;;Camila Franco;;EMBARGAR
RC;;2025218455;;Jorge Duarte;;INHABILITAR
CC;;2000863965;;Andres Rios;;EMBARGAR
CE;;2030741015;;Alfredo Bautista;;INHABILITAR
CE;;2033021918;;Juan Acosta;;EMBARGAR
RC;;2094601753;;Cesar Torres;;INHABILITAR
NUIP;;2084501049;;Pedro Castro;;INHABILITAR
TI;;2020124335;;Ivan Aguilar;;EMBARGAR
CC;;2048388326;;Oscar Salazar;;INHABILITAR
TI;;2013088910;;Mauricio Moreno;;EMBARGAR
RC;;2003090527;;Jose Diaz;;EMBARGAR
RC;;2026996373;;Teresa Cano;;INHABILITAR
CE;;2010656831;;Samuel Montoya;;EMBARGAR
NUIP;;2080406015;;Rafael Prieto;;EMBARGAR
TI;;2064975053;;Cristian Montoya;;EMBARGAR
TI;;2042147096;;Alfredo Garcia;;EMBARGAR
RC;;2028618011;;Silvia Quiroz;;EMBARGAR
NUIP;;2031713605;;Roberto Arias;;INHABILITAR
NUIP;;2093455401;;Felipe Franco;;EMBARGAR
CC;;2036133208;;Pedro Arango;;EMBARGAR
TI;;2066491151;;Roberto Herrera;;INHABILITAR
TI;;2038033907;;Liliana Valencia;;EMBARGAR
CE;;2080359541;;Laura Ramirez;;EMBARGAR
TI;;2064358782;;Marcela Castillo;;INHABILITAR
CE;;2099830858;;Monica Mendez;;INHABILITAR
TI;;2025094196;;Silvia Jimenez;;INHABILITAR
RC;;2043566202;;Patricia Vargas;;INHABILITAR
RC;;2063879627;;Ricardo Quiroz;;EMBARGAR
NUIP;;2039571366;;Adriana Garcia;;EMBARGAR
RC;;2092265060;;Patricia Castro;;EMBARGAR
RC;;2036232904;;Marcela Arias;;INHABILITAR
CE;;2059215311;;Monica Gutierrez;;EMBARGAR
RC;;2068653431;;Carmen Vega;;INHABILITAR
NUIP;;2024856790;;Alonso Cabrera;;EMBARGAR
TI;;2008081969;;Mauricio Ruiz;;INHABILITAR
CC;;2066856720;;Gabriela Ramirez;;EMBARGAR
CE;;2057175844;;Carlos Vega;;EMBARGAR
CE;;2080577038;;Pedro Cardenas;;EMBARGAR
TI;;2029855116;;Raquel Castillo;;INHABILITAR
CE;;2059949930;;Javier Lopez;;INHABILITAR
RC;;2087911520;;Alfredo Gutierrez;;INHABILITAR
CC;;2089155508;;Valentina Torres;;INHABILITAR
CE;;2056734361;;Gabriela Velasquez;;EMBARGAR
TI;;2040180476;;Liliana Lopez;;EMBARGAR
NUIP;;2031344867;;Ivan Paredes;;INHABILITAR
CC;;2099599666;;Gustavo Franco;;EMBARGAR
TI;;2049029437;;Ivan Robledo;;INHABILITAR
CE;;2062337441;;Roberto Ospina;;INHABILITAR
CE;;2062723741;;Laura Rivera;;INHABILITAR
RC;;2065021103;;Sandra Torres;;INHABILITAR
NUIP;;2020992120;;Laura Lara;;INHABILITAR
RC;;2040911676;;Pedro Ospina;;EMBARGAR
NUIP;;2024750374;;Gabriel Duarte;;EMBARGAR
CE;;2040338048;;Gustavo Rodriguez;;INHABILITAR
CE;;2063017315;;Roberto Rojas;;INHABILITAR
CE;;2082705271;;Miguel Diaz;;EMBARGAR
TI;;2017259233;;Adriana Mendez;;INHABILITAR
