tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2036122419;;Mariana Fernandez;;INHABILITAR
CE;;2095543477;;Hernan Arango;;EMBARGAR
NUIP;;2071618065;;Victor Martinez;;EMBARGAR
NUIP;;2005057406;;Mariana Diaz;;INHABILITAR
TI;;2083376338;;Hector Moreno;;EMBARGAR
RC;;2043428365;;Santiago Moreno;;EMBARGAR
CE;;2088605836;;Marcela Ruiz;;EMBARGAR
RC;;2081397698;;Beatriz Bonilla;;INHABILITAR
TI;;2007012333;;Luis Herrera;;EMBARGAR
CC;;2091713954;;Nathalia Rodriguez;;EMBARGAR
CC;;2038807701;;Victor Rodriguez;;INHABILITAR
TI;;2044922232;;Pedro Moreno;;EMBARGAR
NUIP;;2007084371;;Alicia Robledo;;INHABILITAR
TI;;2070755510;;Pedro Giraldo;;EMBARGAR
NUIP;;2037600125;;Luis Ruiz;;INHABILITAR
TI;;2047045152;;Jorge Rios;;INHABILITAR
CE;;2062282759;;Esteban Acosta;;EMBARGAR
CC;;2052391707;;Cristian Cabrera;;EMBARGAR
NUIP;;2008832923;;Julia Vargas;;INHABILITAR
TI;;2001026370;;Claudia Moreno;;EMBARGAR
CC;;2017032453;;Veronica Salazar;;EMBARGAR
TI;;2038821135;;Carmen Rodriguez;;EMBARGAR
CC;;2064364688;;Camila Torres;;INHABILITAR
NUIP;;2068232834;;Sandra Lara;;INHABILITAR
CC;;2017036992;;Diego Arango;;EMBARGAR
CC;;2067142289;;Oscar Garcia;;INHABILITAR
CE;;2044626393;;Monica Ramirez;;EMBARGAR
CC;;2058148275;;Gloria Gutierrez;;EMBARGAR
CE;;2008552056;;Teresa Castaño;;INHABILITAR
CC;;2033874048;;Felipe Duarte;;EMBARGAR
RC;;2062342620;;Marcela Garcia;;EMBARGAR
CE;;2002784551;;Ricardo Lopez;;EMBARGAR
RC;;2005146282;;Rosa Rodriguez;;INHABILITAR
CE;;2065989794;;Carlos Bonilla;;EMBARGAR
RC;;2023313487;;Rafael Jaramillo;;EMBARGAR
TI;;2045087931;;Oscar Giraldo;;INHABILITAR
TI;;2076388693;;Carlos Ramirez;;EMBARGAR
TI;;2053610385;;Carlos Cardenas;;EMBARGAR
RC;;2092906999;;Eduardo Sanchez;;INHABILITAR
NUIP;;2076972914;;Marcela Robledo;;INHABILITAR
CC;;2013748330;;Manuel Diaz;;INHABILITAR
TI;;2084328461;;Eduardo Robledo;;INHABILITAR
CE;;2029516517;;Felipe Arias;;EMBARGAR
RC;;2084101172;;Andres Valencia;;INHABILITAR
NUIP;;2045962603;;Victor Diaz;;INHABILITAR
CC;;2039886574;;Carlos Herrera;;INHABILITAR
CC;;2058166473;;Diana Ospina;;EMBARGAR
NUIP;;2041967299;;Samuel Ramirez;;EMBARGAR
CE;;2011507591;;Cesar Prieto;;EMBARGAR
TI;;2054737202;;Eduardo Cano;;INHABILITAR
CE;;2004017950;;Esteban Martinez;;INHABILITAR
CE;;2072324622;;Valentina Rojas;;EMBARGAR
TI;;2032524080;;Felipe Ortiz;;INHABILITAR
RC;;2081436615;;Marcela Rojas;;INHABILITAR
TI;;2068490621;;Diego Mejia;;EMBARGAR
RC;;2094098915;;Miguel Moreno;;EMBARGAR
RC;;2074061631;;Felipe Paredes;;EMBARGAR
CE;;2061279146;;Luis Aguilar;;EMBARGAR
CE;;2063801420;;Luis Ortiz;;EMBARGAR
RC;;2002921112;;Alicia Garcia;;INHABILITAR
RC;;2056315354;;Marcela Lopez;;INHABILITAR
CE;;2040896750;;Violeta Jaramillo;;INHABILITAR
NUIP;;2085451371;;Teresa Vargas;;EMBARGAR
CC;;2072451639;;Tatiana Fernandez;;INHABILITAR
CC;;2060987053;;Rodrigo Ortiz;;EMBARGAR
RC;;2032943178;;Diego Ortiz;;EMBARGAR
RC;;2044977498;;Tatiana Robledo;;EMBARGAR
NUIP;;2018632863;;Gabriela Aguilar;;EMBARGAR
NUIP;;2089723694;;Paula Zapata;;INHABILITAR
CC;;2006453461;;Juan Ruiz;;EMBARGAR
CE;;2001757843;;Rosa Ortiz;;EMBARGAR
CE;;2026991194;;Cristian Cano;;INHABILITAR
RC;;2048984106;;Ricardo Castaño;;EMBARGAR
CE;;2011746258;;Alfredo Lara;;INHABILITAR
CE;;2029166908;;Miguel Aguilar;;INHABILITAR
CE;;2047975892;;Lucrecia Molina;;INHABILITAR
NUIP;;2050053901;;Sandra Castaño;;EMBARGAR
TI;;2054029994;;Liliana Ortiz;;INHABILITAR
CC;;2017582726;;Esteban Mendez;;INHABILITAR
CE;;2003512475;;Fernando Vega;;INHABILITAR
TI;;2077955315;;Paola Ortiz;;INHABILITAR
CE;;2003536777;;Sebastian Bautista;;EMBARGAR
RC;;2053960913;;Laura Murillo;;EMBARGAR
NUIP;;2098221348;;Luisa Duarte;;INHABILITAR
CC;;2091618747;;Ivan Salazar;;INHABILITAR
