tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2026643890;;Jose Mendez;;EMBARGAR
TI;;2021905564;;Luisa Montoya;;EMBARGAR
CE;;2035040578;;Hector Martinez;;INHABILITAR
RC;;2049054216;;Jorge Ortiz;;EMBARGAR
NUIP;;2001957330;;Valentina Prieto;;INHABILITAR
TI;;2067474881;;Gustavo Cardenas;;EMBARGAR
CC;;2015489341;;Oscar Castillo;;INHABILITAR
NUIP;;2078711903;;Ricardo Giraldo;;EMBARGAR
RC;;2006235758;;Paola Rojas;;EMBARGAR
CC;;2005359287;;Miguel Fernandez;;EMBARGAR
CE;;2048721111;;Fernando Sanchez;;INHABILITAR
NUIP;;2027599593;;Nathalia Garcia;;INHABILITAR
CE;;2049904585;;Carmen Sanchez;;INHABILITAR
CC;;2055022320;;Jorge Zapata;;INHABILITAR
CC;;2079258143;;Paola Cabrera;;INHABILITAR
CE;;2091259547;;Adriana Munoz;;EMBARGAR
TI;;2022921276;;Teresa Castro;;EMBARGAR
RC;;2060568194;;Ricardo Moreno;;INHABILITAR
RC;;2080374654;;Jorge Castro;;INHABILITAR
CC;;2062051355;;Jose Hernandez;;EMBARGAR
CE;;2039602375;;Angela Ortiz;;INHABILITAR
TI;;2078294679;;Gabriela Salazar;;EMBARGAR
TI;;2076532596;;Tatiana Ruiz;;EMBARGAR
RC;;2055442060;;Rosa Diaz;;INHABILITAR
RC;;2000997531;;Gloria Jaramillo;;EMBARGAR
NUIP;;2081210498;;Laura Martinez;;EMBARGAR
NUIP;;2067255467;;Adriana Castillo;;EMBARGAR
TI;;2023186265;;Rodrigo Aguilar;;EMBARGAR
TI;;2073462249;;Javier Beltran;;INHABILITAR
NUIP;;2048926112;;Pedro Bautista;;INHABILITAR
TI;;2073930955;;Cesar Ramirez;;INHABILITAR
CE;;2059331922;;Diego Torres;;EMBARGAR
RC;;2071373640;;Julia Ortiz;;INHABILITAR
TI;;2086479500;;Silvia Rios;;EMBARGAR
NUIP;;2030235133;;Hector Franco;;EMBARGAR
TI;;2074925050;;Diana Molina;;EMBARGAR
RC;;2038169766;;Adriana Castillo;;INHABILITAR
CE;;2061807577;;Santiago Moreno;;EMBARGAR
TI;;2058236201;;Mariana Vega;;EMBARGAR
NUIP;;2054084801;;Hector Bautista;;EMBARGAR
TI;;2097418168;;Manuel Ortiz;;INHABILITAR
CC;;2081499880;;Jorge Bonilla;;INHABILITAR
CE;;2098643939;;Samuel Duarte;;EMBARGAR
TI;;2083745567;;Adriana Munoz;;EMBARGAR
CE;;2047911420;;Felipe Fernandez;;INHABILITAR
NUIP;;2058466073;;Samuel Duarte;;EMBARGAR
CC;;2066942440;;Tatiana Acosta;;INHABILITAR
CE;;2049389542;;Hector Ramirez;;EMBARGAR
