tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2050217942;;Monica Ruiz;;EMBARGAR
NUIP;;2047941171;;Jose Arias;;INHABILITAR
CC;;2018896185;;Nathalia Zapata;;INHABILITAR
TI;;2035379773;;Silvia Cardenas;;EMBARGAR
NUIP;;2092778928;;Rafael Aguilar;;INHABILITAR
CE;;2067325485;;Claudia Giraldo;;EMBARGAR
RC;;2032991050;;Lorena Sanchez;;INHABILITAR
RC;;2047895026;;Felipe Mejia;;INHABILITAR
CC;;2055414176;;Gustavo Rojas;;EMBARGAR
CC;;2066346349;;Gloria Herrera;;INHABILITAR
CC;;2009422717;;Carmen Giraldo;;INHABILITAR
CC;;2026117754;;Luis Diaz;;INHABILITAR
CE;;2049974787;;Roberto Rios;;EMBARGAR
RC;;2091622468;;Valentina Cano;;EMBARGAR
TI;;2013445895;;Ana Salazar;;EMBARGAR
TI;;2015131858;;Hector Salazar;;INHABILITAR
RC;;2031943692;;Patricia Montoya;;INHABILITAR
TI;;2090161603;;Lorena Arango;;INHABILITAR
CC;;2052428018;;Teresa Murillo;;EMBARGAR
TI;;2059968873;;Lucrecia Jimenez;;INHABILITAR
TI;;2059617917;;Ricardo Beltran;;EMBARGAR
CE;;2058261870;;Victor Castaño;;INHABILITAR
TI;;2048213995;;Oscar Moreno;;INHABILITAR
CC;;2024053176;;Luis Herrera;;EMBARGAR
NUIP;;2013453282;;Ricardo Moreno;;EMBARGAR
TI;;2043047019;;Monica Hernandez;;EMBARGAR
TI;;2001876547;;Lorena Ramirez;;INHABILITAR
CC;;2081929617;;Marcela Ruiz;;INHABILITAR
TI;;2088223200;;Carlos Lopez;;EMBARGAR
NUIP;;2038611279;;Ana Moreno;;EMBARGAR
CC;;2046670711;;Alfredo Fernandez;;EMBARGAR
CE;;2019212835;;Hector Robledo;;EMBARGAR
RC;;2077232506;;Manuel Mendez;;INHABILITAR
NUIP;;2070617091;;Sandra Castaño;;INHABILITAR
TI;;2094981930;;Liliana Ruiz;;EMBARGAR
RC;;2077603262;;Ricardo Vega;;INHABILITAR
NUIP;;2014472002;;Marta Velasquez;;EMBARGAR
CC;;2061753289;;Tatiana Vega;;EMBARGAR
RC;;2083140195;;Ivan Martinez;;INHABILITAR
CE;;2015432974;;Gustavo Diaz;;EMBARGAR
TI;;2068507559;;Teresa Robledo;;EMBARGAR
RC;;2098285812;;Ricardo Herrera;;EMBARGAR
CC;;2094691742;;Jorge Aguilar;;INHABILITAR
TI;;2002417924;;Mauricio Moreno;;INHABILITAR
CE;;2005066597;;Cesar Ortiz;;EMBARGAR
CE;;2038955354;;Teresa Rivera;;INHABILITAR
CE;;2042900115;;Alicia Herrera;;INHABILITAR
CC;;2056618277;;Luis Castro;;INHABILITAR
TI;;2027690928;;Eduardo Robledo;;INHABILITAR
RC;;2037135079;;Cristian Torres;;INHABILITAR
RC;;2001251629;;Rafael Aguilar;;EMBARGAR
RC;;2067179738;;Claudia Jaramillo;;EMBARGAR
CC;;2093379864;;Nathalia Garcia;;EMBARGAR
TI;;2016750730;;Alfredo Lopez;;INHABILITAR
TI;;2025829784;;Luis Gomez;;EMBARGAR
CC;;2030393934;;Alonso Lopez;;INHABILITAR
NUIP;;2013834417;;Luis Arango;;EMBARGAR
RC;;2050182070;;Luis Herrera;;INHABILITAR
CE;;2049458413;;Diana Bautista;;INHABILITAR
CE;;2054385591;;Gabriel Giraldo;;EMBARGAR
CE;;2020678101;;Roberto Bonilla;;INHABILITAR
RC;;2079765103;;Diana Rios;;EMBARGAR
TI;;2053241114;;Paola Sanchez;;EMBARGAR
NUIP;;2088922702;;Cesar Jimenez;;INHABILITAR
CE;;2014548584;;Miguel Ramirez;;EMBARGAR
CE;;2005020227;;Diego Herrera;;INHABILITAR
TI;;2096457010;;Eduardo Giraldo;;EMBARGAR
RC;;2008859268;;Adriana Castaño;;INHABILITAR
NUIP;;2074600358;;Manuel Torres;;INHABILITAR
CC;;2006911974;;Santiago Cardenas;;INHABILITAR
CC;;2020445546;;Laura Prieto;;INHABILITAR
TI;;2034658499;;Alfredo Torres;;INHABILITAR
CC;;2014316264;;Mariana Vega;;INHABILITAR
NUIP;;2042628460;;Esteban Ramirez;;EMBARGAR
CC;;2079572158;;Sandra Rodriguez;;EMBARGAR
CE;;2016180280;;Gabriela Jaramillo;;EMBARGAR
CE;;2090066855;;Alfredo Castro;;EMBARGAR
RC;;2070212841;;Alfredo Herrera;;INHABILITAR
NUIP;;2083501688;;Pedro Vargas;;EMBARGAR
NUIP;;2080206018;;Samuel Mendez;;EMBARGAR
RC;;2048541695;;Silvia Arias;;EMBARGAR
CE;;2019399358;;Santiago Hernandez;;EMBARGAR
NUIP;;2013874463;;Andres Montoya;;INHABILITAR
TI;;2070479806;;Victor Rojas;;EMBARGAR
TI;;2043676512;;Marcela Quiroz;;INHABILITAR
RC;;2091002259;;Marta Torres;;EMBARGAR
TI;;2050666095;;Alicia Giraldo;;EMBARGAR
CE;;2058279216;;Oscar Lopez;;INHABILITAR
TI;;2017870484;;Alfredo Ramirez;;EMBARGAR
RC;;2065873973;;Rosa Rodriguez;;EMBARGAR
NUIP;;2072468790;;Gabriela Franco;;EMBARGAR
CC;;2026520851;;Laura Salazar;;INHABILITAR
TI;;2069964591;;Patricia Beltran;;EMBARGAR
RC;;2047540553;;Patricia Cardenas;;EMBARGAR
RC;;2028614989;;Julia Herrera;;EMBARGAR
NUIP;;2071032200;;Patricia Salazar;;INHABILITAR
CE;;2027801819;;Gustavo Hernandez;;EMBARGAR
CC;;2081578485;;Alfredo Herrera;;EMBARGAR
NUIP;;2010721382;;Luis Moreno;;EMBARGAR
TI;;2032643556;;Veronica Torres;;INHABILITAR
