tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2079525739;;Oscar Cabrera;;INHABILITAR
NUIP;;2071967263;;Marta Rodriguez;;EMBARGAR
CE;;2012185612;;Samuel Moreno;;EMBARGAR
CE;;2025447004;;Camila Rivera;;INHABILITAR
CC;;2056100696;;Marcela Vega;;INHABILITAR
CE;;2037700161;;Catalina Cano;;EMBARGAR
CC;;2076893457;;Violeta Lopez;;INHABILITAR
CC;;2045771748;;Beatriz Cabrera;;INHABILITAR
CE;;2063348254;;Miguel Castro;;EMBARGAR
TI;;2068066641;;Mariana Ruiz;;INHABILITAR
CC;;2096921759;;Andres Moreno;;EMBARGAR
RC;;2090433639;;Paola Torres;;EMBARGAR
TI;;2025638398;;Jorge Munoz;;INHABILITAR
RC;;2019053470;;Alicia Herrera;;INHABILITAR
CE;;2006576777;;Felipe Mendez;;INHABILITAR
CC;;2078043492;;Juan Castaño;;EMBARGAR
TI;;2035680952;;Ricardo Montoya;;EMBARGAR
CC;;2097377107;;Valentina Ospina;;EMBARGAR
CC;;2052463784;;Mariana Vargas;;EMBARGAR
TI;;2040522591;;Cristian Castro;;EMBARGAR
TI;;2059455755;;Oscar Rojas;;EMBARGAR
CC;;2038246903;;Paula Ramirez;;EMBARGAR
RC;;2070069323;;Cristian Giraldo;;EMBARGAR
TI;;2001813019;;Adriana Salazar;;EMBARGAR
CE;;2088617511;;Marcela Castro;;INHABILITAR
TI;;2025858121;;Hector Robledo;;EMBARGAR
TI;;2050628518;;Gabriela Rojas;;EMBARGAR
CC;;2062229435;;Lorena Jimenez;;EMBARGAR
RC;;2053024031;;Esteban Ospina;;INHABILITAR
CE;;2077082564;;Felipe Lara;;EMBARGAR
CE;;2014450047;;Marcela Valencia;;INHABILITAR
RC;;2076201021;;Lucrecia Diaz;;EMBARGAR
RC;;2037801908;;Lorena Moreno;;INHABILITAR
TI;;2078310052;;Ricardo Castillo;;EMBARGAR
CE;;2035940068;;Carmen Franco;;INHABILITAR
RC;;2002639183;;Laura Castaño;;EMBARGAR
NUIP;;2075727276;;Sebastian Velasquez;;INHABILITAR
NUIP;;2013486744;;Samuel Munoz;;EMBARGAR
NUIP;;2091483573;;Ricardo Bautista;;INHABILITAR
CE;;2038782114;;Ivan Moreno;;INHABILITAR
TI;;2061056750;;Alfredo Ortiz;;INHABILITAR
NUIP;;2029883988;;Marta Mejia;;EMBARGAR
CE;;2079025164;;Lorena Lopez;;EMBARGAR
TI;;2086902809;;Paula Gutierrez;;INHABILITAR
NUIP;;2024909774;;Mariana Salazar;;EMBARGAR
CC;;2019081537;;Samuel Ortiz;;INHABILITAR
NUIP;;2029244267;;Julia Mendez;;EMBARGAR
RC;;2084314438;;Miguel Quiroz;;INHABILITAR
CC;;2004456155;;Raquel Gallego;;EMBARGAR
CC;;2005792015;;Carmen Moreno;;INHABILITAR
RC;;2034506009;;Marta Lara;;INHABILITAR
CC;;2031069813;;Cristian Rodriguez;;EMBARGAR
RC;;2053077950;;Alicia Franco;;INHABILITAR
RC;;2026385370;;Cristian Ruiz;;INHABILITAR
CE;;2090322114;;Carlos Bonilla;;INHABILITAR
NUIP;;2048544255;;Mauricio Sanchez;;INHABILITAR
CC;;2011802562;;Catalina Robledo;;INHABILITAR
NUIP;;2065095102;;Marta Lopez;;INHABILITAR
RC;;2096633163;;Liliana Acosta;;EMBARGAR
TI;;2078335751;;Liliana Cano;;INHABILITAR
CC;;2015188885;;Oscar Ortiz;;INHABILITAR
NUIP;;2093628246;;Santiago Martinez;;EMBARGAR
TI;;2018878316;;Manuel Rios;;INHABILITAR
NUIP;;2058350278;;Catalina Ortiz;;EMBARGAR
RC;;2055047536;;Catalina Hernandez;;INHABILITAR
CE;;2031238216;;Ricardo Castaño;;INHABILITAR
CC;;2087248776;;Nathalia Hernandez;;INHABILITAR
RC;;2025991268;;Hernan Herrera;;INHABILITAR
CC;;2005529138;;Marcela Castillo;;INHABILITAR
CC;;2047582826;;Felipe Vega;;EMBARGAR
NUIP;;2003019112;;Gustavo Giraldo;;INHABILITAR
TI;;2013361927;;Rafael Castro;;EMBARGAR
CE;;2077530418;;Diego Rivera;;EMBARGAR
CE;;2007398966;;Juan Ortiz;;EMBARGAR
TI;;2055374059;;Ana Montoya;;EMBARGAR
CC;;2093620502;;Alfredo Ortiz;;INHABILITAR
NUIP;;2093493720;;Marcela Ruiz;;EMBARGAR
CC;;2042475089;;Marcela Martinez;;EMBARGAR
CE;;2014025260;;Ana Diaz;;EMBARGAR
CC;;2019323819;;Jorge Munoz;;EMBARGAR
