tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2053792466;;Ricardo Salazar;;INHABILITAR
RC;;2020678910;;Javier Salazar;;EMBARGAR
TI;;2027371965;;Alfredo Cano;;INHABILITAR
CC;;2034734589;;Victor Rivera;;EMBARGAR
CC;;2064537227;;Mauricio Ortiz;;INHABILITAR
CC;;2011449683;;Ricardo Aguilar;;EMBARGAR
CE;;2071707058;;Tatiana Arias;;INHABILITAR
CE;;2026474460;;Sebastian Garcia;;EMBARGAR
CE;;2018783494;;Carlos Lopez;;EMBARGAR
TI;;2024052247;;Mauricio Velasquez;;EMBARGAR
CE;;2016763478;;Hector Velasquez;;EMBARGAR
RC;;2004973239;;Mariana Munoz;;INHABILITAR
NUIP;;2064004031;;Diana Molina;;INHABILITAR
TI;;2008728816;;Liliana Ospina;;INHABILITAR
CE;;2081526513;;Miguel Castillo;;INHABILITAR
CE;;2051163670;;Rafael Arias;;EMBARGAR
NUIP;;2093749484;;Sebastian Giraldo;;EMBARGAR
NUIP;;2030108311;;Sandra Cardenas;;EMBARGAR
RC;;2005267511;;Ricardo Castillo;;EMBARGAR
CE;;2033410872;;Gustavo Montoya;;EMBARGAR
RC;;2082412494;;Beatriz Torres;;EMBARGAR
CE;;2050296919;;Andres Fernandez;;EMBARGAR
TI;;2025710783;;Paula Fernandez;;INHABILITAR
NUIP;;2037818244;;Teresa Diaz;;EMBARGAR
TI;;2050718310;;Miguel Vega;;EMBARGAR
RC;;2030872004;;Mauricio Ruiz;;EMBARGAR
NUIP;;2095484590;;Alfredo Fernandez;;INHABILITAR
NUIP;;2076731669;;Fernando Lopez;;EMBARGAR
TI;;2012178060;;Pedro Aguilar;;EMBARGAR
TI;;2052829028;;Fernando Jimenez;;INHABILITAR
TI;;2046265659;;Valentina Ramirez;;EMBARGAR
RC;;2002557993;;Camila Hernandez;;INHABILITAR
RC;;2069224187;;Ivan Montoya;;EMBARGAR
TI;;2073398802;;Veronica Hernandez;;INHABILITAR
NUIP;;2047976255;;Rodrigo Montoya;;INHABILITAR
CC;;2034789693;;Silvia Fernandez;;INHABILITAR
CE;;2045022638;;Cristian Salazar;;INHABILITAR
CE;;2093264478;;Esteban Quiroz;;INHABILITAR
CE;;2042122520;;Luisa Lopez;;INHABILITAR
TI;;2020505054;;Miguel Rodriguez;;EMBARGAR
CE;;2079588141;;Rafael Bonilla;;INHABILITAR
CC;;2068971592;;Mauricio Montoya;;INHABILITAR
TI;;2007090685;;Miguel Lopez;;EMBARGAR
TI;;2029955475;;Adriana Sanchez;;INHABILITAR
NUIP;;2026223343;;Violeta Castro;;INHABILITAR
NUIP;;2012095530;;Nathalia Acosta;;EMBARGAR
TI;;2085408478;;Sebastian Arias;;INHABILITAR
NUIP;;2032788834;;Javier Vega;;INHABILITAR
CC;;2082035475;;Carlos Zapata;;EMBARGAR
CC;;2096793515;;Ivan Vega;;EMBARGAR
NUIP;;2042287277;;Violeta Ospina;;INHABILITAR
RC;;2032064820;;Marta Castillo;;EMBARGAR
CE;;2015471707;;Rafael Prieto;;INHABILITAR
CE;;2039524154;;Gustavo Franco;;INHABILITAR
CE;;2071897593;;Luisa Aguilar;;INHABILITAR
TI;;2081921448;;Alicia Castaño;;INHABILITAR
RC;;2077792247;;Oscar Diaz;;EMBARGAR
NUIP;;2027546040;;Gustavo Lopez;;EMBARGAR
NUIP;;2056829998;;Sebastian Hernandez;;INHABILITAR
TI;;2032960707;;Alonso Moreno;;EMBARGAR
RC;;2087535614;;Oscar Moreno;;EMBARGAR
CC;;2032651946;;Patricia Cano;;EMBARGAR
TI;;2032735326;;Juan Hernandez;;EMBARGAR
CE;;2023808160;;Ana Ortiz;;INHABILITAR
TI;;2011207522;;Fernando Diaz;;EMBARGAR
RC;;2074020361;;Cesar Ramirez;;INHABILITAR
CE;;2035988483;;Gabriela Lopez;;EMBARGAR
CC;;2029219964;;Alonso Paredes;;EMBARGAR
RC;;2039319095;;Andres Robledo;;INHABILITAR
TI;;2091107493;;Tatiana Diaz;;EMBARGAR
RC;;2006209289;;Lorena Ortiz;;EMBARGAR
CE;;2053486568;;Roberto Hernandez;;INHABILITAR
TI;;2023871486;;Nathalia Franco;;INHABILITAR
TI;;2068369156;;Gabriel Herrera;;EMBARGAR
CE;;2095867934;;Ricardo Gutierrez;;INHABILITAR
CC;;2055906026;;Sebastian Ramirez;;INHABILITAR
NUIP;;2032973959;;Rosa Hernandez;;EMBARGAR
RC;;2035993373;;Angela Ortiz;;EMBARGAR
NUIP;;2000130266;;Liliana Zapata;;INHABILITAR
RC;;2010230921;;Cristian Rojas;;INHABILITAR
CC;;2035085954;;Manuel Munoz;;EMBARGAR
TI;;2055517124;;Oscar Aguilar;;INHABILITAR
TI;;2054512340;;Beatriz Martinez;;EMBARGAR
NUIP;;2095404160;;Julia Moreno;;EMBARGAR
NUIP;;2090288167;;Ricardo Ruiz;;INHABILITAR
CC;;2018396275;;Mariana Duarte;;EMBARGAR
CC;;2033241205;;Carlos Vega;;INHABILITAR
NUIP;;2086044991;;Ricardo Gutierrez;;EMBARGAR
CC;;2014251364;;Cesar Murillo;;EMBARGAR
RC;;2061797000;;Monica Montoya;;INHABILITAR
CE;;2017406638;;Andres Ramirez;;EMBARGAR
RC;;2002233897;;Jorge Moreno;;INHABILITAR
CE;;2045286289;;Juan Hernandez;;EMBARGAR
CC;;2002727814;;Angela Valencia;;INHABILITAR
RC;;2099732251;;Diana Herrera;;EMBARGAR
TI;;2038853590;;Marcela Arango;;EMBARGAR
NUIP;;2072909729;;Pedro Moreno;;EMBARGAR
RC;;2046059206;;Mariana Robledo;;INHABILITAR
TI;;2011511610;;Diego Salazar;;INHABILITAR
TI;;2042163486;;Gabriel Vargas;;INHABILITAR
