tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2005760292;;Andres Gutierrez;;INHABILITAR
CE;;2038865664;;Veronica Diaz;;INHABILITAR
RC;;2057210766;;Mariana Rivera;;EMBARGAR
NUIP;;2047180477;;Valentina Gomez;;INHABILITAR
NUIP;;2021324151;;Catalina Duarte;;EMBARGAR
CC;;2021248936;;Beatriz Moreno;;INHABILITAR
TI;;2028227311;;Roberto Diaz;;INHABILITAR
CE;;2093433422;;Alfredo Zapata;;INHABILITAR
CE;;2023834485;;Raquel Jimenez;;INHABILITAR
CC;;2071836212;;Rodrigo Valencia;;EMBARGAR
CC;;2096148113;;Violeta Vega;;INHABILITAR
CE;;2083952174;;Sandra Diaz;;EMBARGAR
RC;;2018449601;;Ivan Velasquez;;EMBARGAR
RC;;2019115067;;Cristian Vargas;;EMBARGAR
CC;;2093870278;;Sebastian Garcia;;INHABILITAR
RC;;2069591323;;Jorge Ortiz;;INHABILITAR
CC;;2027159340;;Carmen Sanchez;;INHABILITAR
TI;;2080942980;;Carlos Fernandez;;INHABILITAR
RC;;2063362131;;Oscar Prieto;;INHABILITAR
CC;;2071019796;;Esteban Prieto;;EMBARGAR
TI;;2046472764;;Paola Giraldo;;EMBARGAR
CE;;2073515871;;Monica Ospina;;EMBARGAR
CC;;2065378228;;Jorge Paredes;;EMBARGAR
RC;;2035098590;;Sandra Velasquez;;EMBARGAR
CC;;2022901505;;Victor Torres;;EMBARGAR
CC;;2005975300;;Tatiana Mendez;;INHABILITAR
CC;;2084315574;;Laura Gomez;;EMBARGAR
TI;;2096853610;;Patricia Aguilar;;EMBARGAR
RC;;2035689281;;Marta Jimenez;;EMBARGAR
CE;;2052409031;;Cristian Rios;;INHABILITAR
NUIP;;2024557356;;Ivan Martinez;;INHABILITAR
NUIP;;2011909169;;Claudia Cardenas;;EMBARGAR
CC;;2031332078;;Marcela Mejia;;EMBARGAR
CE;;2052897698;;Luis Valencia;;INHABILITAR
NUIP;;2014643254;;Sandra Garcia;;INHABILITAR
RC;;2094220700;;Rosa Martinez;;EMBARGAR
CE;;2093068694;;Juan Ruiz;;INHABILITAR
CC;;2000100694;;Violeta Salazar;;INHABILITAR
CC;;2032673293;;Diana Garcia;;EMBARGAR
RC;;2057342506;;Monica Paredes;;EMBARGAR
RC;;2028994389;;Alfredo Ruiz;;INHABILITAR
TI;;2065821616;;Valentina Diaz;;INHABILITAR
CC;;2077457271;;Jorge Mejia;;INHABILITAR
CE;;2081551178;;Sandra Duarte;;EMBARGAR
TI;;2045480229;;Rafael Jaramillo;;EMBARGAR
NUIP;;2078713301;;Carmen Ramirez;;EMBARGAR
NUIP;;2047627660;;Raquel Ramirez;;INHABILITAR
CE;;2079795093;;Rafael Prieto;;INHABILITAR
CC;;2057269212;;Diana Ramirez;;EMBARGAR
RC;;2000467349;;Patricia Gallego;;EMBARGAR
TI;;2026708057;;Valentina Salazar;;INHABILITAR
TI;;2020629024;;Mauricio Lara;;EMBARGAR
CE;;2062441192;;Cesar Quiroz;;INHABILITAR
RC;;2048728117;;Luis Moreno;;INHABILITAR
CE;;2023846342;;Miguel Moreno;;EMBARGAR
NUIP;;2093188144;;Santiago Zapata;;INHABILITAR
CE;;2039510301;;Liliana Bautista;;EMBARGAR
NUIP;;2084105972;;Veronica Castro;;EMBARGAR
NUIP;;2029713890;;Paula Garcia;;EMBARGAR
TI;;2048461511;;Samuel Castaño;;EMBARGAR
CE;;2053452347;;Violeta Ortiz;;EMBARGAR
CC;;2007715625;;Tatiana Cano;;EMBARGAR
CC;;2062713194;;Liliana Zapata;;EMBARGAR
CC;;2002881577;;Javier Diaz;;EMBARGAR
CC;;2042305023;;Angela Gallego;;EMBARGAR
CE;;2030363112;;Camila Salazar;;EMBARGAR
CE;;2053329295;;Adriana Ospina;;EMBARGAR
TI;;2086495119;;Luis Moreno;;INHABILITAR
CC;;2084151208;;Mariana Castro;;INHABILITAR
TI;;2004467334;;Lucrecia Hernandez;;EMBARGAR
RC;;2079505829;;Julia Cardenas;;EMBARGAR
RC;;2019866307;;Gloria Castaño;;EMBARGAR
TI;;2041640200;;Valentina Giraldo;;EMBARGAR
NUIP;;2059192402;;Diego Montoya;;INHABILITAR
TI;;2027421454;;Patricia Ortiz;;INHABILITAR
CC;;2076198033;;Gustavo Ramirez;;INHABILITAR
TI;;2022451499;;Miguel Castaño;;EMBARGAR
CC;;2051580759;;Paula Robledo;;EMBARGAR
NUIP;;2045095791;;Cristian Zapata;;INHABILITAR
CC;;2096163673;;Patricia Castro;;INHABILITAR
TI;;2011047975;;Lorena Murillo;;EMBARGAR
CE;;2091308275;;Oscar Gallego;;EMBARGAR
NUIP;;2060164358;;Catalina Giraldo;;INHABILITAR
NUIP;;2035091945;;Mauricio Franco;;INHABILITAR
RC;;2005963144;;Raquel Moreno;;EMBARGAR
CC;;2020026784;;Luis Castro;;EMBARGAR
CE;;2005919033;;Carlos Fernandez;;INHABILITAR
CE;;2018372614;;Eduardo Castro;;EMBARGAR
TI;;2080990956;;Alonso Beltran;;EMBARGAR
NUIP;;2073815862;;Marcela Martinez;;EMBARGAR
RC;;2066181212;;Beatriz Rios;;EMBARGAR
CC;;2096336826;;Carmen Sanchez;;EMBARGAR
TI;;2049127892;;Samuel Herrera;;INHABILITAR
CC;;2066600426;;Carlos Herrera;;EMBARGAR
TI;;2032258369;;Pedro Gutierrez;;EMBARGAR
CC;;2044546296;;Miguel Duarte;;EMBARGAR
TI;;2082501218;;Gloria Ruiz;;EMBARGAR
CC;;2070574620;;Mauricio Gomez;;INHABILITAR
NUIP;;2064369352;;Juan Ospina;;EMBARGAR
CE;;2083555374;;Valentina Moreno;;INHABILITAR
