tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2076188023;;Felipe Murillo;;EMBARGAR
TI;;2042016933;;Rafael Cano;;INHABILITAR
CC;;2027122600;;Paula Beltran;;INHABILITAR
NUIP;;2043392641;;Paula Moreno;;INHABILITAR
CE;;2091044742;;Silvia Martinez;;EMBARGAR
NUIP;;2039427110;;Gabriel Ruiz;;EMBARGAR
NUIP;;2014069610;;Angela Duarte;;EMBARGAR
CC;;2003544710;;Gabriela Aguilar;;INHABILITAR
TI;;2068593616;;Ivan Franco;;EMBARGAR
RC;;2098962341;;Felipe Hernandez;;INHABILITAR
CE;;2004436497;;Alonso Robledo;;EMBARGAR
TI;;2007105155;;Teresa Torres;;INHABILITAR
TI;;2048069788;;Carlos Jimenez;;INHABILITAR
CC;;2017461686;;Marcela Rodriguez;;INHABILITAR
CE;;2082350438;;Patricia Velasquez;;INHABILITAR
CE;;2009711823;;Jorge Rivera;;EMBARGAR
RC;;2089014201;;Oscar Garcia;;INHABILITAR
CC;;2078908150;;Alfredo Montoya;;INHABILITAR
CE;;2039401374;;Gloria Velasquez;;INHABILITAR
NUIP;;2086238761;;Diana Castro;;EMBARGAR
RC;;2034007537;;Luis Giraldo;;EMBARGAR
CE;;2086118305;;Gustavo Moreno;;EMBARGAR
CE;;2033424304;;Gabriela Murillo;;EMBARGAR
TI;;2044302710;;Gabriel Jaramillo;;EMBARGAR
RC;;2097861416;;Felipe Ruiz;;INHABILITAR
RC;;2060395747;;Camila Salazar;;EMBARGAR
CC;;2002789253;;Patricia Salazar;;EMBARGAR
NUIP;;2075465754;;Fernando Herrera;;EMBARGAR
TI;;2001372419;;Paola Castaño;;INHABILITAR
RC;;2036698278;;Liliana Munoz;;EMBARGAR
CC;;2060984245;;Paola Ortiz;;EMBARGAR
CE;;2069173279;;Pedro Mendez;;INHABILITAR
CC;;2042381522;;Pedro Ramirez;;EMBARGAR
CE;;2076997737;;Sebastian Castro;;INHABILITAR
RC;;2033536372;;Claudia Martinez;;EMBARGAR
RC;;2063365282;;Cesar Ospina;;EMBARGAR
CE;;2067656595;;Raquel Beltran;;EMBARGAR
NUIP;;2015528765;;Gloria Gutierrez;;INHABILITAR
TI;;2055478019;;Julia Garcia;;EMBARGAR
TI;;2016623732;;Lorena Ramirez;;INHABILITAR
TI;;2020019470;;Marcela Hernandez;;EMBARGAR
TI;;2075749306;;Ivan Bautista;;EMBARGAR
CE;;2062589425;;Camila Lopez;;EMBARGAR
NUIP;;2072126035;;Sandra Sanchez;;INHABILITAR
RC;;2097576028;;Marcela Quiroz;;EMBARGAR
CE;;2084226174;;Mariana Rivera;;INHABILITAR
CE;;2054039794;;Catalina Diaz;;EMBARGAR
TI;;2099456639;;Laura Bonilla;;EMBARGAR
CE;;2093499042;;Silvia Ortiz;;INHABILITAR
NUIP;;2085128435;;Alonso Rivera;;INHABILITAR
RC;;2018253558;;Veronica Velasquez;;EMBARGAR
CC;;2011784057;;Beatriz Castillo;;EMBARGAR
RC;;2068162729;;Nathalia Lara;;INHABILITAR
NUIP;;2033977526;;Pedro Bautista;;EMBARGAR
NUIP;;2063804221;;Marta Vargas;;INHABILITAR
RC;;2081115829;;Rodrigo Lopez;;INHABILITAR
NUIP;;2082314820;;Liliana Gutierrez;;INHABILITAR
NUIP;;2035484405;;Rafael Jaramillo;;INHABILITAR
RC;;2040690972;;Sandra Ramirez;;EMBARGAR
CC;;2010862805;;Angela Duarte;;EMBARGAR
CE;;2012002338;;Violeta Murillo;;INHABILITAR
RC;;2091664506;;Luis Acosta;;EMBARGAR
NUIP;;2012927573;;Alfredo Diaz;;INHABILITAR
CE;;2059097079;;Samuel Bautista;;INHABILITAR
CE;;2022300253;;Fernando Aguilar;;EMBARGAR
RC;;2011115813;;Lorena Giraldo;;EMBARGAR
TI;;2099312833;;Ricardo Giraldo;;EMBARGAR
TI;;2038216538;;Sebastian Torres;;INHABILITAR
NUIP;;2037313757;;Mauricio Mejia;;INHABILITAR
NUIP;;2083742524;;Sebastian Franco;;EMBARGAR
CE;;2047034844;;Mariana Salazar;;EMBARGAR
CE;;2091414178;;Angela Ramirez;;INHABILITAR
TI;;2063421424;;Ivan Ramirez;;INHABILITAR
CC;;2060987787;;Camila Rivera;;INHABILITAR
TI;;2069018888;;Luisa Murillo;;EMBARGAR
CC;;2024278798;;Fernando Moreno;;EMBARGAR
RC;;2097905195;;Sandra Castaño;;INHABILITAR
CC;;2084141725;;Julia Cardenas;;INHABILITAR
CE;;2053506651;;Adriana Vega;;EMBARGAR
TI;;2069331590;;Monica Gallego;;EMBARGAR
NUIP;;2062358995;;Pedro Rodriguez;;INHABILITAR
NUIP;;2094758686;;Pedro Moreno;;EMBARGAR
TI;;2007402021;;Hernan Arias;;EMBARGAR
TI;;2028556578;;Veronica Gomez;;INHABILITAR
NUIP;;2009773882;;Felipe Cardenas;;EMBARGAR
NUIP;;2040947700;;Lorena Castro;;EMBARGAR
CC;;2006725478;;Monica Castro;;EMBARGAR
CE;;2014716026;;Lorena Quiroz;;INHABILITAR
RC;;2079232639;;Gloria Torres;;INHABILITAR
CE;;2095829863;;Eduardo Acosta;;INHABILITAR
NUIP;;2090137103;;Gustavo Valencia;;EMBARGAR
CC;;2038073909;;Lorena Cabrera;;EMBARGAR
CC;;2074026546;;Gustavo Jaramillo;;EMBARGAR
RC;;2052597607;;Teresa Prieto;;EMBARGAR
NUIP;;2046925182;;Cesar Garcia;;EMBARGAR
TI;;2077036050;;Mauricio Vega;;EMBARGAR
NUIP;;2082139667;;Violeta Montoya;;INHABILITAR
CE;;2083344045;;Catalina Moreno;;INHABILITAR
RC;;2011373290;;Carmen Aguilar;;EMBARGAR
CE;;2068995804;;Alonso Franco;;INHABILITAR
