tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2066595394;;Veronica Murillo;;INHABILITAR
CE;;2071643373;;Ricardo Torres;;INHABILITAR
RC;;2021172190;;Sebastian Montoya;;INHABILITAR
CE;;2052763171;;Nathalia Giraldo;;INHABILITAR
CC;;2036286312;;Violeta Garcia;;EMBARGAR
CE;;2039921157;;Jorge Lopez;;EMBARGAR
NUIP;;2024679676;;Beatriz Cano;;EMBARGAR
RC;;2064874349;;Tatiana Diaz;;EMBARGAR
CC;;2029885067;;Fernando Duarte;;EMBARGAR
NUIP;;2075892053;;Marcela Garcia;;EMBARGAR
NUIP;;2070196918;;Esteban Gallego;;EMBARGAR
RC;;2032300114;;Laura Giraldo;;EMBARGAR
RC;;2022560089;;Hector Murillo;;INHABILITAR
RC;;2065031203;;Alonso Beltran;;INHABILITAR
NUIP;;2050483588;;Roberto Giraldo;;INHABILITAR
TI;;2050322732;;Manuel Mejia;;EMBARGAR
CE;;2016999287;;Gustavo Cardenas;;INHABILITAR
CE;;2087754132;;Jorge Jaramillo;;INHABILITAR
RC;;2097008188;;Mariana Vargas;;INHABILITAR
CE;;2033144349;;Rafael Castro;;EMBARGAR
NUIP;;2033980174;;Luis Montoya;;INHABILITAR
RC;;2054250058;;Patricia Lopez;;EMBARGAR
NUIP;;2026743606;;Alicia Vega;;INHABILITAR
RC;;2065654252;;Oscar Velasquez;;INHABILITAR
TI;;2047163673;;Juan Prieto;;EMBARGAR
TI;;2016321038;;Lorena Rivera;;EMBARGAR
RC;;2028339186;;Javier Lopez;;INHABILITAR
CE;;2037437522;;Ivan Montoya;;INHABILITAR
CC;;2013818806;;Valentina Beltran;;EMBARGAR
CC;;2042319339;;Laura Gutierrez;;INHABILITAR
CE;;2013314499;;Victor Ruiz;;INHABILITAR
CC;;2034433084;;Alonso Murillo;;EMBARGAR
RC;;2004668361;;Fernando Rodriguez;;INHABILITAR
CE;;2038694075;;Felipe Beltran;;INHABILITAR
NUIP;;2052923478;;Mariana Sanchez;;INHABILITAR
CE;;2020977103;;Adriana Ruiz;;EMBARGAR
CC;;2057286817;;Manuel Moreno;;EMBARGAR
CE;;2071438034;;Javier Ruiz;;EMBARGAR
