tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2085031980;;Paola Vega;;INHABILITAR
RC;;2021448180;;Pedro Moreno;;EMBARGAR
NUIP;;2034782320;;Tatiana Lara;;INHABILITAR
CC;;2021948384;;Marta Vega;;EMBARGAR
CE;;2026427564;;Catalina Castro;;EMBARGAR
RC;;2005411796;;Luis Torres;;EMBARGAR
RC;;2047921982;;Gloria Ortiz;;EMBARGAR
CC;;2022010367;;Ricardo Castaño;;INHABILITAR
TI;;2007635694;;Sandra Lopez;;EMBARGAR
RC;;2047941369;;Gabriela Prieto;;INHABILITAR
CC;;2065914052;;Rosa Arias;;EMBARGAR
CC;;2096953645;;Monica Moreno;;EMBARGAR
CC;;2072813316;;Mariana Franco;;EMBARGAR
CC;;2043818323;;Camila Ruiz;;INHABILITAR
NUIP;;2056119642;;Felipe Montoya;;INHABILITAR
CE;;2097441522;;Jose Giraldo;;EMBARGAR
RC;;2001214264;;Violeta Bautista;;EMBARGAR
CC;;2098164770;;Gloria Quiroz;;INHABILITAR
CC;;2016382252;;Carlos Prieto;;INHABILITAR
TI;;2095546870;;Victor Moreno;;EMBARGAR
CC;;2061252135;;Cesar Torres;;EMBARGAR
TI;;2090780349;;Lucrecia Duarte;;EMBARGAR
TI;;2028577523;;Esteban Quiroz;;INHABILITAR
TI;;2055903662;;Luisa Salazar;;INHABILITAR
CE;;2014028053;;Claudia Zapata;;EMBARGAR
CE;;2026619008;;Tatiana Bautista;;INHABILITAR
TI;;2008375277;;Carlos Torres;;INHABILITAR
RC;;2013307900;;Rodrigo Herrera;;INHABILITAR
RC;;2072291242;;Ricardo Moreno;;EMBARGAR
CE;;2056015483;;Paula Castro;;EMBARGAR
NUIP;;2076126084;;Santiago Arango;;EMBARGAR
NUIP;;2065967934;;Manuel Martinez;;INHABILITAR
NUIP;;2033204292;;Silvia Arias;;EMBARGAR
TI;;2097941360;;Cesar Jaramillo;;EMBARGAR
RC;;2002520614;;Luis Jaramillo;;EMBARGAR
RC;;2001097508;;Angela Vega;;EMBARGAR
CC;;2062427275;;Gabriel Hernandez;;INHABILITAR
TI;;2044474012;;Valentina Rodriguez;;INHABILITAR
RC;;2020976864;;Raquel Herrera;;EMBARGAR
NUIP;;2021078290;;Monica Beltran;;INHABILITAR
CC;;2060942505;;Esteban Vega;;INHABILITAR
CC;;2080639155;;Cesar Rodriguez;;EMBARGAR
CE;;2032448314;;Rodrigo Franco;;EMBARGAR
NUIP;;2075438162;;Ricardo Molina;;EMBARGAR
RC;;2035097788;;Andres Castro;;INHABILITAR
RC;;2029288448;;Adriana Beltran;;EMBARGAR
NUIP;;2011279817;;Hector Valencia;;INHABILITAR
RC;;2051878370;;Gabriel Montoya;;EMBARGAR
CE;;2091245857;;Sebastian Montoya;;INHABILITAR
TI;;2037507701;;Liliana Montoya;;EMBARGAR
NUIP;;2078891337;;Alicia Robledo;;INHABILITAR
TI;;2033975961;;Victor Montoya;;INHABILITAR
CE;;2037863394;;Alicia Cano;;INHABILITAR
RC;;2010876807;;Eduardo Castaño;;EMBARGAR
NUIP;;2003152392;;Sebastian Ortiz;;EMBARGAR
CC;;2021227518;;Marcela Murillo;;EMBARGAR
NUIP;;2085799621;;Liliana Murillo;;INHABILITAR
CC;;2064603460;;Roberto Castro;;INHABILITAR
TI;;2083389178;;Veronica Murillo;;INHABILITAR
TI;;2014916133;;Oscar Velasquez;;INHABILITAR
CC;;2023454486;;Samuel Zapata;;EMBARGAR
NUIP;;2022877802;;Rodrigo Zapata;;EMBARGAR
TI;;2077321704;;Luis Diaz;;INHABILITAR
NUIP;;2033368872;;Manuel Cano;;EMBARGAR
CE;;2041276010;;Nathalia Garcia;;INHABILITAR
NUIP;;2053512848;;Raquel Sanchez;;INHABILITAR
RC;;2031230418;;Cristian Ruiz;;EMBARGAR
CE;;2002355686;;Ricardo Munoz;;EMBARGAR
CC;;2054538595;;Lorena Cano;;INHABILITAR
RC;;2045839325;;Gloria Salazar;;INHABILITAR
CC;;2070326594;;Luisa Bautista;;EMBARGAR
TI;;2034642820;;Lorena Cano;;INHABILITAR
CE;;2068272864;;Manuel Castaño;;INHABILITAR
RC;;2090974458;;Luis Montoya;;INHABILITAR
TI;;2028977276;;Juan Fernandez;;INHABILITAR
CE;;2053017453;;Oscar Garcia;;EMBARGAR
RC;;2072327388;;Paola Vega;;INHABILITAR
TI;;2003201531;;Veronica Prieto;;EMBARGAR
RC;;2009863528;;Luisa Gutierrez;;EMBARGAR
CE;;2026058977;;Rafael Giraldo;;INHABILITAR
CE;;2019920568;;Juan Robledo;;INHABILITAR
RC;;2045874510;;Ana Vega;;EMBARGAR
TI;;2071309703;;Mauricio Arias;;INHABILITAR
TI;;2070820470;;Rafael Vega;;EMBARGAR
TI;;2082664499;;Gloria Valencia;;EMBARGAR
RC;;2013567159;;Raquel Giraldo;;INHABILITAR
CC;;2021586503;;Violeta Diaz;;INHABILITAR
RC;;2031984004;;Luisa Rodriguez;;INHABILITAR
RC;;2082830753;;Sebastian Aguilar;;EMBARGAR
