tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2060691148;;Hector Mendez;;EMBARGAR
CE;;2063983498;;Manuel Moreno;;EMBARGAR
RC;;2005406436;;Raquel Gutierrez;;EMBARGAR
TI;;2011148495;;Mariana Robledo;;INHABILITAR
CE;;2071163819;;Esteban Acosta;;INHABILITAR
NUIP;;2078522929;;Felipe Beltran;;EMBARGAR
RC;;2042393401;;Jose Zapata;;INHABILITAR
CE;;2087256680;;Jorge Castro;;EMBARGAR
NUIP;;2073470013;;Claudia Cardenas;;EMBARGAR
RC;;2050213432;;Jorge Garcia;;INHABILITAR
TI;;2022401618;;Monica Ortiz;;EMBARGAR
TI;;2097296686;;Luis Rivera;;EMBARGAR
TI;;2060328132;;Laura Castillo;;EMBARGAR
NUIP;;2014562562;;Nathalia Bonilla;;EMBARGAR
NUIP;;2064466778;;Luis Castillo;;INHABILITAR
TI;;2057075692;;Patricia Castaño;;EMBARGAR
CC;;2073286934;;Carmen Cabrera;;INHABILITAR
CE;;2015456791;;Hernan Ospina;;INHABILITAR
CE;;2081345818;;Sebastian Zapata;;INHABILITAR
RC;;2096930333;;Ana Murillo;;INHABILITAR
RC;;2015616629;;Javier Aguilar;;EMBARGAR
TI;;2014153169;;Monica Ramirez;;EMBARGAR
TI;;2017082554;;Cristian Acosta;;INHABILITAR
RC;;2069913730;;Violeta Moreno;;INHABILITAR
CC;;2081862203;;Cristian Herrera;;EMBARGAR
RC;;2012184043;;Marcela Ramirez;;INHABILITAR
CC;;2038309401;;Rosa Prieto;;INHABILITAR
CE;;2021624358;;Paula Ortiz;;INHABILITAR
CC;;2057526844;;Tatiana Castillo;;INHABILITAR
NUIP;;2025033124;;Juan Paredes;;EMBARGAR
NUIP;;2056862234;;Sandra Velasquez;;INHABILITAR
TI;;2049740915;;Oscar Castillo;;EMBARGAR
TI;;2090779949;;Monica Valencia;;INHABILITAR
NUIP;;2013581807;;Jose Castaño;;EMBARGAR
RC;;2076865249;;Cristian Moreno;;EMBARGAR
CE;;2097715847;;Alicia Gomez;;EMBARGAR
NUIP;;2069567933;;Gabriel Molina;;INHABILITAR
NUIP;;2029156678;;Andres Arango;;INHABILITAR
CC;;2062330001;;Esteban Acosta;;INHABILITAR
CC;;2014539114;;Violeta Bautista;;INHABILITAR
CE;;2099700395;;Gabriela Fernandez;;EMBARGAR
CC;;2087249484;;Luis Salazar;;INHABILITAR
NUIP;;2043786476;;Jorge Arias;;INHABILITAR
NUIP;;2066892191;;Raquel Castro;;INHABILITAR
RC;;2008380200;;Roberto Salazar;;INHABILITAR
RC;;2024430427;;Luis Robledo;;EMBARGAR
CC;;2084291786;;Esteban Vargas;;EMBARGAR
RC;;2058608340;;Fernando Jimenez;;INHABILITAR
TI;;2041705439;;Alfredo Prieto;;EMBARGAR
NUIP;;2027380009;;Cristian Cano;;EMBARGAR
CE;;2059572079;;Monica Cabrera;;EMBARGAR
NUIP;;2003544142;;Miguel Munoz;;INHABILITAR
TI;;2073966673;;Lorena Valencia;;EMBARGAR
TI;;2039395103;;Fernando Ruiz;;INHABILITAR
NUIP;;2045750616;;Lorena Ospina;;EMBARGAR
TI;;2028614861;;Alfredo Giraldo;;INHABILITAR
RC;;2068765159;;Hernan Munoz;;INHABILITAR
TI;;2095498063;;Carlos Giraldo;;INHABILITAR
CE;;2007853872;;Camila Gutierrez;;EMBARGAR
CC;;2007614980;;Felipe Gomez;;EMBARGAR
CC;;2072114641;;Paula Moreno;;EMBARGAR
CC;;2058733448;;Rafael Prieto;;EMBARGAR
TI;;2042059057;;Marcela Mejia;;INHABILITAR
RC;;2067009420;;Patricia Herrera;;EMBARGAR
RC;;2013908046;;Paula Torres;;EMBARGAR
RC;;2049809586;;Victor Giraldo;;EMBARGAR
TI;;2014682213;;Gustavo Castillo;;INHABILITAR
NUIP;;2006849137;;Jorge Lopez;;INHABILITAR
CE;;2080670299;;Esteban Murillo;;INHABILITAR
TI;;2041747310;;Eduardo Jimenez;;INHABILITAR
CC;;2004006267;;Cristian Moreno;;EMBARGAR
RC;;2009128204;;Oscar Bautista;;EMBARGAR
RC;;2018669342;;Oscar Rivera;;EMBARGAR
NUIP;;2069199135;;Roberto Duarte;;EMBARGAR
CE;;2084639265;;Diego Torres;;INHABILITAR
TI;;2063412768;;Alonso Herrera;;INHABILITAR
CE;;2056607051;;Alfredo Ruiz;;EMBARGAR
TI;;2063004781;;Felipe Ortiz;;EMBARGAR
TI;;2032978897;;Manuel Ortiz;;EMBARGAR
CE;;2077978504;;Victor Rodriguez;;INHABILITAR
CE;;2055741546;;Manuel Beltran;;EMBARGAR
TI;;2026975458;;Gustavo Valencia;;INHABILITAR
CC;;2037334454;;Nathalia Diaz;;INHABILITAR
NUIP;;2008019165;;Violeta Herrera;;INHABILITAR
RC;;2087862029;;Sebastian Castro;;INHABILITAR
TI;;2080946029;;Valentina Munoz;;INHABILITAR
NUIP;;2050877542;;Valentina Gutierrez;;INHABILITAR
CC;;2043024735;;Carlos Rojas;;INHABILITAR
TI;;2059451488;;Diana Gomez;;INHABILITAR
CC;;2093951784;;Lorena Montoya;;EMBARGAR
CE;;2075053960;;Alonso Lara;;EMBARGAR
CE;;2014471483;;Fernando Arias;;INHABILITAR
RC;;2019947141;;Luis Murillo;;EMBARGAR
CE;;2063610888;;Claudia Moreno;;EMBARGAR
TI;;2097427734;;Gabriel Ramirez;;INHABILITAR
CC;;2072807003;;Raquel Prieto;;INHABILITAR
RC;;2059326233;;Carlos Ortiz;;EMBARGAR
TI;;2024142586;;Laura Paredes;;EMBARGAR
CE;;2005755063;;Alfredo Diaz;;EMBARGAR
CC;;2049952834;;Adriana Vega;;EMBARGAR
