tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2008283534;;Miguel Rivera;;EMBARGAR
CE;;2007296840;;Camila Bautista;;EMBARGAR
CC;;2091206277;;Patricia Ortiz;;EMBARGAR
RC;;2060344324;;Raquel Gallego;;EMBARGAR
NUIP;;2039124958;;Beatriz Mejia;;INHABILITAR
NUIP;;2058976612;;Pedro Quiroz;;INHABILITAR
CE;;2034679857;;Silvia Ramirez;;INHABILITAR
RC;;2058997855;;Silvia Vargas;;INHABILITAR
TI;;2058769278;;Alfredo Prieto;;EMBARGAR
CC;;2086129814;;Silvia Diaz;;INHABILITAR
CC;;2002389936;;Mariana Velasquez;;INHABILITAR
RC;;2093928947;;Esteban Cardenas;;INHABILITAR
TI;;2070562434;;Andres Ospina;;INHABILITAR
CC;;2004357684;;Luisa Ospina;;EMBARGAR
RC;;2004884006;;Veronica Diaz;;EMBARGAR
TI;;2035428667;;Cristian Valencia;;INHABILITAR
RC;;2081976550;;Diana Ramirez;;EMBARGAR
NUIP;;2012021310;;Samuel Ortiz;;EMBARGAR
CE;;2010840223;;Cristian Montoya;;EMBARGAR
CE;;2026019597;;Liliana Fernandez;;EMBARGAR
CE;;2080556757;;Luisa Diaz;;INHABILITAR
RC;;2080449463;;Gabriela Ramirez;;EMBARGAR
NUIP;;2096552997;;Gustavo Torres;;INHABILITAR
TI;;2063938575;;Alfredo Cano;;INHABILITAR
CC;;2086088249;;Pedro Molina;;INHABILITAR
NUIP;;2086703794;;Samuel Mendez;;EMBARGAR
CE;;2033824654;;Rafael Lopez;;INHABILITAR
NUIP;;2053848575;;Luis Aguilar;;INHABILITAR
CE;;2041974258;;Manuel Diaz;;INHABILITAR
CE;;2090952143;;Marta Vega;;EMBARGAR
CE;;2065338250;;Sandra Lara;;EMBARGAR
CC;;2039333469;;Ricardo Ruiz;;INHABILITAR
TI;;2054433985;;Cristian Lara;;INHABILITAR
RC;;2047968200;;Oscar Duarte;;INHABILITAR
RC;;2089369666;;Jose Valencia;;EMBARGAR
CE;;2082508709;;Mariana Ruiz;;INHABILITAR
CE;;2094884305;;Camila Zapata;;EMBARGAR
RC;;2022911667;;Hernan Salazar;;EMBARGAR
TI;;2085401771;;Liliana Ruiz;;EMBARGAR
TI;;2033822889;;Gabriel Ruiz;;EMBARGAR
RC;;2096082708;;Monica Robledo;;INHABILITAR
NUIP;;2050639169;;Julia Giraldo;;EMBARGAR
CC;;2062801738;;Felipe Ruiz;;INHABILITAR
CC;;2039064600;;Roberto Torres;;INHABILITAR
NUIP;;2083759610;;Roberto Castro;;INHABILITAR
NUIP;;2063004505;;Manuel Ramirez;;EMBARGAR
CC;;2087599952;;Cristian Ruiz;;INHABILITAR
CE;;2090271519;;Lucrecia Herrera;;EMBARGAR
CC;;2008678564;;Claudia Ospina;;INHABILITAR
RC;;2023757639;;Roberto Hernandez;;EMBARGAR
CE;;2012136495;;Oscar Moreno;;INHABILITAR
CC;;2098767701;;Paola Prieto;;EMBARGAR
TI;;2049880475;;Patricia Ortiz;;INHABILITAR
NUIP;;2026330490;;Andres Vargas;;INHABILITAR
CE;;2090967726;;Nathalia Vega;;EMBARGAR
RC;;2010975865;;Luisa Cano;;EMBARGAR
CE;;2081039826;;Claudia Sanchez;;EMBARGAR
NUIP;;2039179570;;Oscar Martinez;;INHABILITAR
CC;;2099353464;;Ricardo Quiroz;;INHABILITAR
CE;;2033834450;;Angela Herrera;;INHABILITAR
RC;;2074001008;;Lorena Velasquez;;EMBARGAR
CE;;2063847718;;Nathalia Montoya;;INHABILITAR
CE;;2089887931;;Camila Ramirez;;INHABILITAR
NUIP;;2049483987;;Santiago Fernandez;;EMBARGAR
TI;;2053158297;;Alicia Cardenas;;INHABILITAR
CE;;2074436358;;Rodrigo Castro;;INHABILITAR
NUIP;;2096978635;;Marcela Arango;;INHABILITAR
CC;;2008381438;;Andres Jaramillo;;EMBARGAR
NUIP;;2092115659;;Marcela Moreno;;INHABILITAR
RC;;2007917399;;Esteban Lara;;INHABILITAR
TI;;2009971187;;Paula Rivera;;EMBARGAR
NUIP;;2084770625;;Marcela Gomez;;INHABILITAR
RC;;2065614859;;Victor Giraldo;;EMBARGAR
CC;;2033379006;;Laura Arias;;INHABILITAR
RC;;2096575763;;Valentina Martinez;;EMBARGAR
RC;;2003865933;;Pedro Ruiz;;EMBARGAR
NUIP;;2060717693;;Samuel Salazar;;INHABILITAR
RC;;2006970998;;Monica Diaz;;INHABILITAR
RC;;2087767505;;Felipe Ruiz;;INHABILITAR
TI;;2068630421;;Ricardo Ortiz;;EMBARGAR
CE;;2052835032;;Sebastian Moreno;;EMBARGAR
RC;;2002740692;;Pedro Martinez;;EMBARGAR
RC;;2006258372;;Mariana Ospina;;INHABILITAR
CE;;2088919747;;Cristian Arias;;INHABILITAR
CC;;2029365544;;Lucrecia Aguilar;;EMBARGAR
CC;;2015553164;;Veronica Beltran;;INHABILITAR
TI;;2047449846;;Cristian Sanchez;;INHABILITAR
RC;;2011995733;;Veronica Rodriguez;;EMBARGAR
NUIP;;2005494035;;Angela Gomez;;INHABILITAR
CC;;2090557440;;Liliana Velasquez;;INHABILITAR
CC;;2013453110;;Ricardo Prieto;;INHABILITAR
CE;;2018977863;;Roberto Lopez;;EMBARGAR
TI;;2001824938;;Javier Molina;;INHABILITAR
RC;;2050489072;;Camila Torres;;EMBARGAR
NUIP;;2071772211;;Patricia Arias;;INHABILITAR
CE;;2011410602;;Eduardo Fernandez;;EMBARGAR
NUIP;;2071891757;;Catalina Lara;;INHABILITAR
TI;;2065738855;;Camila Lopez;;INHABILITAR
CC;;2062276292;;Lucrecia Murillo;;INHABILITAR
RC;;2062900416;;Eduardo Salazar;;EMBARGAR
