tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2035163002;;Luis Cabrera;;EMBARGAR
TI;;2087827994;;Lorena Salazar;;EMBARGAR
RC;;2007733564;;Mariana Diaz;;EMBARGAR
CE;;2057585316;;Lucrecia Beltran;;EMBARGAR
CE;;2033714952;;Gabriela Giraldo;;INHABILITAR
TI;;2038626746;;Nathalia Torres;;EMBARGAR
CC;;2022762470;;Angela Ortiz;;INHABILITAR
CC;;2055664042;;Luis Herrera;;EMBARGAR
RC;;2039523408;;Sandra Arango;;EMBARGAR
RC;;2023320092;;Sandra Cano;;INHABILITAR
CC;;2084278277;;Paula Ramirez;;EMBARGAR
CC;;2040200490;;Sebastian Cano;;INHABILITAR
CC;;2021295613;;Luis Molina;;INHABILITAR
NUIP;;2073867550;;Miguel Hernandez;;INHABILITAR
TI;;2050863590;;Veronica Bautista;;EMBARGAR
CC;;2095536869;;Teresa Acosta;;INHABILITAR
TI;;2021743411;;Mariana Acosta;;INHABILITAR
CC;;2039066778;;Paula Herrera;;INHABILITAR
CC;;2053348349;;Felipe Diaz;;INHABILITAR
RC;;2090616747;;Victor Franco;;INHABILITAR
CE;;2094465448;;Veronica Cabrera;;EMBARGAR
NUIP;;2052866161;;Gabriela Vega;;EMBARGAR
CE;;2044793696;;Tatiana Gomez;;EMBARGAR
RC;;2073467834;;Alfredo Gallego;;EMBARGAR
CE;;2018989341;;Gabriela Bautista;;EMBARGAR
TI;;2035713487;;Tatiana Castaño;;EMBARGAR
RC;;2043263580;;Liliana Bonilla;;EMBARGAR
CC;;2010050033;;Jorge Franco;;INHABILITAR
CE;;2017035212;;Roberto Ramirez;;EMBARGAR
CC;;2032819602;;Liliana Gallego;;EMBARGAR
CE;;2004616183;;Cesar Salazar;;EMBARGAR
NUIP;;2077279768;;Manuel Hernandez;;EMBARGAR
TI;;2098479573;;Lorena Hernandez;;EMBARGAR
NUIP;;2079940586;;Samuel Mendez;;INHABILITAR
CC;;2091403379;;Claudia Lopez;;INHABILITAR
NUIP;;2012020717;;Marcela Vega;;INHABILITAR
RC;;2079969763;;Fernando Arias;;INHABILITAR
TI;;2016101268;;Liliana Gallego;;INHABILITAR
NUIP;;2091597560;;Tatiana Rios;;EMBARGAR
RC;;2068322011;;Camila Torres;;EMBARGAR
TI;;2055144274;;Santiago Bonilla;;EMBARGAR
CE;;2038280851;;Rodrigo Sanchez;;INHABILITAR
CC;;2066960884;;Adriana Garcia;;EMBARGAR
TI;;2011836516;;Claudia Diaz;;EMBARGAR
NUIP;;2064035875;;Catalina Rodriguez;;EMBARGAR
TI;;2076237189;;Teresa Martinez;;INHABILITAR
TI;;2019506500;;Julia Montoya;;INHABILITAR
CC;;2065549624;;Gabriela Fernandez;;EMBARGAR
NUIP;;2051395149;;Santiago Rios;;INHABILITAR
TI;;2025564600;;Jorge Zapata;;EMBARGAR
TI;;2076117519;;Sandra Lara;;INHABILITAR
TI;;2012585583;;Violeta Lopez;;INHABILITAR
CC;;2050522928;;Eduardo Herrera;;EMBARGAR
CC;;2065046302;;Mauricio Cano;;INHABILITAR
NUIP;;2016553511;;Laura Franco;;EMBARGAR
CE;;2007178582;;Diego Rodriguez;;EMBARGAR
CE;;2057356990;;Rosa Ramirez;;EMBARGAR
RC;;2075522238;;Paula Paredes;;INHABILITAR
CC;;2051649626;;Camila Cano;;EMBARGAR
RC;;2012502413;;Sebastian Lara;;EMBARGAR
CE;;2044555090;;Esteban Valencia;;EMBARGAR
CC;;2071190822;;Eduardo Rivera;;INHABILITAR
NUIP;;2081536989;;Tatiana Moreno;;INHABILITAR
TI;;2047452803;;Alfredo Duarte;;INHABILITAR
CC;;2038821694;;Ricardo Ortiz;;EMBARGAR
NUIP;;2058313573;;Manuel Castro;;EMBARGAR
CC;;2097828026;;Adriana Torres;;EMBARGAR
TI;;2052303517;;Jorge Jimenez;;INHABILITAR
RC;;2075103140;;Victor Arango;;EMBARGAR
CC;;2086375005;;Mariana Rios;;EMBARGAR
CE;;2061072237;;Veronica Cabrera;;INHABILITAR
CE;;2086375837;;Sandra Salazar;;INHABILITAR
TI;;2088903082;;Roberto Rios;;INHABILITAR
NUIP;;2058540842;;Marcela Castillo;;INHABILITAR
NUIP;;2044252056;;Patricia Diaz;;EMBARGAR
RC;;2042072075;;Felipe Rios;;EMBARGAR
NUIP;;2015444870;;Alicia Castro;;EMBARGAR
CE;;2069594517;;Liliana Diaz;;EMBARGAR
TI;;2026984131;;Cesar Arango;;EMBARGAR
RC;;2074170062;;Angela Martinez;;EMBARGAR
CE;;2016944305;;Ivan Duarte;;INHABILITAR
NUIP;;2041042474;;Javier Acosta;;INHABILITAR
CE;;2040045617;;Alicia Ruiz;;EMBARGAR
TI;;2044605227;;Ana Cano;;INHABILITAR
TI;;2018934830;;Miguel Montoya;;EMBARGAR
TI;;2013129420;;Manuel Ruiz;;INHABILITAR
CC;;2065503756;;Alfredo Vargas;;EMBARGAR
NUIP;;2000368429;;Cesar Cano;;INHABILITAR
CE;;2036040011;;Laura Paredes;;EMBARGAR
NUIP;;2020163027;;Claudia Rodriguez;;INHABILITAR
CC;;2051812013;;Laura Herrera;;EMBARGAR
CC;;2010034068;;Paula Fernandez;;INHABILITAR
RC;;2026738579;;Mauricio Velasquez;;INHABILITAR
CC;;2031652554;;Felipe Quiroz;;EMBARGAR
TI;;2025560834;;Manuel Ruiz;;INHABILITAR
TI;;2019569006;;Rafael Cano;;EMBARGAR
CE;;2098023146;;Manuel Giraldo;;INHABILITAR
RC;;2055553969;;Angela Zapata;;EMBARGAR
RC;;2004703529;;Diana Duarte;;INHABILITAR
RC;;2083887874;;Claudia Quiroz;;INHABILITAR
