nombre;;identificacion;;edad;;embargado;;salario
Veronica Moreno;;2077353585;;29;;false;;2944623
Luisa Lopez;;2065299576;;60;;false;;3513462
Luis Aguilar;;2024395101;;32;;false;;4728392
Juan Montoya;;2084980388;;33;;true;;5741875
Tatiana Ortiz;;2057167841;;56;;true;;785951
Marta Vargas;;2031422504;;57;;false;;7129024
Luis Martinez;;2009878322;;60;;false;;824523
Alicia Ruiz;;2031458478;;33;;true;;3090382
Silvia Arias;;2083467872;;39;;false;;6589535
Gabriela Torres;;2052519305;;38;;true;;7154576
Marcela Molina;;2035752193;;32;;true;;4681401
Patricia Beltran;;2060699155;;44;;false;;3092704
Rafael Rodriguez;;2000017971;;51;;true;;3411525
Sandra Cano;;2046778913;;56;;true;;4591335
Mauricio Zapata;;2053630905;;35;;false;;2825484
Rafael Diaz;;2053868968;;35;;false;;1746170
Beatriz Fernandez;;2064323043;;43;;false;;4696511
Tatiana Fernandez;;2079031390;;33;;false;;3696767
Rosa Valencia;;2038099893;;51;;true;;8694278
Lorena Rodriguez;;2037046288;;30;;true;;7110541
Esteban Zapata;;2030027715;;38;;false;;4565433
Felipe Torres;;2087535645;;41;;false;;2594779
Monica Acosta;;2045606422;;51;;false;;5452244
Adriana Vega;;2024825303;;47;;true;;3684305
Luis Montoya;;2055601608;;29;;true;;5946440
Andres Quiroz;;2046329629;;39;;true;;6339008
Ivan Rodriguez;;2010898882;;56;;false;;5268997
Ricardo Jimenez;;2067882289;;51;;false;;7417785
Alicia Ramirez;;2032593124;;46;;false;;9292659
Valentina Sanchez;;2080905591;;34;;false;;4229149
Liliana Herrera;;2058603296;;58;;false;;9884607
Rodrigo Castro;;2005296801;;58;;false;;7961781
Alfredo Franco;;2053338262;;60;;true;;4712016
Monica Munoz;;2029578180;;54;;true;;3715693
Hernan Martinez;;2024130143;;54;;true;;8891490
Hernan Torres;;2017783038;;59;;false;;4888551
Diana Martinez;;2004189763;;37;;false;;2057247
Eduardo Torres;;2043816927;;33;;true;;5015582
Roberto Garcia;;2009707415;;33;;false;;6619735
Rafael Fernandez;;2068109572;;57;;false;;5999370
Jorge Vargas;;2086740721;;51;;false;;2577770
Marcela Sanchez;;2063520815;;30;;false;;9241767
Alfredo Cabrera;;2050109074;;37;;false;;9867789
Santiago Aguilar;;2044578000;;55;;true;;3858979
Cristian Montoya;;2061721507;;44;;true;;2389942
Laura Murillo;;2047404993;;44;;false;;5369520
Carlos Castro;;2038866256;;60;;true;;2611458
Fernando Salazar;;2064511354;;32;;false;;9925325
Ana Gomez;;2074018971;;55;;true;;2128162
Esteban Ramirez;;2006528595;;38;;true;;5635674
Carmen Moreno;;2036257594;;25;;true;;7789546
Claudia Torres;;2000519224;;28;;false;;1574560
Luisa Aguilar;;2052863294;;34;;true;;5406284
Mariana Giraldo;;2033335565;;30;;true;;7164258
Valentina Mejia;;2068415797;;50;;false;;9023967
Silvia Molina;;2056036478;;33;;false;;4025367
Victor Salazar;;2044323193;;46;;true;;8072958
Rafael Lopez;;2037463471;;52;;true;;5527635
Diana Arias;;2027437589;;52;;true;;7418478
Carmen Rios;;2037526552;;42;;false;;4050938
Ivan Lopez;;2062733768;;46;;true;;8239805
Diego Acosta;;2086647364;;26;;true;;9224267
Monica Ortiz;;2040245005;;36;;true;;8524729
Lorena Cabrera;;2040705939;;36;;true;;4145326
Lorena Herrera;;2065416312;;41;;false;;8617510
Roberto Hernandez;;2036643171;;57;;true;;3876843
Jorge Cardenas;;2028239029;;36;;false;;8417120
Patricia Jaramillo;;2063839330;;26;;false;;9846357
Eduardo Rojas;;2048705662;;40;;true;;5450335
Victor Velasquez;;2003853403;;42;;true;;8849474
Claudia Montoya;;2091289687;;45;;false;;4964771
Patricia Murillo;;2049074894;;33;;false;;8845165
Ricardo Arias;;2048906948;;48;;true;;2114363
Teresa Ortiz;;2093321270;;31;;false;;7557035
Alonso Vega;;2081606499;;29;;false;;8543637
Monica Franco;;2021439252;;32;;false;;5222391
Angela Rojas;;2025934505;;42;;true;;3618960
Ana Torres;;2007509082;;50;;true;;6786752
Patricia Murillo;;2096878909;;27;;false;;915360
Ricardo Ramirez;;2067249936;;25;;true;;9027494
Raquel Vega;;2034023962;;56;;false;;7652541
Alicia Gallego;;2055016791;;42;;true;;8893840
Rosa Ramirez;;2078835784;;51;;true;;5992084
Diana Vargas;;2021074710;;32;;true;;7936411
Fernando Mendez;;2072523106;;60;;true;;7486938
Camila Ramirez;;2026747715;;33;;true;;2581942
Jorge Ruiz;;2054785087;;37;;false;;9879223
Sebastian Rodriguez;;2066625909;;41;;false;;4150482
Ana Munoz;;2071456904;;43;;false;;9332281
Rafael Hernandez;;2008126336;;39;;true;;5772931
Cristian Garcia;;2086719078;;47;;false;;6543082
Oscar Bautista;;2018635775;;33;;false;;3230723
Gustavo Aguilar;;2006358787;;45;;true;;3644868
Luis Lara;;2010864382;;52;;false;;2254967
Lorena Mejia;;2081495005;;48;;false;;9986424
Santiago Aguilar;;2042330475;;36;;true;;4616810
Gabriela Bautista;;2031996635;;43;;false;;2904331
Manuel Gallego;;2029455507;;50;;false;;9397631
Hector Quiroz;;2017114900;;44;;false;;6626401
Lucrecia Lopez;;2070220990;;34;;false;;4060370
