nombre;;identificacion;;edad;;embargado;;salario
Luis Valencia;;2041520017;;37;;true;;4352841
Raquel Cano;;2090894004;;35;;false;;1281092
Ana Franco;;2069413897;;33;;true;;6091618
Samuel Giraldo;;2099243959;;34;;false;;7896580
Gabriela Murillo;;2006334824;;42;;true;;4942725
Andres Moreno;;2010709539;;47;;true;;9654616
Samuel Giraldo;;2071333712;;26;;true;;1420362
Tatiana Paredes;;2073075058;;56;;true;;4312000
Silvia Castillo;;2022305470;;27;;true;;4970414
Ana Gomez;;2089111487;;30;;false;;9428924
Claudia Montoya;;2059771455;;34;;true;;8808666
Rafael Sanchez;;2026896783;;50;;true;;5276345
Ricardo Ramirez;;2080417448;;38;;true;;1472901
Monica Jaramillo;;2083616378;;50;;false;;7790255
Paula Diaz;;2028779433;;49;;true;;9573654
Rosa Munoz;;2071768972;;34;;true;;6429525
Violeta Cano;;2097838083;;32;;true;;4916276
Hector Ospina;;2066266718;;25;;false;;9755294
Tatiana Bautista;;2054109683;;44;;false;;9274750
Alfredo Sanchez;;2032477097;;50;;true;;3088797
Paola Vega;;2033196793;;52;;true;;763711
Rosa Acosta;;2052438511;;33;;true;;3868846
Rodrigo Robledo;;2045572024;;29;;false;;7476051
Marcela Torres;;2006907444;;32;;true;;4160347
Raquel Gallego;;2080494900;;57;;false;;1174930
Camila Mendez;;2037980266;;47;;false;;5946063
Patricia Moreno;;2013368965;;48;;true;;3949879
Jose Arango;;2096994569;;32;;true;;5432409
Nathalia Castro;;2090190554;;39;;true;;9689070
Mauricio Bautista;;2012572917;;45;;true;;2779832
Samuel Prieto;;2070629820;;48;;true;;1139871
Diego Vargas;;2085387349;;29;;true;;9032509
Cristian Lopez;;2012907359;;35;;true;;2297899
Valentina Ramirez;;2078302049;;32;;true;;5889316
Javier Diaz;;2061113210;;27;;false;;8604178
Marta Franco;;2085284858;;37;;false;;8207136
Hector Ruiz;;2039932718;;28;;true;;8012169
Esteban Lopez;;2057632036;;50;;true;;1554053
Victor Aguilar;;2057440296;;25;;false;;1301198
Pedro Rios;;2081196515;;44;;false;;9984745
Cristian Duarte;;2006826069;;32;;false;;1992317
Teresa Montoya;;2059523030;;34;;true;;2398216
Nathalia Fernandez;;2052281725;;31;;true;;9983099
Marcela Gomez;;2035598560;;31;;true;;5123439
Jorge Ortiz;;2014343097;;29;;true;;9403112
Violeta Arias;;2003259659;;57;;true;;5568564
Ivan Gutierrez;;2057667597;;38;;false;;7208683
Teresa Gomez;;2030450531;;38;;false;;3814532
Lucrecia Velasquez;;2012344141;;52;;false;;1940406
Liliana Giraldo;;2014004954;;39;;false;;2267779
Rodrigo Robledo;;2051364686;;33;;false;;854935
Cristian Cabrera;;2063473182;;25;;true;;5031057
Raquel Castro;;2038447492;;42;;true;;8994137
Luis Vega;;2067750194;;48;;false;;4247960
Andres Hernandez;;2063650892;;54;;true;;8598553
Hector Montoya;;2096344015;;30;;true;;5906031
Sandra Diaz;;2053192830;;40;;false;;6921324
Mariana Montoya;;2092615193;;34;;true;;9217715
Diego Acosta;;2001135983;;59;;false;;1427475
Roberto Rodriguez;;2013655742;;51;;true;;9628038
Cesar Salazar;;2037426724;;36;;true;;9273496
Julia Prieto;;2029520580;;59;;true;;9514038
Ivan Cabrera;;2067524324;;52;;false;;5813636
Catalina Moreno;;2002184849;;34;;true;;2169054
Silvia Montoya;;2005953826;;53;;false;;8286027
Paola Castaño;;2034726489;;30;;false;;6988215
Beatriz Aguilar;;2086606601;;27;;false;;5088755
Luis Acosta;;2023458719;;43;;false;;5010865
Luisa Franco;;2095515614;;57;;false;;2694167
Carlos Ortiz;;2078279200;;41;;true;;3338981
Lucrecia Lara;;2093571294;;44;;true;;7312668
Lorena Arango;;2054962696;;53;;true;;2246230
Gustavo Sanchez;;2023061124;;32;;false;;8413055
Jorge Castro;;2019101798;;47;;true;;6271974
Catalina Diaz;;2014872788;;51;;true;;3082727
Alonso Fernandez;;2096746689;;26;;true;;6305957
Valentina Torres;;2071316689;;29;;false;;9642496
Rosa Lopez;;2037189961;;38;;false;;7719145
Liliana Beltran;;2005985192;;57;;true;;3545623
Liliana Castillo;;2005801586;;50;;false;;5415112
Liliana Montoya;;2085892488;;36;;true;;1529891
Eduardo Acosta;;2019034572;;33;;false;;6529057
Paula Cardenas;;2036752663;;29;;false;;8600648
Marta Gallego;;2078960725;;48;;true;;2137264
Diana Lopez;;2053579725;;40;;false;;3584290
Adriana Herrera;;2050027686;;56;;true;;5498603
Jorge Rojas;;2018836558;;48;;true;;1095749
Lucrecia Munoz;;2052425828;;45;;false;;8421503
Felipe Gutierrez;;2035507519;;52;;false;;6026329
Rosa Zapata;;2077991571;;41;;false;;793909
Marcela Acosta;;2079462301;;32;;false;;1076196
Valentina Ramirez;;2087161593;;33;;true;;3164183
Mauricio Quiroz;;2068539670;;57;;true;;8589562
Paola Mejia;;2010612910;;43;;true;;3400348
Roberto Ospina;;2031110981;;38;;true;;4296346
Camila Giraldo;;2007280628;;36;;false;;1334754
Ivan Duarte;;2088605432;;54;;true;;2776029
Luis Prieto;;2023802004;;29;;false;;8269010
Rafael Garcia;;2090027940;;58;;false;;1353701
Angela Velasquez;;2006770103;;32;;true;;6122037
