nombre;;identificacion;;edad;;embargado;;salario
Javier Franco;;2098569865;;42;;true;;2383292
Sebastian Robledo;;2020154896;;44;;true;;2838389
Mauricio Mendez;;2076591668;;44;;false;;2631579
Hernan Vega;;2013247599;;25;;true;;5432512
Pedro Velasquez;;2050130479;;55;;true;;4034982
Patricia Lopez;;2050492772;;50;;false;;2786354
Marta Salazar;;2062191369;;25;;false;;5911441
Sebastian Giraldo;;2090160811;;45;;false;;4228143
Ana Robledo;;2036002687;;48;;false;;4092345
Violeta Valencia;;2033421238;;53;;false;;759274
Marcela Cano;;2026035679;;25;;true;;1363144
Javier Jaramillo;;2022123135;;43;;false;;6280589
Javier Mejia;;2075304473;;46;;false;;7978330
Oscar Moreno;;2034327056;;58;;false;;4663148
Patricia Lopez;;2083268840;;50;;false;;4518631
Eduardo Garcia;;2024437948;;49;;true;;9545546
Felipe Giraldo;;2067830167;;45;;false;;6417719
Marta Vega;;2081853912;;52;;true;;3069932
Gabriel Giraldo;;2057554053;;32;;true;;6938766
Paula Hernandez;;2065377544;;52;;false;;7788875
Mauricio Montoya;;2006609530;;32;;true;;8408726
Carmen Castro;;2066227258;;41;;false;;2482215
Carmen Acosta;;2091375856;;48;;true;;5909487
Felipe Jaramillo;;2024591803;;26;;false;;5436243
Julia Vega;;2042477470;;46;;true;;5654953
Eduardo Torres;;2078673253;;35;;false;;6393979
Diana Ramirez;;2078159079;;32;;false;;1781889
Felipe Giraldo;;2083145467;;47;;false;;2661892
Fernando Torres;;2006501916;;34;;true;;2933965
Fernando Bonilla;;2024544670;;53;;true;;2511008
Gabriel Arias;;2046928719;;33;;false;;7478378
Claudia Torres;;2033006538;;27;;true;;5686587
Jose Torres;;2005096939;;28;;true;;2754724
Mauricio Salazar;;2025352621;;33;;false;;962614
Camila Bautista;;2008058317;;40;;true;;2124685
Felipe Gomez;;2045086007;;46;;false;;8295263
Patricia Mendez;;2084881300;;30;;false;;6147254
Angela Sanchez;;2048718996;;50;;false;;7630645
Gloria Montoya;;2017299327;;34;;false;;6427577
Camila Cano;;2049163892;;32;;true;;4130310
Cristian Paredes;;2067800049;;29;;false;;4894761
Felipe Vega;;2001043812;;37;;false;;7886509
Diego Salazar;;2075991746;;51;;false;;5098384
Carmen Sanchez;;2038137962;;37;;false;;9015803
Santiago Diaz;;2076924006;;46;;false;;1686349
Valentina Diaz;;2026478479;;57;;true;;6766914
Angela Salazar;;2085681519;;38;;false;;8753774
Ivan Salazar;;2090809461;;40;;false;;6224866
Fernando Montoya;;2001341087;;44;;false;;1013331
Felipe Munoz;;2089002066;;31;;false;;9443185
Julia Lopez;;2040287308;;35;;true;;4932159
Santiago Gallego;;2020982797;;60;;true;;6912072
Sebastian Cardenas;;2072145260;;47;;false;;9036815
Carmen Herrera;;2053205570;;30;;false;;9396110
Teresa Gallego;;2054940514;;32;;true;;9645754
Andres Jimenez;;2033149984;;52;;false;;6948813
Gustavo Lopez;;2030919998;;33;;false;;4782477
Ricardo Castro;;2095296838;;56;;false;;8206521
Alfredo Lara;;2076982676;;30;;false;;7737330
Cristian Ospina;;2068093523;;50;;true;;8010177
Gloria Prieto;;2072373133;;52;;true;;6612707
Pedro Rojas;;2083209263;;55;;false;;3885157
Raquel Acosta;;2060028525;;59;;true;;7433619
Eduardo Rios;;2064206737;;51;;false;;1604061
Liliana Rojas;;2083769338;;27;;true;;2185721
Marta Gutierrez;;2024360109;;48;;true;;6625695
Beatriz Lopez;;2030627842;;55;;false;;838090
Angela Castro;;2038733439;;58;;true;;7966385
Rosa Fernandez;;2024993387;;28;;false;;3271137
Valentina Rivera;;2011616875;;28;;true;;9247189
Diego Gallego;;2026890465;;54;;true;;1136482
Santiago Valencia;;2047731771;;33;;false;;8816644
Cesar Castro;;2097190119;;45;;false;;5206510
Lucrecia Acosta;;2010435091;;45;;false;;8454532
Patricia Moreno;;2008188339;;60;;true;;5836511
Hernan Lopez;;2085402309;;26;;false;;1749409
Tatiana Aguilar;;2014630931;;59;;true;;935689
Rosa Mejia;;2085480314;;38;;false;;9084086
Jose Garcia;;2021928514;;30;;true;;8019212
Mauricio Jimenez;;2062597169;;47;;false;;9860729
Diana Bonilla;;2073773214;;31;;false;;9943982
Cristian Ramirez;;2023654395;;46;;true;;8885992
Fernando Gutierrez;;2048167611;;42;;false;;8069143
Manuel Ortiz;;2047080568;;40;;true;;1128427
Valentina Mendez;;2017839266;;33;;false;;1905783
Felipe Vega;;2042665284;;47;;true;;7166781
Raquel Mendez;;2005067100;;53;;true;;6459656
Mauricio Diaz;;2057775238;;26;;false;;9142075
Jose Gallego;;2089129598;;57;;false;;3767991
Ivan Cabrera;;2007967570;;60;;true;;3395877
Javier Torres;;2049964580;;37;;false;;5929676
Teresa Arango;;2065292091;;51;;true;;3159304
Hector Mendez;;2042219390;;25;;true;;1890520
Pedro Torres;;2055578649;;50;;true;;1564945
Ivan Prieto;;2047918272;;50;;false;;6879395
Valentina Gomez;;2096236266;;37;;true;;5757718
Gabriela Montoya;;2035548102;;41;;false;;2409163
Lorena Murillo;;2099597211;;29;;false;;7518202
Camila Moreno;;2058662806;;54;;true;;3646031
Cesar Moreno;;2089965786;;59;;true;;817888
