nombre;;identificacion;;edad;;embargado;;salario
Rafael Mendez;;2013759037;;57;;false;;6550679
Victor Sanchez;;2046503895;;27;;false;;3094324
Luisa Cardenas;;2033155411;;46;;true;;7734380
Ana Castro;;2092881392;;30;;false;;9560462
Liliana Ruiz;;2083522192;;38;;true;;7183333
Diana Ramirez;;2038947532;;59;;false;;9784367
Angela Gallego;;2009305458;;39;;false;;9176857
Tatiana Acosta;;2005394406;;26;;false;;3860502
Carmen Arias;;2060840725;;56;;false;;6996464
Ana Salazar;;2074765147;;25;;true;;7895364
Alfredo Sanchez;;2000442097;;26;;true;;5365999
Carlos Herrera;;2068921050;;41;;false;;2144514
Felipe Giraldo;;2002616219;;56;;true;;4281374
Sandra Lara;;2049119241;;33;;true;;7942033
Rafael Salazar;;2088052955;;47;;true;;3475023
Raquel Giraldo;;2017178623;;25;;false;;6907206
Andres Castro;;2012850383;;48;;false;;7688272
Paola Cano;;2018896279;;33;;true;;8415697
Violeta Vega;;2056060507;;36;;true;;5667416
Jorge Molina;;2008529675;;54;;false;;6868022
Andres Quiroz;;2004381296;;60;;true;;8872410
Rafael Velasquez;;2073779799;;31;;false;;5195858
Ricardo Castillo;;2065179090;;32;;true;;869596
Diego Fernandez;;2007947962;;40;;true;;4328074
Raquel Cano;;2020742077;;45;;true;;9260346
Gloria Acosta;;2050607821;;41;;false;;6950406
Lorena Ramirez;;2022978260;;52;;true;;6039286
Miguel Rojas;;2062346734;;58;;false;;7280480
Sandra Torres;;2092587459;;53;;true;;4657351
Paola Torres;;2028410337;;52;;true;;3520974
Jorge Arias;;2032576809;;33;;false;;3061879
Paula Lopez;;2084908309;;44;;true;;8609296
Juan Moreno;;2019175431;;34;;true;;6047013
Patricia Salazar;;2036006794;;54;;false;;4244139
Teresa Mejia;;2031916072;;58;;true;;1483200
Cesar Diaz;;2071795709;;45;;false;;2969589
Paula Torres;;2090753084;;59;;false;;9519752
Tatiana Giraldo;;2022494902;;28;;false;;3970368
Javier Diaz;;2057226916;;29;;false;;5395234
Silvia Torres;;2022304386;;41;;true;;7978634
Alicia Castillo;;2073335059;;37;;false;;8421282
Diego Lara;;2061576334;;51;;false;;8778375
Liliana Mendez;;2031223780;;46;;true;;9063641
Jorge Diaz;;2005191238;;47;;true;;4228014
Luis Sanchez;;2069137505;;44;;true;;5321098
Eduardo Gomez;;2052286689;;32;;false;;5567669
Hernan Hernandez;;2097725188;;54;;false;;5023874
Raquel Martinez;;2018872912;;57;;true;;8160903
Javier Aguilar;;2009172779;;49;;true;;6874424
Hector Arango;;2022519506;;41;;true;;2688863
Mauricio Gallego;;2091041773;;30;;true;;6590865
Victor Ospina;;2013233273;;31;;false;;6127245
Santiago Ruiz;;2095319245;;31;;true;;6622807
Andres Vargas;;2085871157;;34;;true;;5815702
Diana Castro;;2071134193;;46;;false;;3707487
Violeta Munoz;;2093197422;;59;;false;;5594591
Eduardo Rojas;;2042656340;;58;;true;;7519413
Mauricio Lara;;2034125673;;52;;true;;9014030
Gabriel Munoz;;2046972067;;53;;true;;7275135
Pedro Acosta;;2015262604;;51;;false;;4447895
Andres Ortiz;;2013329918;;58;;false;;7656256
Felipe Ruiz;;2017556401;;59;;false;;4745551
Manuel Lopez;;2083745491;;50;;false;;6541906
Gloria Fernandez;;2025989571;;55;;false;;3357154
Gabriel Lara;;2010195383;;30;;false;;896686
Pedro Cano;;2087863859;;47;;false;;1394647
Luisa Rios;;2089411029;;51;;false;;4076393
Lorena Arango;;2020790268;;45;;true;;1085732
Ivan Beltran;;2077933277;;35;;false;;1785824
Lucrecia Cano;;2017209661;;49;;true;;7710562
Paola Vega;;2033085372;;44;;true;;4021611
Santiago Montoya;;2044909119;;41;;true;;3325267
Tatiana Munoz;;2048761639;;59;;false;;6320903
Carmen Bautista;;2042981909;;31;;false;;6431490
Patricia Ortiz;;2010210885;;36;;true;;5462585
Felipe Cano;;2058339867;;37;;true;;893446
Luis Moreno;;2073250846;;41;;true;;9475508
Sebastian Vega;;2002108517;;52;;false;;2297818
Alonso Mejia;;2043215510;;35;;false;;4104288
Luis Rivera;;2043615797;;52;;false;;9756271
Mariana Fernandez;;2002060900;;30;;false;;989388
Laura Zapata;;2094859260;;40;;true;;2935943
Camila Castro;;2002431847;;36;;false;;5558724
Miguel Giraldo;;2029474332;;45;;true;;3434800
Carmen Vega;;2029718293;;28;;true;;4965655
Alfredo Lara;;2048893497;;26;;true;;5908360
Gabriel Beltran;;2084989708;;58;;false;;2023550
Angela Fernandez;;2075688967;;51;;false;;5684074
Esteban Mejia;;2097403158;;34;;true;;4923834
Carmen Mejia;;2029614315;;33;;true;;9450355
Julia Munoz;;2022760871;;40;;true;;3974316
Manuel Bautista;;2065008573;;52;;true;;6225995
Alonso Vargas;;2031718230;;54;;false;;1168273
Adriana Munoz;;2061680105;;31;;true;;770767
Ivan Rodriguez;;2017817119;;45;;true;;711977
Gabriela Vega;;2063034090;;33;;false;;8266019
Ricardo Gomez;;2008965008;;38;;false;;2062637
Valentina Montoya;;2017936581;;46;;false;;5754479
Lorena Quiroz;;2079489004;;40;;true;;1164574
Nathalia Duarte;;2019728304;;27;;false;;6507732
