nombre;;identificacion;;edad;;embargado;;salario
Roberto Cabrera;;2042915483;;54;;true;;1048313
Carlos Giraldo;;2022835971;;41;;false;;3391148
Jorge Acosta;;2047581590;;43;;true;;3921548
Roberto Castillo;;2092070271;;26;;false;;5674123
Ricardo Vega;;2047472180;;47;;true;;1617045
Cristian Ortiz;;2042979340;;57;;false;;1667573
Angela Castro;;2032154530;;57;;false;;2530926
Beatriz Ruiz;;2000965410;;57;;false;;8998393
Liliana Herrera;;2015049711;;26;;true;;3718663
Sandra Sanchez;;2021488350;;52;;true;;2897563
Tatiana Zapata;;2028956568;;38;;false;;9168955
Rafael Bautista;;2053420597;;58;;true;;794486
Gabriela Salazar;;2045986464;;48;;false;;5313541
Cesar Hernandez;;2019092769;;46;;false;;8624329
Cesar Lara;;2056463519;;39;;false;;1745861
Ricardo Vega;;2082448155;;41;;false;;1778519
Violeta Jimenez;;2088803530;;43;;false;;4273736
Diana Ramirez;;2087559993;;42;;false;;7937472
Oscar Molina;;2092606884;;53;;false;;7405877
Hernan Cano;;2051559685;;55;;false;;9483019
Gustavo Garcia;;2016232572;;48;;false;;8270389
Cristian Valencia;;2098117950;;58;;false;;8122582
Camila Herrera;;2058031135;;34;;false;;6715557
Rosa Arango;;2069706926;;53;;true;;9764481
Roberto Castro;;2003599938;;56;;false;;4484463
Sebastian Martinez;;2033668433;;26;;true;;5137229
Javier Sanchez;;2045605880;;26;;true;;3549896
Gabriel Moreno;;2077523749;;47;;false;;2186758
Alonso Rivera;;2062318665;;32;;false;;5009151
Javier Cano;;2029093466;;38;;true;;6913259
Alfredo Molina;;2036362456;;55;;true;;2843308
Hernan Torres;;2073005425;;32;;true;;6017172
Carlos Molina;;2046717761;;49;;true;;8464380
Carlos Diaz;;2082231907;;37;;true;;849004
Felipe Rodriguez;;2004712142;;50;;false;;1115156
Eduardo Jaramillo;;2089109623;;25;;true;;8872231
Gustavo Castaño;;2029117928;;58;;false;;4397876
Liliana Castillo;;2036385877;;25;;true;;2434420
Violeta Acosta;;2010771253;;35;;false;;4254496
Fernando Moreno;;2053299994;;57;;true;;9373068
Marcela Giraldo;;2009576017;;57;;false;;3068816
Liliana Jaramillo;;2008024125;;44;;true;;8164526
Gabriela Rojas;;2094411318;;36;;false;;1911650
Cristian Bonilla;;2019912841;;25;;false;;2246384
Miguel Ortiz;;2060855809;;37;;false;;8082752
Marcela Cabrera;;2014164586;;37;;false;;4019170
Teresa Ospina;;2045848421;;45;;false;;2219159
Esteban Giraldo;;2059282140;;52;;false;;8502093
Felipe Rojas;;2014954233;;28;;false;;4010073
Mauricio Moreno;;2040106833;;39;;true;;1116357
Teresa Castaño;;2029030980;;29;;true;;8579747
Esteban Cardenas;;2085017734;;46;;true;;8368369
Jorge Diaz;;2021048363;;57;;false;;7201183
Laura Montoya;;2042006625;;30;;false;;2385603
Claudia Moreno;;2018528690;;35;;true;;3230692
Tatiana Ortiz;;2073199476;;40;;false;;9673684
Lucrecia Aguilar;;2076694970;;58;;true;;1128337
Alfredo Duarte;;2016695776;;35;;true;;2494117
Sebastian Molina;;2071154795;;38;;true;;3767846
Fernando Rivera;;2057578607;;51;;true;;5207494
Paola Moreno;;2057954130;;43;;false;;757172
Andres Giraldo;;2081529467;;31;;true;;7448049
Sebastian Ramirez;;2065619013;;45;;false;;1890824
Rafael Murillo;;2046712312;;43;;false;;9792669
Sandra Moreno;;2058898399;;51;;true;;8945234
Gabriela Franco;;2097559158;;47;;false;;9262565
Lorena Giraldo;;2082092497;;55;;true;;3052824
Rosa Mendez;;2090529883;;36;;false;;8484675
Ana Sanchez;;2076281552;;56;;true;;6708000
Lorena Vega;;2079962858;;48;;true;;9674375
Javier Acosta;;2029654287;;27;;true;;6636340
Javier Mendez;;2040555043;;31;;true;;8773916
Laura Lara;;2039336982;;31;;true;;1184765
Paula Rios;;2048175302;;39;;true;;1908019
Esteban Ortiz;;2001895601;;35;;false;;6461766
Teresa Bautista;;2039879395;;33;;false;;5983025
Andres Zapata;;2016563536;;56;;false;;1286020
Alicia Martinez;;2059483746;;50;;false;;9564740
Carlos Cabrera;;2016074078;;30;;false;;2512562
Tatiana Moreno;;2087210327;;41;;false;;2014434
Fernando Franco;;2051460497;;45;;true;;8565438
Silvia Montoya;;2019717751;;44;;false;;2403663
Sebastian Bonilla;;2002043197;;30;;false;;4703597
Javier Ruiz;;2058799191;;54;;true;;7387665
Sandra Murillo;;2076739035;;39;;true;;5645225
Carmen Castillo;;2051819035;;39;;true;;3663342
Claudia Murillo;;2089158824;;35;;true;;5889020
Marcela Mendez;;2069585350;;38;;true;;6937541
Jorge Herrera;;2046086846;;37;;false;;1541843
Lucrecia Rojas;;2026251046;;37;;true;;1080012
Fernando Montoya;;2040158525;;48;;true;;6004274
Lorena Paredes;;2010415973;;31;;true;;5557733
Laura Cano;;2003839244;;46;;true;;5394071
Veronica Prieto;;2077910433;;60;;true;;1512978
Beatriz Lopez;;2006958686;;45;;true;;9993847
Roberto Moreno;;2075715525;;57;;true;;7560145
Roberto Castro;;2056713485;;36;;true;;6861348
Violeta Castaño;;2000799237;;52;;true;;5574265
Adriana Lara;;2013391031;;32;;true;;6157911
Teresa Torres;;2096336722;;41;;true;;1650491
