nombre;;identificacion;;edad;;embargado;;salario
Beatriz Rodriguez;;2073724414;;54;;false;;5379867
Lucrecia Robledo;;2059509830;;32;;true;;3733961
Ricardo Herrera;;2080280918;;57;;true;;6093165
Manuel Arias;;2066594762;;47;;false;;1200119
Rosa Moreno;;2072331800;;56;;true;;1184338
Camila Moreno;;2098748049;;50;;true;;1039692
Raquel Castro;;2081294523;;52;;false;;3077095
Hernan Ruiz;;2058439879;;59;;true;;4194319
Oscar Giraldo;;2069129960;;27;;false;;6723973
Claudia Herrera;;2008939715;;34;;true;;2152389
Valentina Vega;;2037425044;;42;;true;;3900992
Mauricio Castro;;2016476249;;56;;true;;4303558
Mariana Quiroz;;2056103232;;50;;true;;7864629
Rafael Hernandez;;2075900668;;37;;false;;4847441
Luis Beltran;;2033896431;;45;;true;;1320873
Tatiana Paredes;;2056271678;;31;;false;;3784903
Catalina Moreno;;2057107218;;41;;false;;9829628
Cristian Velasquez;;2021224657;;54;;false;;4130958
Mauricio Vega;;2062272873;;46;;false;;3375715
Luis Mendez;;2067762256;;46;;true;;9812637
Luis Franco;;2021810361;;27;;true;;7583493
Camila Lara;;2090339918;;31;;false;;5306951
Diana Ramirez;;2066661380;;29;;true;;3301388
Carmen Duarte;;2065176761;;46;;false;;7996778
Ricardo Montoya;;2077182952;;57;;false;;1935488
Jose Giraldo;;2013545558;;40;;false;;3219848
Monica Herrera;;2019122493;;27;;true;;5110086
Angela Rios;;2009427626;;53;;true;;7776511
Rafael Gallego;;2098521461;;41;;false;;7014295
Patricia Salazar;;2076243368;;31;;true;;7841330
Diana Vega;;2089741915;;29;;true;;8881667
Jose Ruiz;;2099558760;;29;;true;;1210768
Lucrecia Robledo;;2020972045;;47;;false;;3443571
Tatiana Ruiz;;2082584721;;36;;false;;9188604
Paula Moreno;;2097148013;;60;;false;;8229197
Diana Castro;;2016044357;;49;;false;;5641087
Gabriela Beltran;;2035177633;;49;;false;;8609930
Ricardo Castillo;;2008224970;;45;;true;;2570070
Carmen Paredes;;2019956263;;38;;false;;3888241
Catalina Garcia;;2004943954;;29;;true;;2390245
Cristian Murillo;;2015364143;;58;;true;;8616329
Victor Rios;;2001215751;;34;;false;;7435001
Cesar Ruiz;;2059349716;;58;;false;;4466726
Roberto Ortiz;;2053470593;;39;;true;;3468223
Samuel Salazar;;2036830466;;36;;false;;736528
Adriana Diaz;;2030917968;;49;;true;;5284779
Mauricio Ortiz;;2068389122;;49;;true;;731835
Teresa Rios;;2078408085;;31;;false;;7256088
Ivan Ramirez;;2096969916;;34;;true;;3631717
Mariana Moreno;;2051167437;;60;;true;;3702336
Victor Cabrera;;2094096622;;55;;false;;4330971
Ricardo Beltran;;2079328365;;33;;true;;9647082
Rodrigo Valencia;;2070873949;;36;;false;;1910567
Luis Ramirez;;2043577891;;41;;false;;7219213
Teresa Ospina;;2053972352;;38;;true;;1134023
Monica Salazar;;2043022423;;34;;true;;4371158
Hernan Castro;;2056186613;;60;;true;;3816181
Cesar Paredes;;2070554867;;43;;true;;2632299
Alicia Franco;;2047439529;;32;;true;;8371190
Silvia Bautista;;2088936792;;31;;true;;9581495
Rosa Salazar;;2015129080;;51;;false;;5374022
Rafael Munoz;;2001921622;;59;;true;;7612730
Luisa Ortiz;;2068149118;;37;;false;;9602133
Luis Lara;;2089949856;;57;;true;;4913881
Camila Cabrera;;2072153460;;30;;true;;3751686
Fernando Castro;;2078562403;;53;;false;;3714272
Felipe Acosta;;2000822496;;50;;false;;2057601
Carlos Sanchez;;2084457410;;51;;true;;6645743
Monica Vega;;2087786580;;26;;true;;9537186
Carmen Zapata;;2080826798;;41;;false;;3672055
Adriana Rios;;2095842117;;32;;true;;1644615
Tatiana Moreno;;2062461345;;25;;true;;6797634
Claudia Aguilar;;2002992895;;41;;true;;1204274
Fernando Hernandez;;2022825039;;54;;true;;2466856
Paula Lopez;;2016250211;;52;;true;;6932636
Liliana Jimenez;;2055365512;;33;;true;;3234073
Valentina Franco;;2021257796;;32;;true;;8633894
Sandra Moreno;;2031557438;;48;;false;;1805754
Camila Mendez;;2060055045;;50;;true;;9657843
Jose Valencia;;2006418982;;53;;false;;7268799
Pedro Paredes;;2001044782;;31;;false;;5249359
Paola Salazar;;2041912300;;31;;false;;6126428
Felipe Molina;;2098510971;;34;;true;;3776704
Victor Montoya;;2072138960;;58;;false;;1413736
Mariana Rivera;;2003135951;;26;;false;;7109726
Victor Mendez;;2087232314;;41;;false;;3220242
Monica Cardenas;;2008365810;;28;;false;;7254861
Oscar Hernandez;;2079089198;;33;;false;;9178674
Diana Gutierrez;;2092595495;;31;;true;;968069
Cesar Castaño;;2090873447;;53;;true;;9634535
Claudia Martinez;;2064866869;;54;;false;;6441918
Claudia Lopez;;2001173124;;50;;true;;3206930
Silvia Prieto;;2068535069;;57;;false;;2046092
Roberto Torres;;2054506783;;43;;false;;3687747
Ivan Aguilar;;2064753988;;55;;false;;9824160
Monica Quiroz;;2038827685;;58;;false;;5005042
Gustavo Acosta;;2085544536;;49;;false;;3428476
Juan Ramirez;;2043968737;;50;;true;;5564167
Valentina Lopez;;2061253423;;54;;true;;3411695
Felipe Acosta;;2097125394;;55;;true;;5806491
