nombre;;identificacion;;edad;;embargado;;salario
Monica Torres;;2040766371;;46;;true;;7557026
Catalina Arango;;2005175241;;59;;true;;2346872
Sandra Vargas;;2075395563;;56;;false;;9465801
Luis Cardenas;;2047457240;;34;;true;;1407663
Eduardo Lopez;;2040064643;;44;;true;;1851930
Liliana Lara;;2003700266;;54;;false;;9646478
Jose Munoz;;2038032844;;50;;false;;4846203
Mariana Arias;;2050853496;;40;;true;;2607448
Samuel Martinez;;2035855913;;37;;true;;754525
Cesar Castillo;;2098895982;;50;;false;;5587056
Jose Rivera;;2045861390;;36;;false;;9270019
Diego Fernandez;;2095241545;;40;;false;;1047158
Beatriz Vargas;;2039687423;;48;;true;;8989210
Patricia Ruiz;;2016947004;;47;;true;;715624
Luisa Garcia;;2055282886;;55;;true;;2689611
Ivan Ruiz;;2048653395;;44;;false;;6352275
Rodrigo Salazar;;2046043141;;52;;true;;3079954
Alicia Ramirez;;2080249537;;37;;false;;3148576
Eduardo Molina;;2086181791;;27;;false;;9796741
Diego Zapata;;2047448143;;41;;false;;5813902
Alonso Torres;;2006414471;;35;;true;;3326404
Patricia Rodriguez;;2010395089;;58;;false;;3285199
Luis Montoya;;2090822292;;28;;false;;4806016
Jorge Gomez;;2051436785;;42;;true;;9912013
Victor Rios;;2061225785;;46;;false;;7018743
Mauricio Quiroz;;2093060879;;32;;false;;9799192
Ana Robledo;;2048381270;;49;;true;;4735158
Carmen Rivera;;2078364496;;56;;false;;2163101
Angela Bautista;;2062073306;;59;;true;;1569144
Sebastian Lara;;2082713821;;26;;false;;2440276
Luis Mendez;;2090324209;;58;;true;;2231979
Hector Cabrera;;2041676883;;51;;true;;8284772
Angela Gutierrez;;2083046456;;34;;false;;7565470
Sandra Lopez;;2052129428;;31;;true;;6983892
Pedro Cabrera;;2031256754;;25;;true;;6253302
Hector Rios;;2071556358;;25;;true;;5004129
Monica Salazar;;2067751146;;56;;true;;8073111
Sebastian Zapata;;2058146973;;36;;false;;1524175
Victor Castro;;2014720341;;45;;true;;9839440
Jose Torres;;2008133127;;60;;false;;9243591
Luisa Diaz;;2043327462;;54;;true;;2652236
Ricardo Vega;;2070920495;;26;;true;;1292719
Ricardo Munoz;;2021775323;;57;;false;;7151374
Eduardo Giraldo;;2079318880;;37;;true;;1092196
Liliana Prieto;;2035889578;;45;;false;;9764746
Ivan Ortiz;;2013867995;;45;;false;;6064630
Liliana Torres;;2068793131;;39;;false;;8659450
Carmen Arias;;2052046931;;26;;true;;5384461
Santiago Lopez;;2024031529;;43;;false;;2440463
Felipe Lara;;2071232003;;51;;false;;9066591
Julia Moreno;;2084409589;;40;;true;;861336
Lorena Ospina;;2040610395;;28;;true;;2021092
Victor Arango;;2076231530;;27;;false;;1950493
Liliana Diaz;;2092488426;;25;;false;;4099813
Felipe Arango;;2003028778;;47;;false;;9049182
Carmen Herrera;;2013598816;;51;;true;;9289942
Carmen Munoz;;2040981125;;25;;false;;6430998
Liliana Lara;;2021207047;;42;;true;;3671584
Luisa Moreno;;2026601817;;56;;true;;7732763
Julia Diaz;;2005839778;;37;;false;;1690490
Felipe Diaz;;2090060886;;28;;false;;5776291
Nathalia Castro;;2055372838;;51;;false;;7357702
Hernan Cabrera;;2076333756;;49;;true;;2637200
Gabriel Prieto;;2051830099;;37;;false;;5196462
Claudia Velasquez;;2066115786;;48;;true;;1976551
Rafael Prieto;;2018409576;;36;;false;;829694
Hector Torres;;2044992721;;26;;false;;4280224
Liliana Mendez;;2042947929;;56;;true;;6992594
Diego Torres;;2083493882;;45;;true;;1859585
Silvia Salazar;;2025448095;;58;;false;;8703081
Camila Garcia;;2027491215;;40;;true;;1232001
Marcela Gomez;;2074786963;;56;;false;;3161905
Felipe Fernandez;;2043604788;;44;;false;;9441369
Ana Rodriguez;;2060649704;;42;;false;;2923483
Ricardo Herrera;;2067647931;;44;;true;;7659313
Sebastian Munoz;;2046925639;;51;;false;;5577528
Carmen Gallego;;2050839180;;28;;false;;5779746
Samuel Ruiz;;2046382769;;25;;true;;7834271
Juan Gallego;;2046347239;;26;;false;;4537155
Rodrigo Zapata;;2082995726;;44;;true;;9671207
Beatriz Paredes;;2087426945;;38;;false;;7199592
Fernando Gutierrez;;2046528112;;55;;true;;3713701
Victor Cardenas;;2087780933;;32;;true;;4785979
Sebastian Diaz;;2051985215;;50;;true;;3324930
Rodrigo Sanchez;;2021370434;;53;;false;;896372
Camila Prieto;;2010309324;;60;;false;;8576068
Eduardo Molina;;2098368356;;54;;true;;9655756
Violeta Ruiz;;2005561388;;58;;true;;1224936
Laura Molina;;2032060600;;40;;false;;7494821
Gabriela Castro;;2085009668;;60;;false;;9742349
Juan Garcia;;2046438899;;60;;true;;704090
Manuel Torres;;2077800745;;31;;false;;2778542
Felipe Bonilla;;2061013220;;58;;true;;2990525
Rosa Vega;;2090230986;;35;;true;;5007610
Adriana Castro;;2049275868;;25;;false;;7438107
Oscar Diaz;;2081562164;;59;;false;;8758429
Monica Diaz;;2099969008;;32;;false;;4813574
Samuel Vega;;2020015593;;32;;true;;7286994
Marta Ruiz;;2084122493;;46;;false;;3178126
Valentina Gallego;;2024397122;;36;;false;;6849141
