nombre;;identificacion;;edad;;embargado;;salario
Lorena Fernandez;;2024355148;;27;;true;;9249450
Paola Cabrera;;2018334981;;48;;false;;2298720
Lorena Munoz;;2034322148;;39;;true;;6546477
Javier Robledo;;2042101701;;56;;true;;9652155
Nathalia Salazar;;2086965437;;33;;false;;9791860
Hernan Lara;;2055625140;;43;;true;;5846873
Tatiana Aguilar;;2000672020;;50;;false;;6750304
Beatriz Castro;;2003764251;;51;;true;;3160518
Patricia Ruiz;;2031205984;;30;;true;;1519233
Ana Bonilla;;2099687904;;60;;false;;8813150
Pedro Diaz;;2039522535;;51;;false;;4453662
Luis Ospina;;2016827128;;29;;false;;9761084
Alfredo Murillo;;2009693952;;28;;false;;2479864
Cristian Beltran;;2019295531;;50;;false;;9884788
Catalina Bautista;;2049681519;;49;;true;;8590801
Lucrecia Ospina;;2059324957;;56;;false;;5997009
Liliana Jaramillo;;2038329110;;51;;true;;8884772
Ricardo Cano;;2082091187;;54;;true;;9234592
Catalina Diaz;;2021141732;;60;;false;;7514312
Santiago Montoya;;2040271903;;59;;true;;6280566
Teresa Montoya;;2025463748;;47;;true;;4960706
Victor Arias;;2000444661;;27;;false;;8467714
Mauricio Ramirez;;2011902712;;29;;true;;5774156
Luis Diaz;;2093778329;;25;;true;;5522794
Luis Ruiz;;2072513465;;50;;true;;3887092
Miguel Vega;;2023684913;;50;;false;;5142881
Liliana Arango;;2025934323;;27;;false;;8715352
Mariana Vargas;;2051463083;;38;;true;;4561636
Alonso Molina;;2052420949;;28;;false;;2375620
Samuel Moreno;;2062388167;;29;;true;;4566816
Jose Lara;;2016912481;;52;;false;;3333397
Carlos Giraldo;;2080158120;;51;;false;;1201562
Raquel Gallego;;2030472264;;56;;false;;5699020
Valentina Ospina;;2048208945;;25;;true;;7992528
Esteban Cardenas;;2065612132;;55;;true;;2408448
Eduardo Cardenas;;2085289263;;37;;true;;1742281
Tatiana Zapata;;2054333367;;34;;true;;8596040
Monica Montoya;;2059177223;;59;;true;;1670540
Rodrigo Cano;;2067044167;;47;;true;;6367555
Ivan Moreno;;2021092399;;58;;false;;1238256
Julia Montoya;;2073070718;;42;;true;;1968733
Catalina Acosta;;2045317045;;35;;true;;7912251
Felipe Giraldo;;2050000123;;36;;false;;6502486
Carlos Vega;;2024115192;;40;;false;;9894284
Gustavo Aguilar;;2009071174;;26;;false;;8557000
Julia Robledo;;2098439260;;45;;false;;9757138
Laura Giraldo;;2090474191;;29;;true;;7586904
Pedro Montoya;;2084064686;;58;;true;;8878470
Rosa Gallego;;2081762736;;54;;false;;3706472
Alfredo Cardenas;;2094643344;;42;;false;;3284111
Diana Montoya;;2049950292;;49;;true;;5755613
Felipe Prieto;;2035964322;;45;;true;;779118
Rafael Paredes;;2071371486;;59;;false;;5617245
Raquel Paredes;;2031286230;;32;;true;;9062331
Luis Castro;;2011715244;;60;;true;;1349485
Oscar Torres;;2012243752;;58;;false;;8403589
Cesar Castro;;2071357781;;59;;true;;8262294
Ricardo Gallego;;2056173928;;49;;true;;8769459
Ricardo Quiroz;;2044133091;;45;;true;;8619671
Patricia Paredes;;2067798547;;26;;true;;9628237
Gabriela Jimenez;;2034878421;;36;;true;;5209623
Ana Hernandez;;2025218645;;41;;true;;5147210
Monica Ospina;;2040398709;;52;;true;;2062088
Tatiana Moreno;;2032695356;;35;;true;;6450699
Monica Bonilla;;2071768515;;49;;false;;1077815
Javier Garcia;;2079677605;;34;;true;;6367263
Rodrigo Mendez;;2006421241;;55;;true;;4435400
Luisa Rojas;;2036585307;;58;;false;;7813505
Nathalia Ramirez;;2056723867;;56;;false;;4532244
Gabriel Bonilla;;2021545164;;52;;false;;2922986
Marta Quiroz;;2049080038;;56;;true;;4639249
Raquel Lopez;;2093021890;;40;;false;;7625222
Gloria Moreno;;2076107029;;26;;false;;9782751
Valentina Moreno;;2009037176;;46;;true;;2877208
Paula Gallego;;2086582263;;58;;true;;7784517
Rodrigo Mejia;;2099214888;;32;;false;;3167505
Liliana Beltran;;2097584923;;46;;false;;8633650
Julia Fernandez;;2064965893;;27;;true;;7827109
Catalina Diaz;;2098898326;;57;;true;;4308558
Luis Castaño;;2023902480;;33;;false;;4991486
Alfredo Giraldo;;2035110623;;35;;true;;6687698
Gustavo Castro;;2087820628;;26;;false;;8010515
Paola Hernandez;;2015645427;;58;;true;;1328046
Hector Ruiz;;2028997128;;60;;true;;5008916
Fernando Diaz;;2068394158;;47;;true;;9943473
Javier Salazar;;2013590336;;32;;true;;8333886
Silvia Ramirez;;2030192148;;43;;true;;2959151
Fernando Ortiz;;2048078010;;25;;false;;6993302
Luisa Arias;;2026896554;;36;;false;;8801547
Luis Molina;;2091027027;;52;;true;;795468
Alfredo Ramirez;;2016419291;;52;;false;;8891736
Teresa Giraldo;;2005213177;;26;;false;;6183541
Sandra Moreno;;2084218613;;32;;false;;4536435
Veronica Acosta;;2014669316;;58;;true;;6426345
Beatriz Arias;;2086685465;;47;;false;;8698788
Ana Torres;;2007787767;;52;;false;;4352681
Rosa Rivera;;2001175369;;44;;false;;5044033
Andres Rodriguez;;2005779800;;48;;false;;5596323
Ivan Giraldo;;2019684944;;49;;true;;3912485
Jorge Castro;;2049028164;;34;;true;;7399295
