nombre;;identificacion;;edad;;embargado;;salario
Felipe Ruiz;;2055146634;;37;;false;;6343467
Marta Lara;;2002534130;;44;;false;;6538780
Rafael Moreno;;2042318396;;33;;false;;1472798
Paola Hernandez;;2043025941;;34;;false;;8361311
Paula Mendez;;2068468184;;28;;false;;8828373
Teresa Rodriguez;;2074962070;;30;;true;;2502201
Silvia Cano;;2068070818;;59;;false;;8299961
Marcela Castillo;;2037930630;;56;;false;;6331031
Camila Munoz;;2018703960;;49;;true;;3487564
Sandra Bonilla;;2058666813;;48;;false;;5120236
Eduardo Murillo;;2066822464;;50;;false;;6206037
Fernando Vega;;2008816213;;31;;false;;2513831
Marta Jimenez;;2013521573;;28;;true;;5050211
Oscar Moreno;;2040567309;;33;;true;;7035040
Carmen Lopez;;2031034763;;26;;true;;1191753
Beatriz Cano;;2071746543;;54;;false;;898423
Alonso Diaz;;2070222255;;26;;true;;8750268
Diego Castillo;;2096126601;;51;;false;;6450035
Felipe Castillo;;2037982548;;28;;true;;8285546
Hector Mendez;;2067274544;;33;;false;;1064713
Ana Herrera;;2037307458;;26;;false;;5647639
Cristian Giraldo;;2028225960;;42;;true;;8252707
Marcela Bautista;;2092532057;;43;;true;;8466631
Patricia Munoz;;2046359509;;58;;false;;4239501
Cesar Valencia;;2031651392;;37;;true;;4180994
Lucrecia Herrera;;2020317770;;59;;false;;8867247
Camila Rodriguez;;2032620601;;43;;true;;2522858
Carlos Arias;;2082213837;;58;;true;;5523971
Luis Quiroz;;2017251246;;60;;true;;8648079
Luis Franco;;2062206172;;57;;true;;2621886
Eduardo Lopez;;2021812611;;29;;true;;6695090
Ricardo Castillo;;2029493203;;29;;false;;7313665
Hector Martinez;;2078071469;;43;;false;;6574424
Esteban Castro;;2081251978;;55;;false;;8875819
Eduardo Salazar;;2006339672;;37;;false;;8007253
Jorge Paredes;;2078624442;;54;;false;;6090755
Veronica Lara;;2018188890;;57;;false;;9479195
Sandra Franco;;2047500330;;30;;true;;6569164
Diana Munoz;;2061755928;;43;;true;;9293549
Diana Aguilar;;2076463130;;33;;false;;7803230
Carmen Moreno;;2023510961;;38;;true;;4479158
Ricardo Castro;;2060156569;;36;;false;;2527382
Angela Valencia;;2058567265;;32;;false;;5020712
Beatriz Cabrera;;2019145997;;37;;true;;2914654
Felipe Quiroz;;2089773845;;60;;false;;4229669
Samuel Mejia;;2069690671;;43;;true;;4835779
Felipe Castillo;;2075223476;;58;;true;;4429424
Miguel Rodriguez;;2099547833;;60;;false;;8109554
Adriana Vargas;;2077445290;;45;;false;;9153248
Teresa Ortiz;;2045370231;;33;;false;;5370408
Lucrecia Bautista;;2000983424;;46;;true;;4136173
Jorge Garcia;;2007827027;;43;;true;;3072083
Oscar Salazar;;2038651633;;47;;true;;1846693
Luisa Mendez;;2055315638;;29;;false;;6287437
Diana Ortiz;;2040306636;;53;;false;;4650740
Lorena Molina;;2040257564;;25;;true;;4982409
Adriana Montoya;;2027494500;;35;;true;;3593981
Carlos Vargas;;2079735561;;34;;false;;7113653
Julia Ortiz;;2074812816;;47;;true;;3968134
Marta Cano;;2014694325;;33;;false;;2935093
Valentina Vega;;2028906851;;31;;true;;2438218
Miguel Cano;;2082905225;;51;;true;;4720794
Mauricio Arias;;2003166153;;37;;true;;1705533
Ana Montoya;;2054478594;;37;;true;;9204901
Gustavo Gutierrez;;2027098098;;55;;true;;9555240
Mauricio Giraldo;;2077107710;;52;;false;;4131294
Carlos Montoya;;2052896314;;53;;true;;6894501
Mariana Vega;;2006124830;;60;;false;;5264239
Raquel Castillo;;2012570188;;28;;false;;3451811
Diana Rios;;2093864252;;59;;false;;7110164
Patricia Acosta;;2037846573;;44;;true;;9478992
Alfredo Ospina;;2060842930;;31;;true;;7450063
Luis Moreno;;2069375352;;52;;false;;5538755
Victor Bautista;;2036306163;;47;;true;;4989422
Valentina Moreno;;2064541936;;57;;false;;8911613
Marcela Vega;;2036715914;;55;;true;;9834985
Adriana Zapata;;2074297072;;58;;true;;7241479
Carlos Vega;;2009286245;;35;;true;;3326078
Paola Moreno;;2034103306;;41;;true;;837203
Ana Lara;;2012857436;;34;;true;;5674861
Ivan Zapata;;2085149716;;55;;true;;4934313
Jorge Ortiz;;2051306225;;46;;false;;4662099
Roberto Bautista;;2063931937;;48;;false;;4767135
Felipe Salazar;;2061345303;;46;;true;;2988919
Alfredo Prieto;;2062356200;;25;;false;;1017541
Carmen Mejia;;2082559546;;52;;true;;5221209
Jose Ospina;;2005773222;;57;;true;;1549797
Ivan Acosta;;2004584668;;36;;true;;1833955
Carlos Arango;;2008784455;;40;;true;;6507945
Hector Jaramillo;;2009629769;;40;;false;;3619355
Ivan Duarte;;2097810372;;48;;true;;8385723
Mauricio Ortiz;;2025079797;;51;;false;;1814752
Sandra Ospina;;2088102919;;40;;true;;3353656
Marta Rios;;2072806217;;55;;true;;5647475
Veronica Bautista;;2067816008;;31;;true;;3784439
Ricardo Cardenas;;2086031228;;44;;true;;5828654
Javier Beltran;;2002971815;;25;;false;;7258281
Julia Torres;;2049112332;;29;;false;;2014847
Veronica Ortiz;;2059384040;;53;;false;;5802192
Hector Martinez;;2084780963;;27;;true;;7548233
