nombre;;identificacion;;edad;;embargado;;salario
Carlos Gallego;;2034324415;;46;;false;;4768483
Pedro Arango;;2019191791;;26;;false;;2867564
Hernan Gomez;;2014547159;;43;;true;;6807480
Rosa Duarte;;2010949657;;57;;true;;3608250
Ana Cano;;2056580711;;31;;true;;7430216
Lorena Franco;;2038359959;;55;;false;;1240338
Luisa Ramirez;;2089580729;;45;;true;;7651289
Luis Lopez;;2021490221;;25;;true;;2070655
Carlos Valencia;;2019582237;;54;;false;;7251351
Carlos Hernandez;;2041449343;;60;;false;;2262879
Valentina Jimenez;;2007841432;;35;;true;;2812272
Gabriel Bautista;;2041455050;;34;;true;;2926604
Roberto Prieto;;2084534207;;45;;false;;5757379
Felipe Prieto;;2075460458;;41;;true;;4405727
Tatiana Torres;;2064371214;;34;;false;;4492297
Esteban Sanchez;;2043835660;;35;;false;;4326427
Rodrigo Prieto;;2081313232;;49;;true;;5279968
Hernan Montoya;;2093812852;;57;;false;;6309042
Felipe Vargas;;2045161258;;35;;false;;4898954
Beatriz Cabrera;;2053383461;;58;;false;;3354973
Julia Murillo;;2001653754;;30;;false;;7626050
Fernando Rios;;2035235712;;54;;false;;8416650
Javier Herrera;;2078223093;;48;;false;;8232563
Hector Ramirez;;2044564761;;44;;false;;2593495
Luisa Castaño;;2013513955;;38;;true;;4656601
Gustavo Torres;;2041943902;;26;;false;;1915627
Rosa Robledo;;2022066244;;37;;false;;829325
Liliana Salazar;;2067172622;;42;;false;;9964359
Hernan Jimenez;;2095268576;;29;;false;;5556782
Patricia Rodriguez;;2024693098;;26;;false;;6762383
Beatriz Zapata;;2025648227;;58;;true;;3615158
Paula Jaramillo;;2085115482;;37;;true;;9169446
Claudia Arias;;2048706660;;56;;false;;4402029
Alonso Giraldo;;2061943242;;41;;false;;7645666
Valentina Gomez;;2015988388;;51;;true;;5630007
Diego Herrera;;2030362203;;50;;true;;3430519
Jorge Mendez;;2050085134;;55;;true;;9869868
Rodrigo Moreno;;2074018318;;49;;true;;2071145
Carmen Rios;;2005749829;;60;;false;;7181643
Luis Velasquez;;2058090041;;31;;true;;8974107
Felipe Castro;;2093741758;;37;;false;;5768871
Alicia Lopez;;2008079160;;34;;true;;5575778
Diego Robledo;;2011985870;;39;;true;;9492032
Silvia Vargas;;2005196966;;31;;false;;9680738
Ana Mejia;;2086552402;;42;;true;;7241150
Alfredo Montoya;;2015121643;;47;;true;;6444540
Sandra Cardenas;;2047217561;;36;;true;;8327102
Samuel Beltran;;2029504589;;36;;false;;1194202
Claudia Duarte;;2030146861;;31;;false;;5237742
Jose Velasquez;;2026839723;;34;;false;;4867721
Hector Velasquez;;2061605468;;39;;false;;4013584
Beatriz Cardenas;;2066161294;;52;;false;;6950906
Gustavo Acosta;;2036913783;;38;;false;;704525
Miguel Sanchez;;2073169633;;43;;true;;2805413
Hernan Zapata;;2010731159;;29;;false;;6357246
Manuel Ramirez;;2026434911;;37;;false;;1878440
Teresa Montoya;;2057510488;;60;;true;;3312904
Carlos Ortiz;;2077553951;;37;;false;;6722837
Gustavo Murillo;;2000153868;;46;;true;;2547331
Sandra Lara;;2009651521;;56;;false;;6050500
Silvia Martinez;;2039819313;;32;;true;;8752458
Carlos Castro;;2012964372;;42;;true;;4888192
Sandra Herrera;;2083198705;;59;;false;;6950908
Patricia Cano;;2056003967;;48;;false;;5461210
Alicia Garcia;;2056070886;;49;;false;;6868913
Silvia Gutierrez;;2033113693;;48;;false;;2430214
Patricia Beltran;;2014964445;;31;;true;;907552
Rodrigo Gallego;;2066677557;;35;;true;;6115286
Sebastian Giraldo;;2018940121;;35;;true;;3391803
Marcela Moreno;;2049641583;;43;;false;;3855539
Teresa Salazar;;2090801429;;55;;true;;8809196
Catalina Diaz;;2019218700;;39;;true;;2063436
Andres Cabrera;;2017189305;;41;;false;;5952104
Andres Gutierrez;;2095011161;;60;;true;;3328931
Gloria Moreno;;2015663884;;56;;false;;8217278
Teresa Rojas;;2084499186;;46;;true;;968746
Hector Torres;;2029864767;;30;;true;;1343429
Victor Diaz;;2081439402;;48;;true;;9846940
Manuel Castaño;;2071060528;;44;;true;;982167
Mauricio Castaño;;2026650116;;26;;false;;5466580
Catalina Beltran;;2021425661;;27;;false;;5121592
Rafael Lopez;;2056343018;;43;;false;;6463593
Mauricio Montoya;;2038560578;;34;;true;;4020903
Paula Velasquez;;2058634553;;32;;true;;3373647
Ana Gomez;;2041229841;;45;;true;;6092041
Manuel Giraldo;;2004955314;;27;;true;;1703105
Patricia Garcia;;2033041024;;28;;true;;4803709
Ricardo Beltran;;2007645792;;44;;true;;3951085
Catalina Molina;;2051236982;;54;;false;;7264378
Felipe Vega;;2098133984;;49;;true;;1158154
Sandra Vargas;;2014464634;;31;;false;;6549081
Claudia Lara;;2016073003;;48;;true;;8988836
Luisa Molina;;2053260041;;34;;true;;2827776
Gloria Ospina;;2091025815;;58;;false;;2651309
Luisa Paredes;;2030681446;;59;;true;;8534097
Angela Zapata;;2060714763;;31;;true;;7706696
Ricardo Jaramillo;;2084636099;;45;;false;;999003
Hector Ramirez;;2081718505;;38;;true;;1551194
Liliana Garcia;;2038595450;;29;;false;;9972256
Valentina Mendez;;2079347000;;51;;true;;1374672
