nombre;;identificacion;;edad;;embargado;;salario
Diego Rios;;2074407381;;47;;false;;5680673
Rosa Montoya;;2087960475;;43;;true;;5197225
Gloria Cano;;2014218433;;38;;false;;5384877
Victor Bonilla;;2012349565;;42;;false;;9577729
Fernando Salazar;;2056990764;;60;;true;;6417715
Diana Herrera;;2081327777;;33;;true;;2271440
Gustavo Castro;;2074596529;;25;;false;;1756956
Gustavo Rivera;;2001505088;;25;;false;;8717184
Violeta Montoya;;2060370418;;60;;true;;2384713
Beatriz Murillo;;2085531049;;27;;false;;7462533
Beatriz Cardenas;;2066251299;;45;;true;;1223682
Oscar Diaz;;2039918638;;34;;true;;3887629
Rafael Murillo;;2022453479;;44;;true;;7333948
Adriana Munoz;;2005766281;;55;;true;;1407431
Santiago Ramirez;;2039529734;;58;;true;;7204025
Eduardo Herrera;;2015751518;;31;;true;;4842016
Hernan Moreno;;2021507427;;49;;true;;3516136
Jose Vargas;;2060313894;;56;;false;;5308672
Rodrigo Salazar;;2017202412;;50;;true;;5443617
Sebastian Murillo;;2066758888;;54;;true;;8587239
Angela Quiroz;;2006173300;;31;;true;;3840370
Carlos Zapata;;2092641679;;31;;true;;3049363
Gabriel Cano;;2003519397;;31;;false;;8165567
Alonso Ortiz;;2003499782;;25;;false;;7307512
Lucrecia Vega;;2073567614;;33;;true;;1859936
Manuel Rios;;2078219456;;41;;false;;1255433
Violeta Ramirez;;2073179093;;46;;false;;4751302
Gustavo Torres;;2020767440;;49;;true;;7005188
Miguel Robledo;;2024674925;;43;;true;;6986991
Oscar Robledo;;2063900810;;38;;true;;2061567
Ricardo Rojas;;2065248815;;35;;false;;9896897
Juan Prieto;;2021216828;;29;;true;;6786905
Hernan Ospina;;2083280602;;58;;false;;1711858
Paula Castillo;;2082516076;;34;;false;;1111286
Luis Castro;;2092554954;;26;;true;;5872509
Paola Giraldo;;2054235831;;38;;false;;9102074
Diana Vargas;;2051251402;;54;;true;;1406825
Claudia Gutierrez;;2077413323;;39;;true;;6893402
Julia Arias;;2086567413;;37;;true;;8954111
Victor Salazar;;2027879482;;39;;true;;7707387
Lucrecia Quiroz;;2094961372;;45;;false;;2700781
Andres Jaramillo;;2027696772;;56;;false;;3395869
Paula Mendez;;2027748053;;60;;false;;1562792
Beatriz Duarte;;2068951016;;36;;true;;9133705
Mauricio Munoz;;2005822440;;51;;false;;2048461
Cristian Quiroz;;2015519045;;32;;false;;2747297
Marta Castillo;;2051099774;;55;;false;;3157053
Hernan Ortiz;;2093054148;;25;;true;;7618899
Roberto Franco;;2048161433;;41;;false;;6984007
Miguel Ortiz;;2006896157;;58;;true;;1821123
Teresa Moreno;;2087126710;;29;;false;;2082626
Diego Cano;;2089370447;;25;;false;;4571691
Esteban Montoya;;2064699669;;57;;true;;6361003
Ricardo Bautista;;2035946947;;30;;false;;4288833
Pedro Gomez;;2047743744;;53;;false;;8266914
Rodrigo Moreno;;2046905140;;39;;true;;3673048
Hernan Ortiz;;2066634352;;44;;true;;2591118
Violeta Rivera;;2097215686;;58;;true;;1960461
Beatriz Giraldo;;2098586713;;30;;false;;6938262
Gabriela Zapata;;2010142532;;49;;true;;4655073
Nathalia Bautista;;2050754905;;33;;true;;6860085
Beatriz Rios;;2034758465;;33;;true;;3475780
Gabriel Vega;;2060298230;;31;;true;;5228866
Roberto Diaz;;2053604033;;31;;false;;1204121
Marta Vega;;2053631831;;38;;false;;9684228
Jorge Rios;;2097501702;;44;;false;;5542001
Santiago Valencia;;2071810682;;33;;true;;6399078
Marta Vargas;;2064867920;;31;;true;;5489794
Camila Herrera;;2072974859;;41;;false;;9910015
Alfredo Zapata;;2078435536;;38;;false;;5468646
Catalina Prieto;;2046151729;;32;;false;;4425659
Sebastian Diaz;;2087094351;;30;;false;;8776859
Lucrecia Velasquez;;2094460460;;52;;true;;3622115
Teresa Arias;;2059259542;;47;;true;;4666940
Roberto Gallego;;2070500625;;55;;false;;1162144
Liliana Valencia;;2091908237;;40;;false;;7784681
Gloria Franco;;2094424397;;46;;true;;6692786
Violeta Herrera;;2097009485;;31;;true;;5540448
Luisa Mejia;;2027114706;;42;;true;;4610039
Gustavo Molina;;2082935320;;49;;false;;2483045
Ivan Bautista;;2028506232;;53;;true;;6028464
Felipe Lopez;;2079246977;;25;;true;;2463560
Camila Rios;;2093637579;;59;;false;;4825922
Lorena Diaz;;2096293973;;55;;true;;5797271
Oscar Ortiz;;2096670160;;43;;false;;5828304
Monica Castillo;;2008299679;;44;;true;;8103153
Jorge Castro;;2051197139;;40;;false;;9180996
Roberto Ortiz;;2002941782;;42;;false;;2750515
Mariana Zapata;;2032913212;;36;;true;;1961980
Manuel Castro;;2008448283;;45;;false;;7121169
Violeta Moreno;;2073813198;;25;;false;;3369959
Jorge Ortiz;;2021094518;;56;;false;;7688573
Esteban Gutierrez;;2078764218;;58;;true;;955563
Veronica Duarte;;2029301632;;29;;false;;2520539
Claudia Murillo;;2029939866;;41;;true;;3422338
Laura Mendez;;2077301922;;28;;false;;6179646
Rodrigo Ortiz;;2021628568;;27;;true;;9215107
Diana Sanchez;;2096611809;;52;;false;;930978
Alicia Torres;;2019166987;;36;;false;;4795500
Ricardo Lopez;;2078753517;;48;;false;;7458555
