nombre;;identificacion;;edad;;embargado;;salario
Luisa Zapata;;2048378887;;59;;true;;6929496
Cristian Moreno;;2055788398;;25;;true;;4333215
Carmen Salazar;;2002985267;;30;;true;;5025380
Andres Murillo;;2079054249;;59;;false;;2186050
Ricardo Fernandez;;2046057761;;50;;true;;4731736
Samuel Torres;;2074487859;;26;;true;;5967747
Lorena Valencia;;2026280000;;46;;true;;9171710
Diana Paredes;;2035281981;;40;;true;;3670544
Rosa Castillo;;2077646297;;26;;false;;8686555
Raquel Moreno;;2067772695;;29;;true;;5645354
Liliana Torres;;2090583431;;25;;false;;4099757
Adriana Aguilar;;2020765664;;45;;true;;883615
Teresa Gomez;;2079085610;;29;;true;;5888067
Beatriz Hernandez;;2097574198;;38;;false;;7593572
Santiago Ortiz;;2037613709;;35;;true;;1620517
Laura Hernandez;;2018193255;;33;;true;;4501864
Camila Molina;;2030374201;;48;;false;;1613287
Ricardo Castaño;;2051187745;;58;;true;;3510713
Nathalia Ruiz;;2084530030;;41;;false;;5052030
Ivan Fernandez;;2076570266;;38;;true;;5222277
Andres Molina;;2089449522;;32;;false;;7369471
Pedro Moreno;;2056556333;;59;;true;;8198887
Alicia Salazar;;2096410113;;60;;true;;7396507
Javier Cano;;2042238613;;55;;false;;4715943
Ivan Lara;;2028153979;;58;;true;;7380437
Patricia Moreno;;2067390904;;53;;true;;5902407
Samuel Gallego;;2059563802;;32;;true;;7468804
Patricia Giraldo;;2076904147;;49;;true;;3380681
Beatriz Diaz;;2007719146;;55;;true;;4154722
Gloria Beltran;;2024999114;;35;;false;;2176956
Paula Sanchez;;2097709655;;25;;true;;3023441
Laura Prieto;;2066883251;;46;;false;;2277576
Lorena Robledo;;2087620480;;35;;true;;7638199
Marcela Cano;;2046410338;;55;;false;;6161710
Jose Cano;;2068853049;;29;;false;;1900328
Catalina Cabrera;;2038887832;;47;;true;;5924477
Gustavo Giraldo;;2061072818;;40;;true;;2806067
Paula Jaramillo;;2004830278;;48;;false;;3907538
Victor Gallego;;2074620788;;53;;false;;2804460
Diego Gallego;;2064333523;;32;;false;;2704647
Felipe Molina;;2093325069;;25;;false;;7374546
Angela Ortiz;;2095229306;;58;;false;;5508887
Rodrigo Ortiz;;2046086619;;42;;false;;749656
Alicia Arias;;2066331460;;49;;false;;8432572
Catalina Jaramillo;;2068351989;;45;;false;;3104380
Liliana Ruiz;;2091884838;;45;;false;;8051398
Eduardo Munoz;;2057490299;;48;;false;;3533772
Valentina Lopez;;2006177510;;53;;true;;7258962
Angela Giraldo;;2022512411;;25;;true;;5451549
Camila Fernandez;;2065789558;;29;;true;;9081391
Laura Ruiz;;2077364591;;27;;false;;8378678
Valentina Mendez;;2078188749;;60;;true;;8557651
Samuel Castaño;;2067431569;;58;;false;;2450338
Hernan Sanchez;;2083556580;;44;;false;;8340588
Ricardo Vargas;;2097811283;;30;;true;;969141
Julia Diaz;;2046051349;;41;;false;;2645158
Luisa Cardenas;;2024874175;;34;;true;;7733139
Alicia Moreno;;2058927264;;32;;false;;5291648
Pedro Cabrera;;2066652772;;40;;true;;1987718
Laura Giraldo;;2080443754;;35;;true;;6864834
Hector Velasquez;;2080650608;;35;;false;;3567221
Liliana Herrera;;2084983787;;32;;true;;4657137
Paula Quiroz;;2010511510;;34;;false;;5564132
Cristian Herrera;;2047740328;;32;;true;;4718131
Luis Gallego;;2099021662;;53;;true;;8190907
Carlos Arias;;2030732249;;30;;true;;2020523
Pedro Castaño;;2005806383;;31;;false;;1348421
Andres Zapata;;2041936666;;38;;true;;8525866
Diana Sanchez;;2043524734;;42;;false;;1850617
Rodrigo Aguilar;;2024831900;;38;;false;;3031344
Paula Rios;;2022517370;;45;;false;;1535345
Lucrecia Giraldo;;2007383078;;55;;false;;3679886
Andres Bonilla;;2066073467;;51;;true;;8693480
Oscar Castro;;2034984081;;25;;false;;4386795
Silvia Gutierrez;;2066751463;;37;;false;;2993951
Paula Beltran;;2078512125;;43;;false;;1333211
Paula Rios;;2025024630;;45;;true;;9302323
Gabriel Quiroz;;2020333726;;37;;true;;7054262
Alonso Moreno;;2034016466;;45;;false;;8461742
Teresa Valencia;;2096321779;;54;;true;;1075933
Hector Cabrera;;2038243585;;43;;true;;8676131
Laura Garcia;;2098732853;;60;;true;;6768964
Mauricio Torres;;2089650281;;52;;true;;3717274
Esteban Herrera;;2022930419;;50;;false;;9917234
Paula Mejia;;2003960915;;43;;false;;5320508
Carlos Franco;;2017229971;;60;;true;;3147795
Juan Mejia;;2088210935;;53;;true;;1528474
Esteban Valencia;;2058536226;;29;;false;;1471756
Marta Fernandez;;2043637084;;43;;true;;5996408
Nathalia Acosta;;2036634715;;50;;true;;4441783
Camila Jimenez;;2017865265;;33;;true;;6902212
Samuel Castro;;2028425453;;25;;true;;7447233
Juan Rodriguez;;2025654197;;30;;false;;9970818
Esteban Duarte;;2044825240;;25;;true;;6055042
Manuel Mendez;;2039129723;;48;;true;;4660169
Violeta Arango;;2080683118;;45;;false;;3138500
Santiago Munoz;;2059096524;;41;;true;;6476082
Gabriel Lopez;;2014057764;;34;;false;;8179428
Miguel Gomez;;2061807133;;58;;false;;2057285
Rodrigo Castro;;2055533613;;54;;false;;1905960
