nombre;;identificacion;;edad;;embargado;;salario
Rodrigo Montoya;;2000110541;;37;;true;;789550
Gustavo Aguilar;;2029190819;;44;;false;;6407712
Mariana Ruiz;;2043110687;;26;;false;;3506490
Ricardo Jaramillo;;2044577905;;47;;false;;3819005
Ivan Martinez;;2083554362;;33;;true;;6424125
Gabriel Acosta;;2034035257;;25;;true;;8761249
Paola Herrera;;2005278358;;56;;true;;2780577
Patricia Cano;;2073297171;;29;;false;;4055368
Ivan Vega;;2031529563;;27;;true;;3699046
Roberto Paredes;;2098276123;;41;;true;;3762942
Victor Jaramillo;;2092635566;;58;;false;;5506701
Nathalia Molina;;2092965864;;59;;true;;3041434
Julia Ospina;;2061140761;;48;;false;;9077577
Pedro Ospina;;2079834368;;36;;false;;2846632
Lucrecia Aguilar;;2013232751;;54;;false;;8122647
Fernando Torres;;2028289868;;56;;false;;1364797
Roberto Jimenez;;2017315122;;49;;false;;8466392
Samuel Herrera;;2059277464;;31;;false;;1972660
Paula Arango;;2014594193;;55;;true;;5924628
Oscar Castillo;;2049409635;;33;;true;;6233229
Luisa Arango;;2049681853;;49;;true;;4443871
Javier Herrera;;2021886419;;34;;true;;1393941
Ricardo Vargas;;2049304151;;47;;true;;6820035
Paola Quiroz;;2069985039;;46;;true;;4743439
Oscar Zapata;;2038079113;;25;;true;;3913790
Mariana Velasquez;;2023395634;;25;;true;;3066761
Javier Diaz;;2088715021;;60;;true;;1887520
Mariana Rojas;;2013451274;;55;;true;;7978355
Valentina Salazar;;2055038174;;25;;false;;1537067
Luis Rivera;;2014873612;;58;;false;;6930676
Claudia Vargas;;2065999023;;45;;true;;8485054
Angela Giraldo;;2013602243;;52;;true;;3601699
Jose Castro;;2049850494;;56;;false;;2820583
Camila Bautista;;2046241777;;52;;false;;7876948
Mauricio Moreno;;2085345648;;48;;false;;882695
Paula Diaz;;2052564921;;26;;true;;1330790
Mariana Moreno;;2079233162;;55;;false;;2775109
Jose Gutierrez;;2059880066;;54;;false;;8769241
Eduardo Ospina;;2018480370;;29;;true;;700526
Fernando Herrera;;2045580219;;31;;false;;7403450
Hector Giraldo;;2081004659;;43;;true;;9590987
Catalina Torres;;2037808739;;27;;false;;2986630
Hernan Bonilla;;2029888786;;36;;false;;6800367
Mariana Quiroz;;2016853335;;48;;false;;2477551
Gloria Ospina;;2047933662;;51;;true;;7649617
Lucrecia Quiroz;;2095683600;;38;;false;;3551477
Luisa Rodriguez;;2099353214;;28;;false;;1831778
Juan Cano;;2031153451;;38;;false;;9916992
Sandra Montoya;;2022350384;;40;;false;;4662913
Ivan Quiroz;;2039998262;;58;;false;;4420121
Cristian Jaramillo;;2096206770;;48;;true;;2470450
Laura Bautista;;2092790603;;41;;false;;9942393
Carmen Ospina;;2018521057;;28;;true;;6195026
Claudia Ruiz;;2093432837;;51;;true;;8322638
Valentina Cardenas;;2094857764;;47;;false;;6863087
Marcela Velasquez;;2055642720;;52;;false;;7946780
Felipe Acosta;;2055172795;;37;;true;;5419416
Ricardo Giraldo;;2007397922;;48;;true;;7939778
Nathalia Torres;;2077919604;;28;;true;;9197185
Oscar Prieto;;2016135032;;54;;false;;2908948
Paola Molina;;2073111102;;45;;false;;3012579
Teresa Cardenas;;2016502726;;27;;true;;7892735
Santiago Herrera;;2055122614;;39;;false;;1165368
Andres Castro;;2055965429;;36;;true;;4807977
Diana Fernandez;;2069129095;;32;;false;;9821144
Gabriel Ospina;;2024502889;;51;;true;;1200855
Felipe Gomez;;2004091073;;59;;false;;6292544
Rosa Rios;;2058074447;;55;;true;;937610
Claudia Sanchez;;2096597408;;50;;false;;8693230
Miguel Vargas;;2051301330;;36;;false;;8969170
Samuel Munoz;;2096354680;;56;;false;;927596
Patricia Paredes;;2010182228;;57;;true;;8680737
Liliana Salazar;;2061086189;;37;;false;;2152548
Catalina Valencia;;2036288939;;36;;false;;5645908
Diana Gallego;;2045770737;;51;;false;;2486181
Alicia Castro;;2061934897;;32;;false;;6655039
Lorena Rios;;2043749686;;49;;true;;1793584
Luis Vega;;2025814832;;30;;false;;4520350
Felipe Castro;;2006319564;;46;;true;;4842607
Rodrigo Castro;;2097088512;;57;;true;;9811303
Teresa Bonilla;;2088980973;;59;;true;;9307234
Patricia Rios;;2076710593;;43;;false;;5343116
Javier Moreno;;2073041812;;25;;false;;4440496
Alicia Prieto;;2082368047;;31;;true;;2127267
Diana Fernandez;;2081481434;;45;;true;;6695898
Claudia Fernandez;;2092968066;;28;;false;;4983372
Eduardo Vargas;;2085291937;;46;;false;;3824770
Mauricio Torres;;2013585351;;49;;false;;8355930
Adriana Paredes;;2017295011;;28;;true;;7411935
Veronica Cano;;2016716334;;39;;false;;8480919
Luis Arango;;2081017857;;42;;false;;3562402
Eduardo Molina;;2093861834;;53;;false;;894752
Liliana Franco;;2053998677;;40;;true;;8008836
Alonso Jimenez;;2050330878;;31;;true;;5352434
Andres Sanchez;;2040650241;;36;;true;;5828900
Hernan Rojas;;2051825922;;38;;false;;8580637
Gabriel Herrera;;2077332294;;56;;true;;9179757
Hernan Cano;;2013696123;;58;;false;;2443816
Mauricio Zapata;;2094849456;;53;;true;;5097420
Teresa Castillo;;2002039581;;59;;true;;2326234
