nombre;;identificacion;;edad;;embargado;;salario
Ricardo Valencia;;2073307168;;34;;false;;9235143
Luisa Mendez;;2086841457;;34;;true;;4338074
Sandra Garcia;;2092769723;;42;;false;;1113584
Gloria Giraldo;;2075041641;;29;;true;;4470157
Carmen Torres;;2046317084;;58;;true;;9650859
Cristian Castaño;;2093456630;;42;;true;;9147825
Diego Martinez;;2049836151;;39;;false;;1918861
Juan Moreno;;2035307529;;37;;false;;7563517
Laura Diaz;;2077216326;;25;;true;;5370248
Luis Fernandez;;2046315916;;36;;false;;5915332
Lorena Giraldo;;2017607050;;39;;false;;5490833
Mariana Paredes;;2054215646;;56;;true;;2875807
Lucrecia Lopez;;2020445549;;46;;false;;5574661
Juan Acosta;;2068857931;;52;;false;;3339659
Sebastian Mendez;;2046960612;;36;;true;;8035941
Manuel Beltran;;2059818276;;56;;true;;8105521
Alfredo Rivera;;2029891378;;55;;true;;1650455
Ivan Montoya;;2028638199;;48;;true;;8221117
Jose Rodriguez;;2014764055;;48;;false;;6296672
Monica Velasquez;;2076347431;;58;;true;;4009378
Felipe Cardenas;;2049668329;;55;;true;;2042890
Julia Montoya;;2083119219;;25;;false;;5586166
Manuel Lopez;;2006262679;;59;;false;;1848705
Angela Robledo;;2047559397;;25;;true;;2791908
Ricardo Montoya;;2007732037;;55;;false;;9316516
Lorena Torres;;2039755514;;41;;false;;950761
Paola Castaño;;2013137809;;41;;false;;2788307
Camila Rivera;;2020256315;;60;;false;;7375411
Diana Gallego;;2069982273;;54;;true;;3632294
Ricardo Ramirez;;2014454930;;31;;true;;4282324
Rafael Martinez;;2000704638;;47;;true;;2327100
Paula Lara;;2098457225;;25;;true;;7556344
Gabriela Ramirez;;2010621741;;48;;false;;6554868
Gabriel Rios;;2009049812;;58;;true;;3175906
Gustavo Acosta;;2042889626;;45;;false;;2442417
Fernando Arias;;2057455694;;46;;false;;3426765
Raquel Lopez;;2092542082;;32;;true;;8414762
Lucrecia Gutierrez;;2059172280;;59;;false;;2364727
Beatriz Mejia;;2008471418;;60;;false;;8484155
Lorena Ramirez;;2033021010;;35;;true;;7604801
Tatiana Gallego;;2088606094;;31;;true;;5704208
Veronica Hernandez;;2019465751;;33;;true;;3541109
Rosa Arango;;2045305801;;54;;true;;6310791
Camila Beltran;;2039392118;;30;;true;;8884171
Paula Lopez;;2095328413;;44;;false;;7424984
Carlos Castaño;;2004866550;;46;;true;;964344
Oscar Castaño;;2088871280;;56;;false;;4930250
Lucrecia Hernandez;;2065335181;;39;;false;;1362413
Gabriel Hernandez;;2062757333;;27;;false;;3362217
Gloria Lara;;2089440197;;26;;false;;1603298
Carlos Sanchez;;2060255717;;58;;true;;3552960
Hector Lopez;;2005656534;;34;;false;;8693541
Pedro Ospina;;2089292124;;34;;false;;7321175
Ana Moreno;;2001945961;;44;;true;;9010336
Catalina Rodriguez;;2025743032;;39;;false;;4911244
Rosa Mendez;;2050558679;;35;;true;;7179849
Patricia Sanchez;;2019469109;;53;;false;;2724158
Juan Lopez;;2094906704;;32;;true;;3947558
Miguel Moreno;;2031754978;;60;;true;;9638541
Eduardo Mendez;;2029993001;;28;;true;;9864750
Beatriz Hernandez;;2012498207;;33;;false;;5575781
Luis Gallego;;2050447251;;40;;false;;8896670
Rodrigo Vega;;2047903667;;51;;true;;2619578
Rosa Rojas;;2027664682;;42;;false;;9519209
Gabriel Castaño;;2044909798;;38;;false;;3597670
Julia Jimenez;;2078616590;;39;;false;;3371103
Camila Rivera;;2059425315;;50;;false;;3912801
Adriana Giraldo;;2023841567;;47;;true;;8265823
Monica Diaz;;2026953214;;59;;true;;4373233
Mauricio Castro;;2063460797;;32;;false;;5521462
Violeta Giraldo;;2038676132;;60;;false;;5476895
Carlos Vargas;;2083268836;;44;;true;;3930383
Luis Castaño;;2045139516;;53;;true;;4532421
Raquel Ramirez;;2028955479;;48;;true;;4581359
Beatriz Franco;;2010128346;;28;;true;;7478169
Mauricio Fernandez;;2044441332;;50;;true;;1039669
Monica Ortiz;;2041301383;;26;;true;;5897074
Alicia Quiroz;;2033354418;;36;;true;;8864552
Tatiana Vega;;2013233612;;38;;true;;1976682
Cesar Bonilla;;2091538273;;50;;true;;5438473
Patricia Arango;;2063666372;;36;;false;;8892993
Mariana Hernandez;;2052648937;;37;;true;;3008130
Carlos Duarte;;2085032036;;50;;true;;7579758
Diana Gallego;;2061955416;;58;;false;;9274880
Javier Hernandez;;2005495124;;34;;false;;4750408
Fernando Salazar;;2098623782;;35;;false;;8347558
Paula Cano;;2057935278;;32;;false;;2742976
Adriana Diaz;;2001692353;;57;;false;;7709835
Sebastian Cardenas;;2032422459;;29;;true;;6550118
Gabriel Mejia;;2070109716;;25;;true;;5904001
Mariana Aguilar;;2006866796;;59;;false;;5490904
Silvia Arango;;2024661270;;38;;false;;4869734
Carlos Arango;;2075000553;;37;;false;;8467035
Esteban Munoz;;2025327169;;44;;true;;5443195
Cristian Arango;;2009357170;;32;;false;;5618223
Hernan Vega;;2002466605;;28;;false;;2532202
Jorge Robledo;;2046948339;;40;;true;;7057710
Felipe Velasquez;;2057544635;;35;;true;;7872505
Patricia Diaz;;2090455821;;40;;true;;2289254
Mauricio Cano;;2035421727;;33;;false;;4651374
