nombre;;identificacion;;edad;;embargado;;salario
Teresa Acosta;;2042346126;;40;;true;;9500987
Catalina Giraldo;;2081306065;;49;;false;;8502054
Claudia Martinez;;2074194975;;39;;false;;5744995
Claudia Cano;;2039885180;;50;;true;;1482555
Gustavo Paredes;;2064823680;;39;;false;;969392
Luis Giraldo;;2025851465;;25;;true;;5299402
Jose Torres;;2032250875;;47;;false;;2782496
Claudia Mendez;;2094562708;;53;;true;;9346885
Hector Aguilar;;2059263583;;28;;false;;9009420
Hector Cabrera;;2090055569;;46;;false;;9215854
Carlos Jaramillo;;2089973016;;59;;false;;2169603
Julia Moreno;;2089971333;;55;;false;;7323784
Victor Gomez;;2056073273;;54;;true;;8510701
Liliana Molina;;2093635089;;58;;true;;1154919
Lorena Cano;;2070140109;;29;;false;;8366288
Javier Vargas;;2090089465;;35;;false;;4539031
Patricia Herrera;;2059934767;;48;;true;;5471691
Samuel Fernandez;;2007278526;;55;;false;;9969530
Juan Arango;;2059615711;;26;;true;;3343687
Carmen Salazar;;2020968650;;29;;false;;1625691
Lucrecia Gomez;;2019236363;;46;;false;;4739827
Angela Castillo;;2020901685;;46;;false;;2964324
Pedro Jimenez;;2023379981;;46;;true;;8759591
Ivan Prieto;;2013361516;;32;;false;;7705775
Alonso Torres;;2014668453;;37;;false;;5539747
Ricardo Salazar;;2051287332;;42;;false;;9978941
Andres Rodriguez;;2065122014;;50;;true;;3964559
Santiago Jaramillo;;2014257415;;36;;false;;4740366
Mauricio Rojas;;2025615492;;53;;false;;8412885
Alfredo Quiroz;;2069887687;;34;;false;;2079723
Ivan Ramirez;;2029652468;;42;;false;;2544255
Rosa Ospina;;2034380700;;56;;false;;5317692
Luis Giraldo;;2017709625;;29;;true;;9868071
Lorena Ramirez;;2003698936;;48;;true;;7241036
Jorge Ortiz;;2080015495;;29;;false;;7490868
Camila Giraldo;;2004438343;;26;;true;;7928826
Marcela Montoya;;2096183052;;50;;true;;2503150
Mauricio Beltran;;2071479010;;32;;true;;6578565
Gabriela Ramirez;;2011325144;;50;;false;;5841213
Oscar Moreno;;2059869309;;48;;true;;1129293
Ana Ortiz;;2068254680;;46;;true;;5920431
Javier Montoya;;2062032054;;45;;true;;5001141
Mauricio Castillo;;2022813573;;40;;false;;1460289
Laura Bonilla;;2058566946;;52;;false;;1307564
Carlos Paredes;;2046173411;;41;;false;;5176769
Rodrigo Duarte;;2029150722;;55;;true;;3912603
Sebastian Fernandez;;2081869185;;36;;true;;1200666
Gabriel Gallego;;2086309216;;60;;true;;2037655
Sandra Lopez;;2099635763;;53;;false;;1877216
Gustavo Castillo;;2000486277;;33;;false;;2186881
Gloria Valencia;;2008664516;;48;;false;;5865179
Liliana Ospina;;2048159632;;35;;true;;1668111
Raquel Herrera;;2080771401;;53;;true;;3902852
Fernando Moreno;;2093662291;;53;;true;;5986559
Luisa Vega;;2083056640;;45;;true;;9072962
Gustavo Cardenas;;2027970062;;43;;true;;9995407
Diana Diaz;;2032671277;;36;;false;;2778158
Eduardo Cano;;2033272676;;58;;true;;9008943
Juan Ramirez;;2008010879;;25;;false;;6175252
Raquel Fernandez;;2087162726;;52;;false;;6416762
Cristian Cano;;2084818583;;38;;true;;2174100
Claudia Ruiz;;2029993908;;51;;false;;3977399
Fernando Duarte;;2028917286;;25;;false;;6220135
Ivan Rojas;;2089681010;;58;;true;;7099569
Marta Diaz;;2024107060;;44;;true;;8631332
Cesar Cano;;2077928935;;38;;true;;3736273
Fernando Montoya;;2024283086;;38;;true;;7110670
Pedro Arias;;2084351067;;51;;true;;6517319
Roberto Ramirez;;2076326902;;55;;false;;8414695
Santiago Torres;;2002909181;;33;;true;;4545716
Diana Montoya;;2025593114;;37;;true;;3088658
Paula Beltran;;2034044557;;26;;false;;1076543
Rafael Garcia;;2076609236;;33;;true;;8018653
Santiago Robledo;;2057023346;;52;;false;;7329685
Julia Lopez;;2006970654;;27;;true;;7507952
Luis Murillo;;2095740682;;32;;true;;8739834
Ricardo Diaz;;2090586381;;60;;true;;7544836
Miguel Moreno;;2061487444;;56;;false;;1591345
Paola Cano;;2089923743;;44;;true;;7234135
Valentina Ruiz;;2046224121;;57;;false;;7449666
Andres Vega;;2084408510;;25;;false;;6954613
Raquel Castillo;;2061354555;;31;;true;;7943160
Beatriz Lopez;;2092940436;;54;;true;;3964880
Carmen Diaz;;2031151507;;29;;false;;5869424
Jose Jimenez;;2017887724;;33;;true;;5442392
Diana Torres;;2052519686;;28;;true;;2378182
Diego Giraldo;;2042074527;;29;;true;;9403686
Diana Mejia;;2053032618;;44;;true;;9238257
Tatiana Fernandez;;2004378364;;26;;false;;9513623
Pedro Cano;;2022110645;;56;;false;;9416321
Diana Salazar;;2018491048;;34;;true;;4740120
Alicia Lara;;2025474366;;48;;true;;4706503
Jose Martinez;;2085714470;;46;;true;;9293644
Carlos Garcia;;2037007433;;32;;true;;7655298
Marta Quiroz;;2088138246;;41;;true;;890333
Diana Cardenas;;2010831816;;53;;true;;8746830
Lucrecia Ruiz;;2034392530;;30;;false;;6927988
Sebastian Quiroz;;2004072347;;41;;false;;7686802
Rafael Diaz;;2020679402;;45;;false;;3905360
Gabriel Castillo;;2066022839;;49;;true;;888798
