nombre;;identificacion;;edad;;embargado;;salario
Alfredo Molina;;2057467658;;35;;false;;2312368
Beatriz Lopez;;2077410347;;44;;false;;3445435
Felipe Castro;;2006159736;;36;;true;;3959733
Tatiana Ruiz;;2029528278;;41;;false;;6809648
Luis Ospina;;2030358957;;59;;true;;9019272
Silvia Herrera;;2079081239;;43;;true;;4397559
Gabriela Salazar;;2000895718;;57;;true;;2972708
Rodrigo Sanchez;;2019772992;;55;;true;;5879730
Felipe Franco;;2001544024;;60;;false;;8536356
Victor Diaz;;2001414023;;50;;true;;5597697
Gabriel Moreno;;2049740139;;45;;false;;3877395
Hernan Moreno;;2078330430;;57;;true;;6080112
Luis Zapata;;2069981761;;35;;false;;9306887
Angela Torres;;2027696961;;35;;false;;3967348
Sebastian Vega;;2028614840;;44;;true;;1404291
Fernando Arango;;2080298236;;33;;true;;7858732
Felipe Ruiz;;2099880245;;42;;false;;2684578
Teresa Lopez;;2010155125;;41;;false;;9251281
Pedro Franco;;2007673669;;35;;true;;8525008
Gabriel Giraldo;;2068190985;;40;;true;;9353263
Catalina Castillo;;2011357985;;45;;false;;1431764
Samuel Valencia;;2045086137;;55;;false;;1783358
Teresa Acosta;;2013737276;;42;;true;;5938967
Javier Moreno;;2032633585;;58;;false;;9737380
Andres Moreno;;2063040509;;33;;false;;5456312
Camila Robledo;;2045295808;;51;;false;;4773647
Julia Rojas;;2084338398;;41;;false;;8955859
Julia Salazar;;2011444589;;49;;true;;9693515
Miguel Jimenez;;2065445026;;60;;true;;3261663
Juan Ramirez;;2021551097;;60;;true;;8510567
Liliana Jimenez;;2001608572;;56;;false;;5691428
Andres Arango;;2094231922;;26;;true;;6368660
Ricardo Duarte;;2039977636;;53;;true;;4287603
Veronica Fernandez;;2082788121;;48;;false;;1478231
Javier Diaz;;2061750081;;35;;false;;9287758
Felipe Diaz;;2008122572;;60;;true;;7787112
Marcela Ospina;;2079349632;;39;;false;;5297263
Nathalia Martinez;;2009040361;;48;;false;;7377831
Claudia Diaz;;2031417181;;57;;false;;6706159
Monica Valencia;;2033607617;;33;;true;;8978821
Tatiana Ruiz;;2097815792;;29;;false;;9974705
Alicia Franco;;2056833883;;38;;false;;5464902
Laura Vega;;2094819411;;34;;false;;1413036
Pedro Martinez;;2051834745;;41;;true;;7462069
Claudia Arias;;2084626521;;54;;true;;2603912
Ricardo Diaz;;2046584723;;32;;true;;1912590
Santiago Lopez;;2042311596;;35;;false;;854632
Felipe Cano;;2040298139;;30;;true;;9895986
Alonso Murillo;;2015019748;;30;;false;;1598429
Nathalia Franco;;2076519605;;31;;false;;2860364
Jose Prieto;;2068658362;;36;;false;;3306353
Claudia Acosta;;2062161205;;53;;true;;3329586
Santiago Lopez;;2052321936;;49;;true;;2235353
Samuel Bonilla;;2037288566;;35;;false;;2717781
Marta Diaz;;2019303440;;54;;false;;7512749
Beatriz Mejia;;2055837873;;30;;true;;711633
Santiago Cano;;2045268092;;30;;true;;8940191
Samuel Moreno;;2057235839;;55;;false;;9706929
Gustavo Moreno;;2005163553;;25;;true;;926908
Catalina Molina;;2062615623;;33;;true;;3298037
Juan Arias;;2050826996;;32;;false;;804803
Santiago Aguilar;;2008018058;;29;;true;;3352423
Luisa Castaño;;2035818519;;41;;true;;2496009
Jose Martinez;;2039151157;;55;;true;;5128573
Diana Vega;;2098621154;;35;;true;;903804
Victor Montoya;;2030962088;;31;;true;;8214732
Valentina Cano;;2018619139;;55;;false;;4821406
Gabriela Moreno;;2062311337;;29;;false;;6515414
Violeta Garcia;;2050342012;;38;;true;;918032
Alfredo Salazar;;2099385077;;31;;true;;9545055
Eduardo Ortiz;;2097562440;;26;;false;;7932310
Marcela Vega;;2031736931;;40;;true;;8956800
Hector Duarte;;2028643687;;42;;false;;1267002
Fernando Lopez;;2082146114;;34;;true;;8144492
Ana Giraldo;;2062373182;;25;;false;;9937407
Oscar Lopez;;2032189796;;50;;true;;5812245
Valentina Vega;;2038451027;;55;;false;;9768281
Rafael Velasquez;;2022972186;;26;;false;;4601430
Carmen Cano;;2007887693;;31;;false;;6113620
Cristian Murillo;;2043418680;;54;;true;;5572069
Ricardo Vega;;2053708931;;25;;false;;9421804
Mauricio Torres;;2026083860;;28;;false;;1830959
Jorge Duarte;;2012964206;;27;;false;;2774531
Nathalia Montoya;;2061109400;;48;;false;;7831540
Miguel Mejia;;2063913327;;37;;false;;2151342
Raquel Ortiz;;2089296439;;45;;true;;2311806
Carmen Rios;;2099751864;;39;;false;;5910589
Gustavo Gallego;;2008078187;;60;;false;;3942044
Carlos Bonilla;;2052665995;;39;;true;;5170586
Pedro Franco;;2035302612;;52;;false;;7128683
Roberto Garcia;;2024731398;;60;;false;;2414286
Jorge Vega;;2013930103;;49;;false;;2894256
Raquel Ramirez;;2096827091;;56;;false;;2175565
Gabriela Gutierrez;;2037761480;;52;;false;;8158328
Claudia Cano;;2036192200;;41;;true;;3957698
Manuel Murillo;;2065607277;;37;;true;;3854514
Carlos Mejia;;2029203462;;38;;true;;9626966
Victor Lara;;2078995448;;52;;true;;1775135
Rodrigo Lopez;;2045476524;;35;;true;;7180940
Andres Herrera;;2053322432;;51;;false;;2574728
