nombre;;identificacion;;edad;;embargado;;salario
Ivan Ruiz;;2021245734;;47;;true;;1522761
Rafael Herrera;;2072746075;;51;;false;;3284150
Julia Sanchez;;2021246215;;49;;true;;8505479
Javier Vega;;2026815567;;54;;true;;3926103
Victor Herrera;;2036682197;;43;;true;;6955584
Lucrecia Castillo;;2011013530;;35;;false;;4110240
Teresa Jaramillo;;2042369862;;53;;true;;1455133
Andres Rios;;2099540093;;28;;false;;7458483
Gustavo Gomez;;2081812265;;49;;true;;5440559
Gabriela Torres;;2042594994;;48;;false;;1702164
Lucrecia Jimenez;;2052447832;;52;;true;;1085143
Carmen Gomez;;2027587213;;35;;false;;7312659
Claudia Castro;;2010721735;;36;;false;;1572457
Manuel Martinez;;2086242380;;58;;false;;1250280
Jorge Gomez;;2095468798;;46;;true;;4768140
Carlos Arango;;2019142343;;58;;true;;2458065
Rodrigo Moreno;;2001057783;;26;;false;;8641182
Patricia Vega;;2058211442;;56;;true;;7785513
Santiago Bautista;;2015048679;;31;;false;;972391
Hector Sanchez;;2073786460;;40;;false;;5399438
Marta Vega;;2083444380;;56;;true;;2406613
Sebastian Ospina;;2014794348;;25;;false;;5952400
Felipe Giraldo;;2052279247;;39;;false;;2548237
Carmen Molina;;2073201319;;41;;false;;3117207
Manuel Arias;;2093240005;;41;;true;;5185938
Felipe Diaz;;2052131152;;41;;true;;9316269
Alicia Fernandez;;2001786264;;56;;true;;1588382
Ricardo Salazar;;2048916293;;45;;true;;7133121
Gabriela Moreno;;2072774192;;44;;true;;2686417
Tatiana Salazar;;2058255665;;32;;false;;8484525
Teresa Velasquez;;2077218747;;31;;false;;1302435
Hector Diaz;;2040181265;;58;;true;;7394546
Esteban Castillo;;2030418911;;48;;true;;5825616
Sandra Quiroz;;2054670038;;60;;true;;1455098
Luis Moreno;;2064518882;;45;;false;;8872894
Juan Arango;;2087522832;;35;;true;;8985849
Silvia Gallego;;2009938804;;50;;false;;5538613
Mauricio Vega;;2084008241;;38;;false;;1668538
Cesar Torres;;2040109109;;31;;true;;4385230
Pedro Ospina;;2001954657;;41;;false;;7750174
Silvia Bonilla;;2073283098;;41;;false;;9335572
Paola Vega;;2011049932;;46;;true;;8872036
Liliana Salazar;;2068382927;;36;;true;;8332002
Luis Vega;;2080902046;;50;;false;;7236858
Violeta Torres;;2060970596;;53;;true;;4554321
Eduardo Castillo;;2003716808;;29;;true;;2606380
Alonso Rivera;;2051731179;;52;;true;;958175
Adriana Acosta;;2060768827;;43;;false;;8632441
Juan Torres;;2062185369;;28;;false;;2275578
Roberto Castaño;;2029085001;;50;;false;;1600195
Felipe Acosta;;2034570198;;37;;false;;4791240
Adriana Jimenez;;2033954902;;60;;false;;7921652
Juan Duarte;;2010714019;;38;;false;;2505749
Gabriel Jimenez;;2037817224;;28;;false;;8764926
Fernando Ospina;;2003491449;;50;;false;;892895
Liliana Paredes;;2048100242;;49;;true;;1887390
Valentina Torres;;2080597995;;28;;false;;6353138
Cristian Vargas;;2040537611;;27;;true;;4232536
Carmen Valencia;;2003402059;;56;;false;;9243840
Roberto Giraldo;;2006952708;;45;;false;;771002
Andres Paredes;;2011771573;;54;;false;;1167624
Hernan Cano;;2046492805;;60;;false;;4719736
Cristian Mendez;;2085596722;;50;;true;;8590068
Ricardo Mejia;;2098666462;;54;;true;;8371648
Camila Ramirez;;2045978436;;59;;false;;1619067
Carlos Lara;;2040682658;;27;;false;;8667615
Diego Hernandez;;2043558729;;55;;true;;6368180
Gloria Bautista;;2078877262;;54;;false;;723907
Hector Moreno;;2084293079;;53;;true;;8908636
Julia Paredes;;2090151705;;27;;false;;3819887
Jose Giraldo;;2072091943;;31;;false;;9804639
Felipe Hernandez;;2057310034;;40;;false;;3076901
Monica Vega;;2058176396;;55;;false;;7535068
Rodrigo Hernandez;;2038667932;;25;;true;;3890159
Valentina Moreno;;2064067831;;32;;false;;5999632
Diego Ramirez;;2012859544;;30;;false;;1488991
Julia Paredes;;2078276963;;31;;false;;2515552
Ivan Valencia;;2095974834;;60;;false;;1668877
Esteban Fernandez;;2040028529;;40;;false;;6440000
Hector Beltran;;2069369785;;43;;false;;1421777
Violeta Mendez;;2071150980;;45;;false;;6112478
Alicia Hernandez;;2037222759;;48;;true;;8463839
Pedro Vargas;;2014708828;;44;;true;;3522372
Nathalia Montoya;;2051882321;;41;;true;;9310817
Sandra Cardenas;;2056508642;;46;;false;;3191376
Luisa Munoz;;2070702769;;44;;true;;3126352
Alonso Hernandez;;2092483606;;34;;true;;9876248
Veronica Castillo;;2098859749;;30;;true;;4998312
Felipe Jimenez;;2094600536;;32;;true;;9530477
Patricia Castillo;;2018845704;;46;;false;;3779218
Oscar Jimenez;;2097623796;;29;;false;;3368589
Laura Diaz;;2022367816;;30;;true;;9772864
Claudia Giraldo;;2019646529;;45;;false;;7396916
Adriana Castaño;;2091651914;;26;;false;;7294034
Rafael Diaz;;2009718755;;35;;false;;5893885
Hernan Montoya;;2033235451;;58;;true;;8698245
Teresa Torres;;2074586542;;39;;true;;8749405
Camila Vega;;2067455373;;29;;false;;6655765
Manuel Robledo;;2003146103;;49;;true;;9391094
Beatriz Jimenez;;2022727601;;38;;true;;8421025
