nombre;;identificacion;;edad;;embargado;;salario
Gloria Vega;;2016078470;;57;;false;;3334311
Oscar Ortiz;;2090791115;;32;;true;;2749427
Roberto Montoya;;2092128412;;58;;false;;1947873
Gabriel Montoya;;2068759304;;54;;true;;2308408
Gabriel Cardenas;;2006485706;;53;;true;;3732355
Manuel Rios;;2084524486;;25;;true;;5366660
Valentina Munoz;;2069988860;;47;;true;;3869570
Luis Molina;;2051183406;;33;;true;;4764721
Rafael Lara;;2084631519;;25;;false;;9237531
Adriana Montoya;;2045360324;;57;;true;;1685795
Luis Rios;;2070944498;;38;;true;;4716147
Valentina Herrera;;2057525549;;53;;true;;3051758
Santiago Gutierrez;;2005192038;;28;;true;;5030850
Hernan Ruiz;;2023490770;;47;;true;;9402983
Luis Castro;;2048226570;;56;;true;;2430158
Alonso Franco;;2009993555;;60;;true;;9466113
Tatiana Aguilar;;2036892580;;25;;false;;862428
Lorena Montoya;;2093848547;;41;;false;;5485809
Roberto Gallego;;2061439140;;48;;false;;3567895
Samuel Molina;;2028973056;;29;;false;;1931644
Eduardo Lopez;;2036102238;;27;;true;;7411685
Carlos Castro;;2091716288;;38;;true;;2210131
Tatiana Montoya;;2088809419;;26;;true;;4170344
Diana Arias;;2000157645;;26;;false;;2393834
Beatriz Ramirez;;2005216434;;40;;true;;9326844
Luis Cano;;2046985332;;47;;true;;7551546
Samuel Ruiz;;2040738149;;51;;true;;9996650
Beatriz Diaz;;2073997276;;52;;true;;7206488
Miguel Cano;;2053312685;;34;;true;;6051009
Rafael Bonilla;;2089151793;;27;;true;;4548204
Marcela Montoya;;2065042296;;47;;false;;9019833
Rodrigo Bonilla;;2014060643;;34;;true;;5912737
Sandra Robledo;;2085657433;;50;;true;;2025770
Samuel Salazar;;2023939841;;48;;true;;8336673
Pedro Duarte;;2064183049;;41;;true;;9110022
Eduardo Castro;;2014679101;;38;;true;;4147257
Manuel Mejia;;2065396539;;32;;false;;2445925
Carmen Moreno;;2008832012;;41;;true;;3380164
Diego Montoya;;2040375650;;29;;true;;9633936
Violeta Bautista;;2012836120;;26;;true;;7291760
Camila Vega;;2049691860;;25;;true;;2411761
Paula Molina;;2069755519;;43;;true;;6494900
Angela Beltran;;2006464121;;48;;false;;8167899
Raquel Rios;;2055904583;;55;;true;;8247976
Andres Vega;;2036205491;;50;;true;;1730765
Teresa Vargas;;2047606096;;51;;true;;7496728
Luis Diaz;;2063247315;;32;;true;;9282734
Esteban Salazar;;2014813407;;45;;false;;4744132
Claudia Herrera;;2009360537;;49;;false;;4230279
Gloria Lara;;2070236059;;44;;true;;1843020
Gabriel Diaz;;2030116246;;26;;true;;1699229
Juan Jaramillo;;2036016923;;57;;true;;2907470
Mauricio Lopez;;2018647051;;60;;false;;8493490
Tatiana Franco;;2078140375;;28;;false;;8467122
Gloria Robledo;;2078315019;;28;;false;;5870396
Jorge Montoya;;2048359416;;50;;true;;3852186
Ana Acosta;;2004089240;;51;;true;;4778213
Gloria Lopez;;2012526718;;29;;true;;9719250
Valentina Aguilar;;2078142107;;46;;true;;5606290
Andres Ortiz;;2084335431;;54;;true;;5435894
Alonso Moreno;;2011317950;;41;;false;;1199075
Esteban Castaño;;2094651632;;45;;true;;3807638
Raquel Moreno;;2058174059;;55;;false;;3690338
Jose Vargas;;2046695835;;40;;false;;5774660
Hernan Diaz;;2079677188;;56;;false;;8527022
Roberto Garcia;;2007577123;;57;;false;;2601148
Claudia Rios;;2086612888;;25;;true;;2500573
Hernan Jimenez;;2029231550;;47;;false;;3932629
Violeta Salazar;;2091230829;;35;;false;;9019582
Sebastian Ramirez;;2036913736;;35;;false;;7192001
Gabriel Prieto;;2069743372;;51;;true;;8007265
Luisa Rivera;;2017264993;;35;;true;;8210389
Ana Acosta;;2074317322;;27;;true;;4963323
Mauricio Beltran;;2061815687;;44;;false;;2033113
Liliana Ramirez;;2013715257;;39;;false;;7680394
Santiago Mejia;;2088955521;;38;;false;;4076581
Gustavo Moreno;;2057759532;;45;;false;;8994250
Juan Ruiz;;2021517024;;35;;false;;2442615
Manuel Acosta;;2075259945;;48;;true;;2994900
Luis Cabrera;;2021959506;;46;;false;;6527352
Ricardo Hernandez;;2089443279;;49;;true;;9935757
Juan Robledo;;2053019322;;40;;true;;6614672
Gustavo Herrera;;2037830173;;30;;true;;4905896
Marta Rojas;;2076887350;;44;;true;;1244550
Santiago Ramirez;;2038621949;;26;;false;;5567045
Santiago Vega;;2063384941;;36;;true;;7308107
Pedro Munoz;;2048520154;;29;;false;;4225992
Carlos Ospina;;2065905032;;49;;false;;6973064
Paola Salazar;;2031698130;;43;;true;;3471709
Carlos Velasquez;;2087461345;;32;;false;;8508814
Patricia Jimenez;;2064123005;;52;;false;;5881264
Adriana Gallego;;2087340456;;33;;false;;9169120
Roberto Gallego;;2079628252;;50;;false;;7050433
Pedro Moreno;;2044462195;;27;;true;;8147938
Julia Gallego;;2052506420;;33;;true;;6526756
Miguel Vega;;2041235246;;40;;true;;9335731
Alicia Vargas;;2003405467;;37;;false;;5923244
Mauricio Vega;;2069429802;;33;;false;;5007448
Tatiana Acosta;;2098777521;;48;;true;;2339337
Rodrigo Gomez;;2054869025;;49;;false;;5921809
