nombre;;identificacion;;edad;;embargado;;salario
Gloria Ortiz;;2016986303;;28;;true;;6940052
Claudia Vega;;2066424474;;48;;false;;2556098
Patricia Herrera;;2090849319;;46;;false;;5062907
Claudia Jaramillo;;2088966240;;34;;false;;4781801
Liliana Prieto;;2020296982;;53;;false;;2661185
Luis Munoz;;2088318266;;59;;true;;4474454
Monica Quiroz;;2050050923;;56;;false;;6213127
Ricardo Velasquez;;2078999123;;56;;false;;9851053
Jorge Ortiz;;2011822517;;50;;true;;3045896
Rafael Bautista;;2039611022;;53;;false;;9523268
Cristian Mejia;;2047153051;;59;;true;;8452612
Eduardo Ortiz;;2038496371;;30;;true;;4788087
Sandra Diaz;;2031705451;;51;;true;;2732597
Cesar Moreno;;2055753501;;47;;true;;6877222
Luis Salazar;;2043803012;;31;;true;;1581636
Pedro Gallego;;2039237255;;40;;false;;5314375
Cesar Arias;;2029201510;;46;;false;;3831579
Rodrigo Franco;;2042337627;;51;;false;;889947
Cesar Herrera;;2045420562;;34;;true;;2325433
Felipe Lopez;;2085009007;;36;;true;;2830158
Esteban Montoya;;2019203826;;47;;true;;7022472
Rodrigo Sanchez;;2037971476;;55;;false;;5970497
Fernando Castaño;;2003396473;;45;;false;;8579696
Marta Acosta;;2073103340;;51;;true;;8497740
Violeta Duarte;;2054192201;;30;;true;;2358780
Tatiana Lopez;;2008039661;;40;;false;;5659742
Hector Fernandez;;2044382029;;29;;false;;9329487
Catalina Fernandez;;2014988160;;35;;true;;7524345
Luisa Mejia;;2050479509;;26;;false;;8416315
Rafael Rodriguez;;2003018511;;52;;true;;4011231
Diego Paredes;;2064554978;;32;;true;;7809687
Monica Rodriguez;;2080596177;;39;;true;;2300584
Alonso Quiroz;;2045256587;;55;;true;;5371303
Valentina Duarte;;2000488497;;45;;true;;4044932
Samuel Zapata;;2091612207;;51;;true;;7135578
Ricardo Gallego;;2091387683;;38;;false;;5136340
Felipe Acosta;;2013316883;;41;;false;;6523141
Gloria Hernandez;;2089918145;;40;;true;;4627213
Carlos Cano;;2017713003;;34;;false;;6962777
Liliana Lopez;;2007447364;;52;;false;;764421
Javier Herrera;;2008310197;;34;;true;;1898630
Marcela Rojas;;2057729538;;41;;false;;1687454
Rosa Garcia;;2004363949;;48;;false;;6123463
Mauricio Fernandez;;2026535713;;37;;true;;3138958
Gustavo Rodriguez;;2098788085;;56;;false;;4744956
Diana Fernandez;;2079903565;;43;;true;;8814813
Manuel Murillo;;2088159405;;25;;true;;4370544
Santiago Aguilar;;2070645480;;25;;false;;9319652
Alonso Quiroz;;2080956293;;35;;true;;4624470
Nathalia Acosta;;2092129089;;29;;true;;1510260
Nathalia Hernandez;;2058635578;;25;;false;;5988622
Jose Montoya;;2032062115;;54;;true;;7658699
Liliana Jimenez;;2092716818;;51;;false;;9111445
Laura Robledo;;2000017835;;46;;false;;4578123
Monica Montoya;;2080775025;;28;;true;;3296841
Fernando Rivera;;2099277514;;26;;true;;2972029
Angela Lopez;;2004956222;;35;;false;;8152037
Cristian Prieto;;2036372170;;46;;true;;7833248
Sandra Salazar;;2069959348;;44;;false;;8419652
Laura Hernandez;;2095718431;;52;;false;;9478723
Manuel Fernandez;;2086950064;;38;;false;;2942097
Angela Giraldo;;2052261920;;39;;true;;9755890
Paula Beltran;;2047297481;;50;;false;;9258000
Samuel Quiroz;;2061302720;;39;;true;;8171325
Julia Rodriguez;;2015885275;;29;;false;;4524757
Paula Diaz;;2091925764;;54;;true;;3360357
Santiago Hernandez;;2041884690;;28;;true;;2515684
Mariana Bautista;;2002117681;;45;;true;;8520015
Hector Duarte;;2065712538;;27;;false;;5760082
Luis Garcia;;2075151975;;30;;true;;1127950
Pedro Gallego;;2028296726;;57;;true;;5775148
Ricardo Arango;;2002123923;;43;;true;;7703723
Gustavo Zapata;;2051936639;;54;;true;;5836629
Lucrecia Robledo;;2056810449;;29;;true;;3127213
Felipe Hernandez;;2049449854;;29;;true;;5616082
Alfredo Beltran;;2001754813;;49;;true;;6866456
Gabriela Mejia;;2070470731;;50;;true;;9258833
Sandra Lopez;;2011443899;;57;;false;;6834903
Adriana Zapata;;2033701746;;35;;false;;9930606
Liliana Rivera;;2038288837;;35;;true;;6849605
Violeta Vega;;2037915652;;46;;false;;9210679
Sandra Velasquez;;2022517311;;58;;false;;7668626
Tatiana Moreno;;2062530402;;43;;false;;8166158
Violeta Prieto;;2048205549;;42;;false;;6317493
Julia Cano;;2033314708;;39;;true;;6003667
Nathalia Diaz;;2051097545;;37;;false;;722026
Cesar Moreno;;2054298759;;52;;true;;6462304
Nathalia Bonilla;;2054181101;;51;;false;;2137350
Luis Beltran;;2028996137;;28;;false;;7980612
Sandra Castillo;;2080424809;;34;;false;;8660024
Tatiana Herrera;;2074771170;;30;;false;;8912908
Hernan Franco;;2075018797;;41;;false;;3427184
Gabriel Ramirez;;2073307690;;41;;false;;3421566
Carlos Cano;;2021560360;;52;;true;;9709792
Alonso Arias;;2040738636;;57;;true;;2111061
Adriana Vega;;2078642828;;41;;true;;1240511
Jose Ortiz;;2012923559;;47;;true;;9114858
Jose Ortiz;;2031955896;;26;;true;;6135391
Silvia Aguilar;;2037608138;;38;;false;;7060800
Patricia Molina;;2097526886;;43;;true;;7628160
