nombre;;identificacion;;edad;;embargado;;salario
Andres Ortiz;;2027144531;;36;;true;;6446530
Alicia Montoya;;2064879866;;30;;false;;1928462
Claudia Cano;;2033981097;;38;;false;;9434157
Cristian Bautista;;2068801065;;57;;false;;9466307
Pedro Prieto;;2066663973;;30;;true;;2277281
Cristian Castro;;2047026462;;38;;false;;1815984
Paula Herrera;;2083890287;;40;;false;;6318050
Liliana Rojas;;2015890666;;52;;false;;7669395
Luisa Lopez;;2043176876;;28;;true;;6299673
Diego Diaz;;2099064886;;30;;true;;3143542
Santiago Moreno;;2051391185;;40;;false;;3849237
Javier Lopez;;2099605233;;36;;true;;2693162
Alonso Diaz;;2096796566;;58;;false;;7834437
Liliana Bonilla;;2022091316;;35;;true;;6714364
Ricardo Arias;;2089974813;;33;;true;;6918223
Rafael Bonilla;;2054660360;;60;;true;;9502881
Paola Herrera;;2009415159;;46;;true;;6834774
Alicia Robledo;;2000282250;;45;;false;;9463233
Diego Diaz;;2045390573;;58;;true;;1085700
Gloria Rojas;;2094426399;;26;;true;;6964137
Silvia Gallego;;2039804612;;28;;false;;7484462
Jose Giraldo;;2054280963;;43;;true;;5259034
Gabriela Munoz;;2052523796;;28;;true;;5325787
Paula Lopez;;2045007413;;37;;false;;2578697
Beatriz Lara;;2040729545;;43;;true;;3145766
Diana Sanchez;;2040128606;;57;;false;;9765017
Mauricio Cardenas;;2091418240;;41;;true;;1601619
Rosa Lara;;2007582598;;56;;true;;5859336
Catalina Aguilar;;2018117393;;25;;true;;7445884
Veronica Cano;;2015613660;;34;;false;;6095996
Marcela Cano;;2045121086;;44;;false;;6784430
Laura Vega;;2033349957;;26;;false;;748289
Alicia Ramirez;;2027405331;;33;;true;;705697
Camila Castro;;2060626329;;35;;true;;938390
Gustavo Martinez;;2038886491;;59;;true;;2478504
Jorge Gallego;;2033639303;;52;;true;;6063510
Luisa Castillo;;2065519169;;25;;false;;7239045
Paula Velasquez;;2027431559;;36;;false;;5663461
Nathalia Salazar;;2023046230;;36;;false;;1661182
Felipe Cardenas;;2022471355;;60;;false;;8756696
Mariana Ramirez;;2090864419;;56;;false;;6610573
Jose Montoya;;2054629068;;55;;false;;3879854
Nathalia Bonilla;;2011467060;;39;;true;;2736385
Patricia Cano;;2033464024;;28;;false;;7821082
Luis Moreno;;2018424552;;57;;true;;738312
Jorge Giraldo;;2044820118;;58;;true;;5765094
Juan Ruiz;;2099084387;;57;;true;;9911630
Sandra Cabrera;;2032325428;;26;;true;;5128535
Luis Vega;;2092053599;;44;;false;;7258691
Luisa Cabrera;;2030713227;;44;;true;;5774097
Diana Moreno;;2010428048;;33;;false;;8762799
Patricia Castillo;;2098607145;;37;;true;;7124475
Felipe Vega;;2049476351;;59;;true;;9381971
Valentina Lopez;;2077604151;;47;;true;;3238545
Miguel Bautista;;2044241534;;58;;false;;5915873
Carmen Acosta;;2036617124;;45;;false;;4577379
Diana Mejia;;2065647736;;37;;false;;3741299
Pedro Ruiz;;2031216874;;55;;false;;6417241
Rodrigo Bonilla;;2090137727;;59;;false;;3326645
Liliana Rios;;2093621429;;56;;true;;8107236
Valentina Giraldo;;2045324984;;27;;true;;6142126
Alicia Arias;;2031114795;;55;;false;;9251551
Alonso Vega;;2004039719;;50;;false;;6137850
Angela Hernandez;;2054140147;;30;;false;;5356505
Rodrigo Gutierrez;;2050250799;;52;;false;;7268604
Gabriel Murillo;;2054340170;;33;;true;;3443795
Raquel Salazar;;2009164024;;38;;true;;828553
Felipe Aguilar;;2045212327;;29;;true;;5311088
Gabriela Castillo;;2028093563;;44;;true;;6398169
Paola Franco;;2055338027;;27;;false;;4911883
Paola Zapata;;2034711785;;40;;true;;7382021
Rodrigo Salazar;;2046804618;;58;;true;;1188767
Marta Gutierrez;;2094165696;;37;;true;;2143752
Veronica Castaño;;2043176142;;49;;false;;5486380
Carmen Vega;;2048039121;;31;;false;;8928468
Silvia Salazar;;2061583556;;35;;false;;5082919
Carlos Cabrera;;2054229735;;30;;true;;9281979
Fernando Ramirez;;2071124768;;27;;false;;5700967
Marta Castaño;;2087106609;;58;;true;;751883
Nathalia Cabrera;;2030064325;;40;;false;;7889614
Felipe Paredes;;2042300992;;31;;false;;8199054
Carmen Martinez;;2008749522;;51;;false;;1587963
Carmen Gomez;;2047007365;;44;;false;;9079292
Miguel Rivera;;2058531637;;42;;true;;5289433
Silvia Diaz;;2039659536;;39;;false;;2024771
Hector Ruiz;;2021965813;;26;;true;;9648292
Nathalia Rios;;2095348222;;34;;false;;3851294
Liliana Murillo;;2019475322;;55;;false;;9196774
Roberto Prieto;;2044763013;;42;;true;;1749933
Marta Ospina;;2098011758;;51;;true;;871614
Jose Rivera;;2091545541;;30;;true;;3481031
Camila Cano;;2073017324;;46;;false;;3831318
Miguel Prieto;;2083864414;;47;;true;;6866683
Gustavo Ruiz;;2092970208;;55;;false;;4702173
Paula Diaz;;2035794120;;46;;false;;5076570
Adriana Murillo;;2095508799;;49;;false;;4284883
Marcela Valencia;;2041593144;;32;;true;;6100989
Felipe Gutierrez;;2040212057;;54;;true;;9684885
Manuel Ospina;;2032958997;;45;;true;;8418341
Patricia Giraldo;;2096403551;;39;;true;;6092312
