nombre;;identificacion;;edad;;embargado;;salario
Sandra Cardenas;;2022838037;;39;;false;;9920329
Valentina Montoya;;2088670006;;34;;true;;7925882
Ana Robledo;;2031885867;;25;;false;;9814889
Carmen Cano;;2092400050;;37;;true;;9733729
Andres Velasquez;;2019318078;;57;;false;;7162994
Samuel Garcia;;2039971926;;48;;true;;8411619
Sandra Giraldo;;2063685128;;31;;true;;5388393
Cesar Lopez;;2062782400;;49;;false;;1626327
Silvia Duarte;;2045549329;;34;;true;;7736719
Samuel Cabrera;;2021929860;;53;;false;;8499442
Patricia Moreno;;2067359732;;27;;true;;8811942
Silvia Torres;;2057538302;;37;;true;;4259010
Sebastian Rios;;2020940792;;50;;false;;2796593
Jose Fernandez;;2061393334;;28;;false;;8540470
Felipe Ortiz;;2052385315;;35;;true;;9530755
Carlos Rivera;;2036469838;;43;;false;;8274759
Veronica Velasquez;;2042291239;;58;;true;;1664076
Camila Martinez;;2058419937;;46;;true;;6726665
Luis Gallego;;2090549338;;28;;true;;3729796
Ivan Sanchez;;2084287268;;55;;true;;1411610
Marcela Sanchez;;2081096328;;39;;false;;2107861
Ana Castillo;;2062915419;;37;;false;;3826353
Mauricio Castro;;2058985161;;33;;false;;8946509
Camila Lopez;;2059224709;;45;;true;;4326047
Ricardo Martinez;;2004462019;;54;;false;;3164980
Silvia Rojas;;2068370577;;50;;true;;5837294
Diana Ruiz;;2029982689;;42;;true;;3494963
Gabriela Duarte;;2089073888;;52;;false;;1052393
Paula Robledo;;2063204246;;51;;false;;1710579
Rodrigo Lopez;;2095364172;;44;;true;;3459476
Hector Castaño;;2076377944;;35;;true;;6245757
Lorena Vega;;2057162968;;49;;false;;5645132
Manuel Montoya;;2095598010;;56;;true;;2533767
Marta Fernandez;;2037948065;;38;;false;;8946079
Gabriel Gallego;;2075361394;;59;;true;;6422531
Teresa Mendez;;2033816381;;25;;true;;8208247
Oscar Acosta;;2050236904;;57;;true;;5649125
Samuel Fernandez;;2064902130;;57;;true;;4512096
Veronica Gomez;;2099121599;;54;;false;;2081048
Ana Murillo;;2096321504;;25;;true;;4722599
Mariana Cardenas;;2034455622;;29;;false;;3015837
Luis Valencia;;2002359832;;28;;false;;9448135
Alfredo Ospina;;2007628865;;47;;false;;7917751
Marta Vega;;2029295409;;44;;true;;2133972
Claudia Castro;;2031614823;;26;;true;;5995498
Alfredo Quiroz;;2074857962;;35;;true;;5943094
Liliana Giraldo;;2001413692;;52;;true;;830794
Diana Arango;;2046111729;;53;;true;;1996428
Laura Paredes;;2078728212;;30;;false;;7260241
Liliana Vargas;;2091608299;;39;;true;;1817146
Gustavo Hernandez;;2004425106;;38;;false;;842931
Alicia Valencia;;2082163165;;53;;true;;7054402
Luis Quiroz;;2030782613;;54;;false;;3921562
Eduardo Gomez;;2062723239;;46;;false;;6825382
Paola Lopez;;2065913541;;28;;false;;9702890
Mauricio Castillo;;2002165584;;44;;true;;1402722
Santiago Rojas;;2080304586;;42;;false;;7516173
Catalina Torres;;2002504907;;28;;false;;6737951
Ricardo Bautista;;2021154541;;57;;false;;1214028
Samuel Moreno;;2063922236;;59;;false;;1524608
Raquel Acosta;;2016557576;;48;;false;;5116642
Jorge Lopez;;2009466057;;58;;true;;1661396
Ricardo Ramirez;;2025831641;;41;;false;;3166108
Lucrecia Vega;;2076393742;;44;;true;;2087076
Sebastian Gutierrez;;2009653067;;51;;false;;5829215
Esteban Garcia;;2036009519;;42;;true;;8578653
Juan Ramirez;;2002371385;;40;;true;;8563534
Monica Lopez;;2024368025;;40;;true;;8539838
Luisa Arango;;2074639437;;52;;false;;6269964
Julia Vega;;2064904599;;38;;true;;1428438
Violeta Herrera;;2084635088;;58;;false;;2863619
Claudia Jimenez;;2020132159;;51;;true;;2846594
Carmen Lara;;2070781667;;35;;false;;8200259
Marcela Rios;;2095046050;;46;;false;;4628205
Lucrecia Cano;;2086126142;;54;;true;;6164114
Rafael Montoya;;2079099252;;39;;false;;6183860
Catalina Moreno;;2050833824;;31;;false;;1800329
Julia Castro;;2036373551;;38;;true;;3052234
Gloria Giraldo;;2028316392;;51;;true;;1768341
Liliana Diaz;;2093467391;;48;;false;;787422
Mauricio Diaz;;2049734730;;48;;false;;1119216
Liliana Beltran;;2051588374;;51;;true;;7345016
Victor Fernandez;;2065767833;;45;;false;;7605279
Marta Montoya;;2070148629;;55;;false;;3647669
Valentina Velasquez;;2033245394;;47;;false;;4720623
Camila Murillo;;2098773719;;48;;false;;1796850
Samuel Velasquez;;2037300104;;34;;true;;3388935
Samuel Cabrera;;2014847706;;55;;false;;3472849
Patricia Cabrera;;2039866542;;50;;true;;8388273
Juan Vega;;2075157839;;57;;false;;3485167
Diana Diaz;;2099947934;;40;;false;;3115921
Adriana Zapata;;2057052833;;54;;false;;5590987
Diana Velasquez;;2001995574;;45;;false;;7141100
Jorge Giraldo;;2043677988;;53;;false;;2102186
Patricia Quiroz;;2018166469;;36;;false;;4548944
Rosa Giraldo;;2054272768;;27;;false;;2086004
Liliana Fernandez;;2094615241;;54;;false;;2192430
Andres Murillo;;2087426479;;50;;true;;4095183
Alfredo Martinez;;2041600466;;43;;true;;3007851
Hector Giraldo;;2059712500;;58;;false;;7471157
