nombre;;identificacion;;edad;;embargado;;salario
Patricia Sanchez;;2000143562;;39;;true;;3899820
Pedro Jimenez;;2020262049;;46;;false;;9696525
Liliana Gomez;;2015527317;;53;;false;;4493596
Lucrecia Herrera;;2090741878;;45;;true;;3486327
Andres Diaz;;2010713880;;53;;true;;901095
Eduardo Ospina;;2076426491;;42;;true;;875265
Camila Castro;;2037533111;;39;;true;;4747597
Ivan Bautista;;2074867965;;58;;false;;5718485
Jose Valencia;;2089676966;;54;;true;;8876818
Roberto Munoz;;2014358244;;43;;true;;9732824
Rafael Montoya;;2034936698;;42;;false;;9791894
Sebastian Sanchez;;2010169541;;33;;false;;7750679
Liliana Zapata;;2078648496;;26;;true;;7153233
Nathalia Munoz;;2094737473;;40;;true;;3903005
Sandra Diaz;;2074907562;;52;;false;;1188765
Diego Montoya;;2040336141;;58;;false;;1665050
Eduardo Aguilar;;2066028203;;27;;true;;1792737
Roberto Munoz;;2022402023;;54;;true;;6974512
Gabriela Zapata;;2058650020;;60;;false;;4390238
Oscar Munoz;;2082848892;;41;;true;;4262619
Rafael Hernandez;;2000333748;;55;;false;;7285882
Mauricio Beltran;;2083314094;;56;;true;;7900555
Jorge Paredes;;2077794211;;28;;true;;7720273
Beatriz Paredes;;2038191004;;50;;false;;2212051
Julia Robledo;;2020502444;;28;;false;;8371518
Paula Munoz;;2061168384;;54;;true;;6974888
Lorena Castro;;2095448328;;44;;false;;838690
Felipe Lopez;;2057534637;;49;;false;;1983591
Felipe Vega;;2029183989;;40;;true;;8701752
Luisa Torres;;2092396226;;47;;false;;4412918
Eduardo Prieto;;2095762653;;53;;false;;3527899
Cesar Moreno;;2072691020;;40;;false;;7218945
Ana Arias;;2048841843;;34;;false;;2333466
Diego Torres;;2079627359;;55;;false;;2107444
Marcela Herrera;;2033097583;;35;;true;;3186751
Lorena Herrera;;2082441691;;56;;true;;9353651
Lucrecia Ramirez;;2021429139;;47;;true;;1985001
Gustavo Arias;;2098883565;;55;;true;;9451314
Paula Murillo;;2026602335;;47;;false;;6278160
Eduardo Ortiz;;2054850266;;33;;true;;5485871
Victor Garcia;;2039140123;;26;;false;;6347590
Alfredo Salazar;;2010617395;;29;;false;;6420018
Liliana Montoya;;2089000502;;44;;true;;8631438
Angela Cardenas;;2077258882;;56;;false;;7788577
Adriana Ramirez;;2043408143;;53;;false;;9951735
Beatriz Giraldo;;2073356165;;29;;false;;4140130
Felipe Mendez;;2036259484;;58;;true;;2509050
Fernando Paredes;;2030720432;;52;;false;;4219745
Alonso Ospina;;2065304428;;33;;false;;5600059
Cristian Montoya;;2055722944;;55;;false;;2319245
Hector Ruiz;;2081840658;;47;;false;;9791280
Rosa Paredes;;2028544378;;28;;true;;9301041
Andres Moreno;;2064181779;;49;;true;;4810783
Mauricio Lopez;;2035136342;;51;;false;;9117550
Veronica Murillo;;2034037747;;25;;true;;9738940
Nathalia Diaz;;2041203638;;54;;false;;6577208
Javier Montoya;;2015137300;;52;;false;;5203268
Catalina Moreno;;2065295722;;41;;true;;9059387
Beatriz Giraldo;;2062152485;;37;;true;;5489530
Silvia Herrera;;2086230999;;37;;true;;4856876
Cristian Lara;;2062611695;;39;;false;;5989331
Camila Rojas;;2050165673;;40;;false;;9144930
Oscar Vega;;2055888524;;52;;false;;7190498
Valentina Jimenez;;2026674381;;59;;true;;3264139
Mauricio Ortiz;;2047848941;;33;;false;;2572684
Beatriz Ortiz;;2061981038;;42;;true;;1365257
Alfredo Gomez;;2074388693;;53;;false;;5605325
Carmen Lopez;;2062224975;;34;;true;;2537456
Mauricio Lopez;;2009798073;;26;;false;;9378536
Marcela Cardenas;;2034662756;;28;;true;;3075967
Silvia Bonilla;;2002738569;;40;;true;;8409996
Jose Torres;;2073497105;;52;;false;;7366117
Camila Bautista;;2011362905;;35;;true;;6810877
Ivan Castro;;2077194061;;25;;true;;9448069
Javier Castaño;;2013612639;;36;;true;;6555842
Mariana Jimenez;;2057347504;;45;;false;;5675297
Jose Mendez;;2093161755;;44;;true;;2437864
Javier Acosta;;2052009064;;54;;false;;9838157
Paola Vargas;;2091769640;;53;;true;;9116881
Fernando Franco;;2022266402;;57;;false;;1823849
Manuel Diaz;;2016479071;;56;;false;;6296044
Adriana Valencia;;2075403873;;40;;false;;5758390
Santiago Cabrera;;2043119330;;40;;true;;5340817
Luis Torres;;2060907468;;47;;false;;3226882
Javier Bautista;;2092191648;;33;;true;;6283734
Mariana Castro;;2083639552;;53;;false;;3516872
Alfredo Gutierrez;;2070150950;;28;;false;;6573086
Beatriz Acosta;;2065939698;;39;;false;;3978304
Claudia Robledo;;2046633104;;35;;true;;6470613
Angela Martinez;;2080334792;;34;;true;;3722798
Gloria Giraldo;;2000906407;;51;;false;;5767988
Lorena Murillo;;2071433662;;36;;true;;6020957
Teresa Diaz;;2022491370;;44;;false;;5926863
Catalina Castaño;;2007044488;;60;;true;;1567519
Samuel Jimenez;;2097380413;;51;;true;;7802234
Liliana Ramirez;;2006093987;;45;;true;;7824365
Raquel Ospina;;2068036715;;54;;false;;1889228
Paula Lara;;2026636970;;28;;false;;4740662
Claudia Castaño;;2044818057;;30;;false;;4995969
Laura Torres;;2077480162;;39;;true;;1327539
