nombre;;identificacion;;edad;;embargado;;salario
Marta Robledo;;2073899773;;34;;true;;5181662
Cesar Diaz;;2090797379;;27;;false;;9927519
Mariana Diaz;;2004954859;;33;;false;;4194652
Diana Arango;;2057162208;;35;;false;;7086420
Gabriela Cano;;2062055022;;54;;true;;2094897
Rosa Vega;;2092337912;;36;;false;;8882218
Oscar Ramirez;;2067271190;;59;;false;;8112828
Rafael Salazar;;2099946620;;34;;false;;4756016
Rodrigo Jaramillo;;2041368668;;38;;false;;5089851
Alonso Ramirez;;2004836440;;57;;false;;6697073
Teresa Diaz;;2070939208;;42;;false;;7634864
Julia Arias;;2056610318;;43;;true;;3305151
Adriana Ruiz;;2072527682;;34;;true;;8801267
Rosa Murillo;;2044336568;;42;;true;;5501592
Mariana Vega;;2019832322;;29;;false;;9112717
Teresa Zapata;;2093273606;;41;;true;;3779790
Rodrigo Ruiz;;2099028257;;45;;true;;9087002
Lucrecia Molina;;2086844184;;28;;false;;6828250
Monica Quiroz;;2068273362;;43;;true;;6842813
Marcela Sanchez;;2056318299;;56;;false;;9618627
Diego Vega;;2058177008;;49;;true;;9866622
Luis Arias;;2071257393;;48;;false;;4460197
Luisa Diaz;;2069577121;;29;;true;;4399108
Paula Mendez;;2089898172;;26;;true;;4390421
Cesar Gomez;;2007991780;;26;;true;;7753719
Carmen Beltran;;2094074525;;42;;false;;1833953
Raquel Ortiz;;2060959991;;60;;false;;4297854
Gabriela Ruiz;;2001080727;;53;;false;;6648670
Sebastian Jaramillo;;2046651769;;32;;false;;8250058
Julia Arango;;2099083547;;40;;false;;2188832
Liliana Hernandez;;2078588439;;28;;true;;9158154
Javier Ortiz;;2075822741;;53;;true;;7407581
Teresa Beltran;;2090861191;;59;;false;;1025732
Veronica Beltran;;2016651217;;58;;true;;5271294
Patricia Rojas;;2082582569;;33;;true;;1988587
Valentina Moreno;;2089101111;;34;;false;;9042039
Catalina Moreno;;2070786984;;51;;true;;7228815
Hector Munoz;;2043070598;;45;;true;;9069623
Victor Beltran;;2041364596;;57;;true;;834670
Liliana Moreno;;2063772049;;52;;false;;5965729
Catalina Mendez;;2088913522;;51;;false;;6227166
Violeta Moreno;;2097981848;;45;;false;;3547730
Violeta Rojas;;2036299414;;40;;true;;6377764
Angela Franco;;2072539992;;46;;false;;2802290
Raquel Murillo;;2044619148;;44;;false;;9108832
Liliana Lara;;2013987592;;40;;true;;6939181
Alfredo Rivera;;2058318397;;52;;true;;3496746
Samuel Prieto;;2029612436;;27;;false;;8394487
Gustavo Fernandez;;2018700060;;34;;true;;5855855
Paula Quiroz;;2001935619;;41;;true;;3347078
Veronica Montoya;;2097603432;;50;;true;;5349231
Eduardo Moreno;;2092046886;;46;;true;;1244421
Valentina Paredes;;2025418105;;31;;true;;6829669
Hector Montoya;;2090178251;;47;;false;;5242389
Camila Bautista;;2031835240;;44;;true;;9877637
Oscar Ramirez;;2089483107;;25;;true;;2856492
Samuel Aguilar;;2025837260;;52;;false;;7348360
Rodrigo Martinez;;2042240005;;43;;false;;3856776
Gloria Robledo;;2089451343;;43;;false;;7614619
Jose Castaño;;2090901211;;53;;true;;9794517
Hernan Mejia;;2096328571;;43;;true;;5756263
Monica Ruiz;;2080652985;;32;;false;;8834174
Violeta Valencia;;2021715789;;28;;false;;2591835
Violeta Ortiz;;2008164096;;52;;true;;2673808
Luisa Vega;;2015645191;;27;;true;;1492647
Juan Cano;;2080813867;;37;;false;;5840481
Cristian Jimenez;;2058030897;;41;;false;;6294990
Lucrecia Gallego;;2053902206;;42;;false;;2360217
Silvia Rojas;;2025865895;;43;;false;;1183884
Ana Ramirez;;2018319225;;47;;true;;3439240
Manuel Fernandez;;2071118978;;25;;false;;5743607
Diana Gallego;;2084935461;;47;;true;;8022438
Mauricio Arias;;2032551237;;60;;false;;8051727
Sebastian Franco;;2053981820;;39;;true;;3425646
Luis Aguilar;;2031579658;;25;;false;;9371425
Sebastian Vega;;2051816846;;42;;true;;4726642
Camila Castro;;2042765338;;34;;true;;2077695
Patricia Castro;;2032976915;;35;;true;;2970927
Fernando Duarte;;2022780397;;56;;false;;2453375
Marcela Castro;;2075327452;;43;;false;;9876165
Marcela Diaz;;2044330425;;49;;false;;5956926
Alicia Bonilla;;2001044954;;28;;true;;3155530
Carmen Diaz;;2061435206;;51;;true;;782364
Laura Martinez;;2033448196;;48;;true;;7089453
Lucrecia Bautista;;2021246823;;60;;false;;3036976
Gabriel Prieto;;2029891078;;45;;true;;7088033
Nathalia Giraldo;;2072792396;;60;;true;;5401280
Esteban Castro;;2012578016;;53;;true;;1977831
Manuel Montoya;;2081989897;;52;;true;;1796461
Jose Hernandez;;2068454449;;35;;false;;4564434
Laura Duarte;;2032756363;;39;;false;;8399559
Camila Torres;;2086060659;;55;;false;;4377894
Cristian Prieto;;2035502424;;46;;false;;7779474
Beatriz Giraldo;;2087619115;;39;;true;;8832431
Marta Velasquez;;2007275682;;26;;true;;3348290
Miguel Murillo;;2013657171;;41;;true;;4954169
Gustavo Rojas;;2095835542;;27;;true;;9058621
Juan Castro;;2072284138;;51;;true;;925732
Cesar Acosta;;2078428588;;53;;true;;7353925
Samuel Giraldo;;2001975432;;42;;false;;8172695
