tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2041710556;;Paula Bonilla;;INHABILITAR
NUIP;;2075169738;;Miguel Cano;;INHABILITAR
CC;;2082422464;;Javier Torres;;EMBARGAR
CE;;2081554815;;Manuel Lopez;;EMBARGAR
CE;;2075570674;;Gustavo Valencia;;EMBARGAR
CE;;2040589984;;Ivan Bonilla;;INHABILITAR
NUIP;;2058280806;;Veronica Herrera;;INHABILITAR
NUIP;;2031226141;;Roberto Quiroz;;EMBARGAR
CC;;2011585882;;Andres Munoz;;EMBARGAR
NUIP;;2098097549;;Samuel Mendez;;INHABILITAR
RC;;2030763853;;Ricardo Castro;;EMBARGAR
NUIP;;2003940997;;Gabriela Paredes;;EMBARGAR
RC;;2058521883;;Alfredo Torres;;INHABILITAR
CE;;2031190432;;Felipe Aguilar;;INHABILITAR
CE;;2063785516;;Victor Garcia;;EMBARGAR
TI;;2030993445;;Hernan Lara;;INHABILITAR
RC;;2009590001;;Diana Torres;;INHABILITAR
NUIP;;2050241661;;Fernando Moreno;;INHABILITAR
CC;;2013202191;;Manuel Prieto;;EMBARGAR
CC;;2057364608;;Santiago Herrera;;INHABILITAR
RC;;2075111167;;Paula Ortiz;;INHABILITAR
RC;;2065511935;;Sandra Vega;;INHABILITAR
TI;;2066530185;;Claudia Jaramillo;;EMBARGAR
CC;;2028760847;;Eduardo Arango;;INHABILITAR
NUIP;;2036957022;;Esteban Vargas;;EMBARGAR
RC;;2005084820;;Nathalia Salazar;;INHABILITAR
RC;;2025942112;;Tatiana Herrera;;EMBARGAR
TI;;2016843199;;Mariana Rivera;;EMBARGAR
CE;;2048909387;;Marcela Quiroz;;INHABILITAR
CE;;2003611471;;Hernan Ospina;;INHABILITAR
CC;;2054285406;;Cristian Vega;;INHABILITAR
CC;;2049448287;;Tatiana Arango;;INHABILITAR
TI;;2039167390;;Hernan Aguilar;;EMBARGAR
RC;;2080148429;;Carmen Acosta;;INHABILITAR
CC;;2081047864;;Tatiana Ospina;;EMBARGAR
TI;;2056599538;;Gustavo Ruiz;;EMBARGAR
CC;;2080369758;;Hernan Gomez;;INHABILITAR
CE;;2048997775;;Lucrecia Vargas;;EMBARGAR
CC;;2093206781;;Fernando Jaramillo;;EMBARGAR
TI;;2066012627;;Julia Castro;;INHABILITAR
CE;;2065108233;;Diego Herrera;;INHABILITAR
RC;;2019198688;;Pedro Giraldo;;EMBARGAR
NUIP;;2007753811;;Alicia Herrera;;EMBARGAR
TI;;2030298604;;Carmen Vega;;EMBARGAR
RC;;2001252080;;Julia Jimenez;;INHABILITAR
RC;;2070725710;;Sebastian Zapata;;INHABILITAR
CE;;2081385659;;Beatriz Diaz;;INHABILITAR
CE;;2054697272;;Ivan Munoz;;INHABILITAR
NUIP;;2002162240;;Rodrigo Zapata;;INHABILITAR
CC;;2085162564;;Catalina Castro;;EMBARGAR
CE;;2017969933;;Diego Cabrera;;EMBARGAR
CC;;2064858667;;Hector Gallego;;INHABILITAR
CC;;2015112015;;Santiago Mendez;;EMBARGAR
TI;;2041366902;;Cristian Lopez;;EMBARGAR
RC;;2090946800;;Cristian Ruiz;;INHABILITAR
NUIP;;2062070300;;Camila Diaz;;INHABILITAR
TI;;2006264475;;Rafael Garcia;;INHABILITAR
RC;;2007528935;;Angela Herrera;;EMBARGAR
TI;;2003700206;;Veronica Cano;;EMBARGAR
TI;;2063272476;;Liliana Vargas;;EMBARGAR
NUIP;;2075484735;;Mauricio Montoya;;INHABILITAR
RC;;2068782278;;Liliana Diaz;;EMBARGAR
TI;;2015029806;;Roberto Martinez;;EMBARGAR
TI;;2023701251;;Rodrigo Mendez;;INHABILITAR
TI;;2039747146;;Fernando Mejia;;EMBARGAR
CE;;2041179454;;Carmen Bautista;;EMBARGAR
CC;;2057471033;;Felipe Ruiz;;EMBARGAR
TI;;2019414389;;Marcela Montoya;;INHABILITAR
CC;;2059582763;;Marta Ramirez;;INHABILITAR
NUIP;;2077547286;;Carmen Velasquez;;INHABILITAR
CC;;2039810055;;Hector Duarte;;EMBARGAR
RC;;2068680326;;Paola Arias;;EMBARGAR
CE;;2059924881;;Catalina Moreno;;EMBARGAR
TI;;2067216384;;Manuel Jaramillo;;EMBARGAR
CC;;2025668686;;Paola Rios;;INHABILITAR
CC;;2004236337;;Gabriel Mendez;;EMBARGAR
CC;;2015026163;;Rosa Prieto;;INHABILITAR
TI;;2050068802;;Ricardo Jaramillo;;EMBARGAR
RC;;2060266452;;Diego Jaramillo;;INHABILITAR
CC;;2054837665;;Carmen Gutierrez;;INHABILITAR
TI;;2063792422;;Julia Rodriguez;;EMBARGAR
TI;;2007844316;;Carmen Castaño;;INHABILITAR
CC;;2043022879;;Luisa Vega;;EMBARGAR
CC;;2021909918;;Sebastian Ortiz;;EMBARGAR
RC;;2009324167;;Cesar Rios;;EMBARGAR
CC;;2088794613;;Roberto Molina;;INHABILITAR
TI;;2035770126;;Marcela Duarte;;INHABILITAR
NUIP;;2057671711;;Luis Giraldo;;INHABILITAR
RC;;2009142406;;Roberto Lopez;;INHABILITAR
TI;;2049991282;;Silvia Rios;;INHABILITAR
RC;;2052286339;;Jose Rojas;;INHABILITAR
NUIP;;2009910726;;Marcela Garcia;;EMBARGAR
NUIP;;2081469689;;Gabriel Zapata;;EMBARGAR
RC;;2090983806;;Carmen Gallego;;INHABILITAR
NUIP;;2096519459;;Jose Franco;;INHABILITAR
CC;;2003501007;;Gustavo Rojas;;EMBARGAR
CE;;2014668490;;Rosa Valencia;;INHABILITAR
CC;;2012642332;;Marta Gallego;;EMBARGAR
NUIP;;2053488973;;Liliana Paredes;;INHABILITAR
RC;;2074306154;;Laura Cabrera;;EMBARGAR
